,event,player_one,coords,period,period_time_remaining,player_one_team,player_two_team,home_team,home_team_id,away_team,away_team_id,home_goals,away_goals,player_one_id,description
189,takeaway,Anthony Bitetto,[75. 37.],3,18:24,WPG,NSH,WPG,52,NSH,18,1,1,8475868,Takeaway by Anthony Bitetto
203,takeaway,Dmitry Kulikov,[70. 40.],3,13:55,WPG,NSH,WPG,52,NSH,18,1,1,8475179,Takeaway by Dmitry Kulikov
218,takeaway,Patrik Laine,[37. 24.],3,10:17,WPG,NSH,WPG,52,NSH,18,1,1,8479339,Takeaway by Patrik Laine
260,takeaway,Mark Scheifele,[-61.  27.],3,00:06,WPG,NSH,WPG,52,NSH,18,1,1,8476460,Takeaway by Mark Scheifele
1,giveaway,Mark Scheifele,[-48.   5.],1,19:34,WPG,STL,STL,19,WPG,52,0,0,8476460,Giveaway by Mark Scheifele
3,giveaway,Jordan Binnington,[-92.  30.],1,19:20,STL,WPG,STL,19,WPG,52,0,0,8476412,Giveaway by Jordan Binnington
34,giveaway,Ivan Barbashev,[39.  5.],1,11:09,STL,WPG,STL,19,WPG,52,0,1,8477964,Giveaway by Ivan Barbashev
138,giveaway,Brayden Schenn,[-57.  41.],2,07:31,STL,WPG,STL,19,WPG,52,1,2,8475170,Giveaway by Brayden Schenn
155,giveaway,Robert Thomas,[-32. -31.],2,03:39,STL,WPG,STL,19,WPG,52,2,2,8480023,Giveaway by Robert Thomas
171,giveaway,Neal Pionk,[50. -7.],3,19:10,WPG,STL,STL,19,WPG,52,2,2,8480145,Giveaway by Neal Pionk
217,giveaway,Jay Bouwmeester,[-67.  39.],3,05:57,STL,WPG,STL,19,WPG,52,2,3,8470151,Giveaway by Jay Bouwmeester
218,giveaway,Ivan Barbashev,[-49.  37.],3,05:48,STL,WPG,STL,19,WPG,52,2,3,8477964,Giveaway by Ivan Barbashev
231,giveaway,Dmitry Kulikov,[ 67. -20.],3,01:13,WPG,STL,STL,19,WPG,52,2,3,8475179,Giveaway by Dmitry Kulikov
67,takeaway,Jack Roslovic,[-7. 37.],1,03:07,WPG,STL,STL,19,WPG,52,0,1,8478458,Takeaway by Jack Roslovic
69,takeaway,Alex Pietrangelo,[-51. -19.],1,02:49,STL,WPG,STL,19,WPG,52,0,1,8474565,Takeaway by Alex Pietrangelo
95,takeaway,Mark Scheifele,[ 15. -24.],2,17:37,WPG,STL,STL,19,WPG,52,0,1,8476460,Takeaway by Mark Scheifele
115,takeaway,Ivan Barbashev,[-94.  10.],2,11:08,STL,WPG,STL,19,WPG,52,0,2,8477964,Takeaway by Ivan Barbashev
131,takeaway,Colton Parayko,[-53. -11.],2,08:57,STL,WPG,STL,19,WPG,52,0,2,8476892,Takeaway by Colton Parayko
159,takeaway,Blake Wheeler,[94. 21.],2,02:53,WPG,STL,STL,19,WPG,52,2,2,8471218,Takeaway by Blake Wheeler
178,takeaway,Kyle Connor,[-2. 39.],3,17:00,WPG,STL,STL,19,WPG,52,2,2,8478398,Takeaway by Kyle Connor
182,takeaway,Colton Parayko,[75.  0.],3,16:34,STL,WPG,STL,19,WPG,52,2,2,8476892,Takeaway by Colton Parayko
194,takeaway,Josh Morrissey,[33.  0.],3,13:18,WPG,STL,STL,19,WPG,52,2,2,8477504,Takeaway by Josh Morrissey
206,takeaway,Colton Parayko,[-91. -26.],3,09:23,STL,WPG,STL,19,WPG,52,2,3,8476892,Takeaway by Colton Parayko
230,takeaway,Justin Faulk,[30. 34.],3,02:24,STL,WPG,STL,19,WPG,52,2,3,8475753,Takeaway by Justin Faulk
5,giveaway,Cody Goloubef,[-54. -40.],1,17:54,OTT,WPG,WPG,52,OTT,9,0,0,8474597,Giveaway by Cody Goloubef
28,giveaway,Artem Anisimov,[-59.  21.],1,12:00,OTT,WPG,WPG,52,OTT,9,0,0,8473573,Giveaway by Artem Anisimov
41,giveaway,Nikita Zaitsev,[-57. -26.],1,08:58,OTT,WPG,WPG,52,OTT,9,1,0,8479458,Giveaway by Nikita Zaitsev
57,giveaway,Thomas Chabot,[-45.  29.],1,04:17,OTT,WPG,WPG,52,OTT,9,1,0,8478469,Giveaway by Thomas Chabot
59,giveaway,Artem Anisimov,[-22.   0.],1,03:46,OTT,WPG,WPG,52,OTT,9,1,0,8473573,Giveaway by Artem Anisimov
61,giveaway,Nikolaj Ehlers,[33. 21.],1,03:29,WPG,OTT,WPG,52,OTT,9,1,0,8477940,Giveaway by Nikolaj Ehlers
73,giveaway,Anthony Bitetto,[55. 39.],1,01:26,WPG,OTT,WPG,52,OTT,9,1,0,8475868,Giveaway by Anthony Bitetto
83,giveaway,Kyle Connor,[-40.  34.],2,19:05,WPG,OTT,WPG,52,OTT,9,1,1,8478398,Giveaway by Kyle Connor
84,giveaway,Dylan DeMelo,[ 43. -39.],2,18:53,OTT,WPG,WPG,52,OTT,9,1,1,8476331,Giveaway by Dylan DeMelo
85,giveaway,Anthony Duclair,[41. -9.],2,18:50,OTT,WPG,WPG,52,OTT,9,1,1,8477407,Giveaway by Anthony Duclair
90,giveaway,Jack Roslovic,[-27. -21.],2,17:04,WPG,OTT,WPG,52,OTT,9,1,1,8478458,Giveaway by Jack Roslovic
94,giveaway,Mike Reilly,[ 35. -39.],2,15:36,OTT,WPG,WPG,52,OTT,9,1,1,8476422,Giveaway by Mike Reilly
95,giveaway,Nikita Zaitsev,[36. 23.],2,15:24,OTT,WPG,WPG,52,OTT,9,1,1,8479458,Giveaway by Nikita Zaitsev
96,giveaway,Mike Reilly,[ 39. -39.],2,15:18,OTT,WPG,WPG,52,OTT,9,1,1,8476422,Giveaway by Mike Reilly
103,giveaway,Anthony Bitetto,[-33.  33.],2,14:02,WPG,OTT,WPG,52,OTT,9,1,1,8475868,Giveaway by Anthony Bitetto
110,giveaway,Patrik Laine,[-64.  26.],2,11:59,WPG,OTT,WPG,52,OTT,9,2,1,8479339,Giveaway by Patrik Laine
123,giveaway,Anthony Bitetto,[-34.  -1.],2,09:24,WPG,OTT,WPG,52,OTT,9,2,1,8475868,Giveaway by Anthony Bitetto
125,giveaway,Nathan Beaulieu,[-33.   0.],2,09:19,WPG,OTT,WPG,52,OTT,9,2,1,8476470,Giveaway by Nathan Beaulieu
157,giveaway,Nikita Zaitsev,[33. 31.],2,03:11,OTT,WPG,WPG,52,OTT,9,2,1,8479458,Giveaway by Nikita Zaitsev
161,giveaway,Neal Pionk,[-92.  27.],2,02:41,WPG,OTT,WPG,52,OTT,9,3,1,8480145,Giveaway by Neal Pionk
164,giveaway,Neal Pionk,[-64.   1.],2,01:32,WPG,OTT,WPG,52,OTT,9,3,1,8480145,Giveaway by Neal Pionk
212,giveaway,Connor Brown,[-28.  -4.],3,11:37,OTT,WPG,WPG,52,OTT,9,4,2,8477015,Giveaway by Connor Brown
214,giveaway,Patrik Laine,[-51. -23.],3,11:25,WPG,OTT,WPG,52,OTT,9,4,2,8479339,Giveaway by Patrik Laine
227,giveaway,Marcus Hogberg,[-21. -20.],3,09:12,OTT,WPG,WPG,52,OTT,9,5,2,8477405,Giveaway by Marcus Hogberg
231,giveaway,Neal Pionk,[ 48. -40.],3,08:23,WPG,OTT,WPG,52,OTT,9,5,2,8480145,Giveaway by Neal Pionk
247,giveaway,Laurent Brossoit,[89. 33.],3,03:01,WPG,OTT,WPG,52,OTT,9,5,2,8476316,Giveaway by Laurent Brossoit
105,takeaway,Mason Appleton,[-38. -39.],2,13:21,WPG,OTT,WPG,52,OTT,9,1,1,8478891,Takeaway by Mason Appleton
114,takeaway,Patrik Laine,[64.  1.],2,11:20,WPG,OTT,WPG,52,OTT,9,2,1,8479339,Takeaway by Patrik Laine
129,takeaway,Brady Tkachuk,[-62.  15.],2,08:02,OTT,WPG,WPG,52,OTT,9,2,1,8480801,Takeaway by Brady Tkachuk
137,takeaway,Thomas Chabot,[ 61. -28.],2,07:16,OTT,WPG,WPG,52,OTT,9,2,1,8478469,Takeaway by Thomas Chabot
181,takeaway,Tyler Ennis,[-47.   0.],3,18:29,OTT,WPG,WPG,52,OTT,9,4,2,8474589,Takeaway by Tyler Ennis
182,takeaway,Colin White,[-59. -39.],3,18:10,OTT,WPG,WPG,52,OTT,9,4,2,8478400,Takeaway by Colin White
204,takeaway,Dmitry Kulikov,[ 21. -40.],3,12:59,WPG,OTT,WPG,52,OTT,9,4,2,8475179,Takeaway by Dmitry Kulikov
206,takeaway,Sami Niku,[53. 12.],3,12:23,WPG,OTT,WPG,52,OTT,9,4,2,8478915,Takeaway by Sami Niku
215,takeaway,Patrik Laine,[ 36. -21.],3,11:22,WPG,OTT,WPG,52,OTT,9,4,2,8479339,Takeaway by Patrik Laine
248,takeaway,Brady Tkachuk,[ 90. -20.],3,02:18,OTT,WPG,WPG,52,OTT,9,5,2,8480801,Takeaway by Brady Tkachuk
251,takeaway,Mark Scheifele,[69. 39.],3,01:22,WPG,OTT,WPG,52,OTT,9,5,2,8476460,Takeaway by Mark Scheifele
7,giveaway,Kyle Connor,[ 33. -39.],1,18:48,WPG,CHI,WPG,52,CHI,16,0,1,8478398,Giveaway by Kyle Connor
75,giveaway,Connor Murphy,[-89. -30.],1,01:25,CHI,WPG,WPG,52,CHI,16,0,2,8476473,Giveaway by Connor Murphy
79,giveaway,Duncan Keith,[-96.  10.],1,01:09,CHI,WPG,WPG,52,CHI,16,0,2,8470281,Giveaway by Duncan Keith
97,giveaway,Alex DeBrincat,[-40.  -4.],2,16:19,CHI,WPG,WPG,52,CHI,16,0,2,8479337,Giveaway by Alex DeBrincat
128,giveaway,Blake Wheeler,[ 37. -39.],2,11:44,WPG,CHI,WPG,52,CHI,16,1,2,8471218,Giveaway by Blake Wheeler
131,giveaway,Olli Maatta,[32. 40.],2,10:49,CHI,WPG,WPG,52,CHI,16,1,2,8476874,Giveaway by Olli Maatta
132,giveaway,Corey Crawford,[97.  8.],2,10:15,CHI,WPG,WPG,52,CHI,16,1,2,8470645,Giveaway by Corey Crawford
148,giveaway,Nikolaj Ehlers,[-38. -35.],2,07:51,WPG,CHI,WPG,52,CHI,16,1,2,8477940,Giveaway by Nikolaj Ehlers
156,giveaway,Dmitry Kulikov,[-41.   5.],2,06:23,WPG,CHI,WPG,52,CHI,16,1,2,8475179,Giveaway by Dmitry Kulikov
161,giveaway,Jonathan Toews,[-45. -38.],2,05:19,CHI,WPG,WPG,52,CHI,16,1,2,8473604,Giveaway by Jonathan Toews
163,giveaway,Dmitry Kulikov,[-37. -37.],2,04:21,WPG,CHI,WPG,52,CHI,16,1,2,8475179,Giveaway by Dmitry Kulikov
173,giveaway,Patrick Kane,[31. 40.],2,01:48,CHI,WPG,WPG,52,CHI,16,1,2,8474141,Giveaway by Patrick Kane
181,giveaway,Jansen Harkins,[42. 12.],2,00:33,WPG,CHI,WPG,52,CHI,16,1,2,8478424,Giveaway by Jansen Harkins
188,giveaway,Matthew Highmore,[-45. -20.],3,18:47,CHI,WPG,WPG,52,CHI,16,1,2,8478146,Giveaway by Matthew Highmore
207,giveaway,Olli Maatta,[-43.   5.],3,12:57,CHI,WPG,WPG,52,CHI,16,1,2,8476874,Giveaway by Olli Maatta
226,giveaway,Dmitry Kulikov,[66. 39.],3,07:28,WPG,CHI,WPG,52,CHI,16,2,2,8475179,Giveaway by Dmitry Kulikov
10,takeaway,Matthew Highmore,[51. 26.],1,17:29,CHI,WPG,WPG,52,CHI,16,0,1,8478146,Takeaway by Matthew Highmore
20,takeaway,Jack Roslovic,[-84.  16.],1,15:33,WPG,CHI,WPG,52,CHI,16,0,1,8478458,Takeaway by Jack Roslovic
27,takeaway,Dominik Kubalik,[-27.  12.],1,12:43,CHI,WPG,WPG,52,CHI,16,0,1,8477330,Takeaway by Dominik Kubalik
31,takeaway,Brandon Saad,[ 89. -20.],1,12:03,CHI,WPG,WPG,52,CHI,16,0,1,8476438,Takeaway by Brandon Saad
68,takeaway,Blake Wheeler,[-89. -31.],1,02:20,WPG,CHI,WPG,52,CHI,16,0,2,8471218,Takeaway by Blake Wheeler
76,takeaway,Mark Scheifele,[-54. -27.],1,01:20,WPG,CHI,WPG,52,CHI,16,0,2,8476460,Takeaway by Mark Scheifele
86,takeaway,Patrick Kane,[41. 35.],2,18:33,CHI,WPG,WPG,52,CHI,16,0,2,8474141,Takeaway by Patrick Kane
112,takeaway,Nicholas Shore,[-29.  19.],2,14:15,WPG,CHI,WPG,52,CHI,16,1,2,8476406,Takeaway by Nicholas Shore
117,takeaway,Mason Appleton,[-23.  34.],2,13:44,WPG,CHI,WPG,52,CHI,16,1,2,8478891,Takeaway by Mason Appleton
141,takeaway,Kyle Connor,[ -8. -35.],2,08:36,WPG,CHI,WPG,52,CHI,16,1,2,8478398,Takeaway by Kyle Connor
174,takeaway,David Kampf,[ 91. -30.],2,01:39,CHI,WPG,WPG,52,CHI,16,1,2,8480144,Takeaway by David Kampf
199,takeaway,Josh Morrissey,[ 68. -32.],3,15:00,WPG,CHI,WPG,52,CHI,16,1,2,8477504,Takeaway by Josh Morrissey
218,takeaway,Patrick Kane,[98.  0.],3,09:58,CHI,WPG,WPG,52,CHI,16,2,2,8474141,Takeaway by Patrick Kane
254,takeaway,Patrik Laine,[48. 38.],3,00:24,WPG,CHI,WPG,52,CHI,16,4,2,8479339,Takeaway by Patrik Laine
1,giveaway,Patrik Laine,[38. 28.],1,19:45,WPG,NYR,WPG,52,NYR,3,0,0,8479339,Giveaway by Patrik Laine
11,giveaway,Tony DeAngelo,[-37. -39.],1,18:02,NYR,WPG,WPG,52,NYR,3,0,0,8477950,Giveaway by Tony DeAngelo
13,giveaway,Tony DeAngelo,[-35.   0.],1,17:43,NYR,WPG,WPG,52,NYR,3,0,0,8477950,Giveaway by Tony DeAngelo
22,giveaway,Connor Hellebuyck,[29. 38.],1,16:41,WPG,NYR,WPG,52,NYR,3,0,0,8476945,Giveaway by Connor Hellebuyck
43,giveaway,Patrik Laine,[-50. -35.],1,11:37,WPG,NYR,WPG,52,NYR,3,0,0,8479339,Giveaway by Patrik Laine
45,giveaway,Mika Zibanejad,[-38. -25.],1,11:11,NYR,WPG,WPG,52,NYR,3,0,0,8476459,Giveaway by Mika Zibanejad
53,giveaway,Nathan Beaulieu,[49. 39.],1,09:05,WPG,NYR,WPG,52,NYR,3,0,0,8476470,Giveaway by Nathan Beaulieu
55,giveaway,Nathan Beaulieu,[66. 40.],1,08:54,WPG,NYR,WPG,52,NYR,3,0,0,8476470,Giveaway by Nathan Beaulieu
56,giveaway,Logan Shaw,[69. 41.],1,08:16,WPG,NYR,WPG,52,NYR,3,0,0,8476400,Giveaway by Logan Shaw
83,giveaway,Adam Fox,[-43. -39.],1,01:03,NYR,WPG,WPG,52,NYR,3,0,0,8479323,Giveaway by Adam Fox
87,giveaway,Jacob Trouba,[-39. -39.],1,00:22,NYR,WPG,WPG,52,NYR,3,0,1,8476885,Giveaway by Jacob Trouba
92,giveaway,Mika Zibanejad,[32. 40.],2,19:39,NYR,WPG,WPG,52,NYR,3,0,1,8476459,Giveaway by Mika Zibanejad
111,giveaway,Adam Fox,[ 31. -39.],2,14:20,NYR,WPG,WPG,52,NYR,3,0,1,8479323,Giveaway by Adam Fox
166,giveaway,Connor Hellebuyck,[ 78. -39.],3,18:36,WPG,NYR,WPG,52,NYR,3,0,3,8476945,Giveaway by Connor Hellebuyck
210,giveaway,Jesper Fast,[-30. -33.],3,09:39,NYR,WPG,WPG,52,NYR,3,1,4,8475855,Giveaway by Jesper Fast
222,giveaway,Andrew Copp,[33. 20.],3,06:36,WPG,NYR,WPG,52,NYR,3,1,4,8477429,Giveaway by Andrew Copp
223,giveaway,Brady Skjei,[-80. -37.],3,06:02,NYR,WPG,WPG,52,NYR,3,1,4,8476869,Giveaway by Brady Skjei
228,giveaway,Jacob Trouba,[-33. -40.],3,05:09,NYR,WPG,WPG,52,NYR,3,1,4,8476885,Giveaway by Jacob Trouba
250,giveaway,Jacob Trouba,[-39. -38.],3,00:26,NYR,WPG,WPG,52,NYR,3,1,4,8476885,Giveaway by Jacob Trouba
7,takeaway,Dmitry Kulikov,[ -9. -39.],1,19:09,WPG,NYR,WPG,52,NYR,3,0,0,8475179,Takeaway by Dmitry Kulikov
9,takeaway,Mason Appleton,[-99. -12.],1,18:55,WPG,NYR,WPG,52,NYR,3,0,0,8478891,Takeaway by Mason Appleton
25,takeaway,Blake Wheeler,[-52.  26.],1,16:12,WPG,NYR,WPG,52,NYR,3,0,0,8471218,Takeaway by Blake Wheeler
52,takeaway,Andrew Copp,[-48.  -2.],1,09:23,WPG,NYR,WPG,52,NYR,3,0,0,8477429,Takeaway by Andrew Copp
58,takeaway,Mika Zibanejad,[-16.  -1.],1,07:32,NYR,WPG,WPG,52,NYR,3,0,0,8476459,Takeaway by Mika Zibanejad
61,takeaway,Dmitry Kulikov,[ 49. -30.],1,06:58,WPG,NYR,WPG,52,NYR,3,0,0,8475179,Takeaway by Dmitry Kulikov
70,takeaway,Tony DeAngelo,[ 39. -38.],1,04:32,NYR,WPG,WPG,52,NYR,3,0,0,8477950,Takeaway by Tony DeAngelo
82,takeaway,Adam Fox,[-67.   0.],1,01:31,NYR,WPG,WPG,52,NYR,3,0,0,8479323,Takeaway by Adam Fox
84,takeaway,Pavel Buchnevich,[-27. -40.],1,00:40,NYR,WPG,WPG,52,NYR,3,0,0,8477402,Takeaway by Pavel Buchnevich
101,takeaway,Filip Chytil,[-92. -28.],2,16:55,NYR,WPG,WPG,52,NYR,3,0,1,8480078,Takeaway by Filip Chytil
106,takeaway,Andrew Copp,[91. 11.],2,14:41,WPG,NYR,WPG,52,NYR,3,0,1,8477429,Takeaway by Andrew Copp
110,takeaway,Adam Fox,[98.  2.],2,14:24,NYR,WPG,WPG,52,NYR,3,0,1,8479323,Takeaway by Adam Fox
144,takeaway,Mika Zibanejad,[-85.  -8.],2,05:00,NYR,WPG,WPG,52,NYR,3,0,2,8476459,Takeaway by Mika Zibanejad
158,takeaway,Brady Skjei,[ 87. -30.],2,01:24,NYR,WPG,WPG,52,NYR,3,0,2,8476869,Takeaway by Brady Skjei
177,takeaway,Ryan Lindgren,[-69.  23.],3,17:15,NYR,WPG,WPG,52,NYR,3,0,4,8479324,Takeaway by Ryan Lindgren
192,takeaway,Greg McKegg,[-33.  35.],3,14:24,NYR,WPG,WPG,52,NYR,3,1,4,8475735,Takeaway by Greg McKegg
11,giveaway,Erik Karlsson,[-70. -27.],1,16:16,SJS,WPG,WPG,52,SJS,28,0,0,8474578,Giveaway by Erik Karlsson
28,giveaway,Jansen Harkins,[ 32. -20.],1,11:27,WPG,SJS,WPG,52,SJS,28,0,0,8478424,Giveaway by Jansen Harkins
33,giveaway,Dmitry Kulikov,[68. 40.],1,07:55,WPG,SJS,WPG,52,SJS,28,0,0,8475179,Giveaway by Dmitry Kulikov
37,giveaway,Marc-Edouard Vlasic,[-50.  38.],1,06:26,SJS,WPG,WPG,52,SJS,28,0,0,8471709,Giveaway by Marc-Edouard Vlasic
50,giveaway,Andrew Copp,[33.  9.],1,04:35,WPG,SJS,WPG,52,SJS,28,0,1,8477429,Giveaway by Andrew Copp
58,giveaway,Connor Hellebuyck,[ 54. -39.],1,02:11,WPG,SJS,WPG,52,SJS,28,0,1,8476945,Giveaway by Connor Hellebuyck
59,giveaway,Marc-Edouard Vlasic,[-85.  37.],1,01:20,SJS,WPG,WPG,52,SJS,28,0,1,8471709,Giveaway by Marc-Edouard Vlasic
70,giveaway,Brent Burns,[31. 22.],2,18:39,SJS,WPG,WPG,52,SJS,28,0,1,8470613,Giveaway by Brent Burns
80,giveaway,Marc-Edouard Vlasic,[ 82. -38.],2,15:19,SJS,WPG,WPG,52,SJS,28,0,1,8471709,Giveaway by Marc-Edouard Vlasic
82,giveaway,Marcus Sorensen,[31. 40.],2,15:10,SJS,WPG,WPG,52,SJS,28,0,1,8475834,Giveaway by Marcus Sorensen
88,giveaway,Brenden Dillon,[ 37. -39.],2,14:06,SJS,WPG,WPG,52,SJS,28,0,1,8475455,Giveaway by Brenden Dillon
125,giveaway,Nicholas Shore,[-68.  40.],2,06:00,WPG,SJS,WPG,52,SJS,28,2,1,8476406,Giveaway by Nicholas Shore
131,giveaway,Neal Pionk,[-32. -40.],2,04:46,WPG,SJS,WPG,52,SJS,28,2,1,8480145,Giveaway by Neal Pionk
141,giveaway,Nikolaj Ehlers,[-47. -40.],2,00:39,WPG,SJS,WPG,52,SJS,28,2,1,8477940,Giveaway by Nikolaj Ehlers
147,giveaway,Evander Kane,[36. 40.],3,19:22,SJS,WPG,WPG,52,SJS,28,2,1,8475169,Giveaway by Evander Kane
183,giveaway,Connor Hellebuyck,[98. 14.],3,10:10,WPG,SJS,WPG,52,SJS,28,2,3,8476945,Giveaway by Connor Hellebuyck
184,giveaway,Luca Sbisa,[30. 22.],3,09:51,WPG,SJS,WPG,52,SJS,28,2,3,8474579,Giveaway by Luca Sbisa
188,giveaway,Tucker Poolman,[44. 40.],3,07:53,WPG,SJS,WPG,52,SJS,28,2,3,8477359,Giveaway by Tucker Poolman
204,giveaway,Dylan Gambrell,[-40. -37.],3,05:19,SJS,WPG,WPG,52,SJS,28,2,3,8479580,Giveaway by Dylan Gambrell
216,giveaway,Radim Simek,[-37.  -4.],3,01:17,SJS,WPG,WPG,52,SJS,28,2,3,8480160,Giveaway by Radim Simek
63,takeaway,Brent Burns,[-45. -38.],1,00:50,SJS,WPG,WPG,52,SJS,28,0,1,8470613,Takeaway by Brent Burns
79,takeaway,Tucker Poolman,[-33. -40.],2,16:18,WPG,SJS,WPG,52,SJS,28,0,1,8477359,Takeaway by Tucker Poolman
118,takeaway,Barclay Goodrow,[30.  3.],2,08:34,SJS,WPG,WPG,52,SJS,28,2,1,8476624,Takeaway by Barclay Goodrow
139,takeaway,Jansen Harkins,[ 63. -31.],2,02:15,WPG,SJS,WPG,52,SJS,28,2,1,8478424,Takeaway by Jansen Harkins
163,takeaway,Patrik Laine,[-97. -13.],3,13:38,WPG,SJS,WPG,52,SJS,28,2,2,8479339,Takeaway by Patrik Laine
173,takeaway,Radim Simek,[-90. -22.],3,12:22,SJS,WPG,WPG,52,SJS,28,2,3,8480160,Takeaway by Radim Simek
180,takeaway,Joe Thornton,[-5. 10.],3,10:50,SJS,WPG,WPG,52,SJS,28,2,3,8466138,Takeaway by Joe Thornton
228,takeaway,Patrik Laine,[-38. -40.],3,00:10,WPG,SJS,WPG,52,SJS,28,2,3,8479339,Takeaway by Patrik Laine
9,giveaway,Patrick Kane,[-99.   0.],1,19:00,CHI,WPG,WPG,52,CHI,16,0,0,8474141,Giveaway by Patrick Kane
10,giveaway,Duncan Keith,[-32.  31.],1,18:56,CHI,WPG,WPG,52,CHI,16,0,0,8470281,Giveaway by Duncan Keith
