,event,player_one,coords,period,period_time_remaining,player_one_team,player_two_team,home_team,home_team_id,away_team,away_team_id,home_goals,away_goals,player_one_id,description
67,giveaway,Teuvo Teravainen,[-69.  34.],1,06:53,CAR,NYI,CAR,12,NYI,2,1,1,8476882,Giveaway by Teuvo Teravainen
92,giveaway,Andrei Svechnikov,[74. 39.],1,01:46,CAR,NYI,CAR,12,NYI,2,2,1,8480830,Giveaway by Andrei Svechnikov
106,giveaway,Mathew Barzal,[-37.  39.],2,19:19,NYI,CAR,CAR,12,NYI,2,2,1,8478445,Giveaway by Mathew Barzal
109,giveaway,Josh Bailey,[ 16. -39.],2,18:33,NYI,CAR,CAR,12,NYI,2,2,1,8474573,Giveaway by Josh Bailey
121,giveaway,Andrei Svechnikov,[-81.  37.],2,16:28,CAR,NYI,CAR,12,NYI,2,2,2,8480830,Giveaway by Andrei Svechnikov
142,giveaway,Sebastian Aho,[26. 38.],2,12:28,CAR,NYI,CAR,12,NYI,2,2,2,8478427,Giveaway by Sebastian Aho
148,giveaway,Joel Edmundson,[-97. -19.],2,10:30,CAR,NYI,CAR,12,NYI,2,2,2,8476441,Giveaway by Joel Edmundson
152,giveaway,Teuvo Teravainen,[-25.  -9.],2,08:45,CAR,NYI,CAR,12,NYI,2,2,2,8476882,Giveaway by Teuvo Teravainen
153,giveaway,Nino Niederreiter,[ 50. -35.],2,08:23,CAR,NYI,CAR,12,NYI,2,2,2,8475799,Giveaway by Nino Niederreiter
154,giveaway,Derick Brassard,[-69.   8.],2,08:04,NYI,CAR,CAR,12,NYI,2,2,2,8473544,Giveaway by Derick Brassard
161,giveaway,Haydn Fleury,[-91. -39.],2,05:55,CAR,NYI,CAR,12,NYI,2,2,2,8477938,Giveaway by Haydn Fleury
195,giveaway,Ryan Pulock,[-97.   2.],3,19:08,NYI,CAR,CAR,12,NYI,2,4,2,8477506,Giveaway by Ryan Pulock
203,giveaway,Mathew Barzal,[30. -1.],3,16:23,NYI,CAR,CAR,12,NYI,2,4,2,8478445,Giveaway by Mathew Barzal
216,giveaway,Dougie Hamilton,[20. 12.],3,13:59,CAR,NYI,CAR,12,NYI,2,4,2,8476462,Giveaway by Dougie Hamilton
223,giveaway,Teuvo Teravainen,[-9. 36.],3,12:53,CAR,NYI,CAR,12,NYI,2,4,2,8476882,Giveaway by Teuvo Teravainen
226,giveaway,Petr Mrazek,[94.  0.],3,11:31,CAR,NYI,CAR,12,NYI,2,4,2,8475852,Giveaway by Petr Mrazek
230,giveaway,Adam Pelech,[-98.  13.],3,10:48,NYI,CAR,CAR,12,NYI,2,4,2,8476917,Giveaway by Adam Pelech
232,giveaway,Cal Clutterbuck,[ 49. -39.],3,10:04,NYI,CAR,CAR,12,NYI,2,4,2,8473504,Giveaway by Cal Clutterbuck
237,giveaway,Petr Mrazek,[96. -3.],3,09:07,CAR,NYI,CAR,12,NYI,2,4,2,8475852,Giveaway by Petr Mrazek
252,giveaway,Mathew Barzal,[81. 39.],3,05:41,NYI,CAR,CAR,12,NYI,2,4,2,8478445,Giveaway by Mathew Barzal
273,giveaway,Haydn Fleury,[31. 35.],3,00:06,CAR,NYI,CAR,12,NYI,2,5,2,8477938,Giveaway by Haydn Fleury
1,takeaway,Nino Niederreiter,[-74. -18.],1,19:52,CAR,NYI,CAR,12,NYI,2,0,0,8475799,Takeaway by Nino Niederreiter
16,takeaway,Andrei Svechnikov,[-9. 41.],1,18:00,CAR,NYI,CAR,12,NYI,2,0,0,8480830,Takeaway by Andrei Svechnikov
57,takeaway,Dougie Hamilton,[-24.  26.],1,09:09,CAR,NYI,CAR,12,NYI,2,1,1,8476462,Takeaway by Dougie Hamilton
60,takeaway,Joel Edmundson,[-89. -38.],1,08:11,CAR,NYI,CAR,12,NYI,2,1,1,8476441,Takeaway by Joel Edmundson
70,takeaway,Jordan Eberle,[ 0. 41.],1,05:55,NYI,CAR,CAR,12,NYI,2,1,1,8474586,Takeaway by Jordan Eberle
74,takeaway,Brock McGinn,[-54.  39.],1,05:27,CAR,NYI,CAR,12,NYI,2,1,1,8476934,Takeaway by Brock McGinn
108,takeaway,Devon Toews,[-26. -22.],2,18:52,NYI,CAR,CAR,12,NYI,2,2,1,8478038,Takeaway by Devon Toews
133,takeaway,Mathew Barzal,[-82.  40.],2,13:26,NYI,CAR,CAR,12,NYI,2,2,2,8478445,Takeaway by Mathew Barzal
157,takeaway,Jordan Staal,[ 33. -34.],2,06:38,CAR,NYI,CAR,12,NYI,2,2,2,8473533,Takeaway by Jordan Staal
183,takeaway,Jaccob Slavin,[27. 31.],2,01:01,CAR,NYI,CAR,12,NYI,2,3,2,8476958,Takeaway by Jaccob Slavin
194,takeaway,Teuvo Teravainen,[-13.  39.],3,19:18,CAR,NYI,CAR,12,NYI,2,4,2,8476882,Takeaway by Teuvo Teravainen
207,takeaway,Anders Lee,[28. 10.],3,16:07,NYI,CAR,CAR,12,NYI,2,4,2,8475314,Takeaway by Anders Lee
209,takeaway,Teuvo Teravainen,[ 58. -38.],3,15:48,CAR,NYI,CAR,12,NYI,2,4,2,8476882,Takeaway by Teuvo Teravainen
215,takeaway,Dougie Hamilton,[ 2. 14.],3,14:01,CAR,NYI,CAR,12,NYI,2,4,2,8476462,Takeaway by Dougie Hamilton
224,takeaway,Devon Toews,[-11.  37.],3,12:42,NYI,CAR,CAR,12,NYI,2,4,2,8478038,Takeaway by Devon Toews
244,takeaway,Brett Pesce,[57. 38.],3,07:39,CAR,NYI,CAR,12,NYI,2,4,2,8477488,Takeaway by Brett Pesce
256,takeaway,Sebastian Aho,[-19. -39.],3,04:35,CAR,NYI,CAR,12,NYI,2,4,2,8478427,Takeaway by Sebastian Aho
2,giveaway,Cal Clutterbuck,[-14. -36.],1,19:24,NYI,FLA,NYI,2,FLA,13,0,0,8473504,Giveaway by Cal Clutterbuck
19,giveaway,Josh Brown,[96. 30.],1,15:21,FLA,NYI,NYI,2,FLA,13,0,0,8477384,Giveaway by Josh Brown
24,giveaway,Anton Stralman,[93. 20.],1,13:31,FLA,NYI,NYI,2,FLA,13,0,1,8471873,Giveaway by Anton Stralman
31,giveaway,Jonathan Huberdeau,[-33. -35.],1,10:55,FLA,NYI,NYI,2,FLA,13,0,1,8476456,Giveaway by Jonathan Huberdeau
35,giveaway,Cal Clutterbuck,[-34. -37.],1,10:19,NYI,FLA,NYI,2,FLA,13,0,1,8473504,Giveaway by Cal Clutterbuck
43,giveaway,Leo Komarov,[79. 38.],1,08:36,NYI,FLA,NYI,2,FLA,13,0,1,8473463,Giveaway by Leo Komarov
61,giveaway,Derick Brassard,[-40. -36.],1,04:15,NYI,FLA,NYI,2,FLA,13,0,1,8473544,Giveaway by Derick Brassard
62,giveaway,Frank Vatrano,[10. 38.],1,04:00,FLA,NYI,NYI,2,FLA,13,0,1,8478366,Giveaway by Frank Vatrano
85,giveaway,Aaron Ekblad,[-61. -37.],2,18:52,FLA,NYI,NYI,2,FLA,13,0,1,8477932,Giveaway by Aaron Ekblad
95,giveaway,Ryan Pulock,[-31.   7.],2,16:38,NYI,FLA,NYI,2,FLA,13,0,1,8477506,Giveaway by Ryan Pulock
118,giveaway,Scott Mayfield,[96. 20.],2,11:28,NYI,FLA,NYI,2,FLA,13,1,1,8476429,Giveaway by Scott Mayfield
119,giveaway,Mike Hoffman,[ 36. -38.],2,11:16,FLA,NYI,NYI,2,FLA,13,1,1,8474884,Giveaway by Mike Hoffman
122,giveaway,Frank Vatrano,[ 65. -29.],2,10:33,FLA,NYI,NYI,2,FLA,13,1,1,8478366,Giveaway by Frank Vatrano
126,giveaway,Mathew Barzal,[-50. -38.],2,09:53,NYI,FLA,NYI,2,FLA,13,1,1,8478445,Giveaway by Mathew Barzal
127,giveaway,Dryden Hunt,[ 95. -26.],2,09:39,FLA,NYI,NYI,2,FLA,13,1,1,8478211,Giveaway by Dryden Hunt
148,giveaway,Vincent Trocheck,[-96.   8.],2,05:22,FLA,NYI,NYI,2,FLA,13,1,1,8476389,Giveaway by Vincent Trocheck
151,giveaway,Johnny Boychuk,[ 59. -23.],2,04:51,NYI,FLA,NYI,2,FLA,13,1,1,8470187,Giveaway by Johnny Boychuk
154,giveaway,Jordan Eberle,[-94.  10.],2,04:16,NYI,FLA,NYI,2,FLA,13,1,1,8474586,Giveaway by Jordan Eberle
156,giveaway,Denis Malgin,[-96.   9.],2,03:21,FLA,NYI,NYI,2,FLA,13,1,1,8478843,Giveaway by Denis Malgin
159,giveaway,Michael Dal Colle,[-59.  38.],2,02:41,NYI,FLA,NYI,2,FLA,13,1,1,8477936,Giveaway by Michael Dal Colle
160,giveaway,Keith Yandle,[-53.  14.],2,02:31,FLA,NYI,NYI,2,FLA,13,1,1,8471735,Giveaway by Keith Yandle
167,giveaway,Mike Matheson,[-95. -19.],2,01:45,FLA,NYI,NYI,2,FLA,13,2,1,8476875,Giveaway by Mike Matheson
170,giveaway,MacKenzie Weegar,[-96. -23.],2,01:13,FLA,NYI,NYI,2,FLA,13,2,1,8477346,Giveaway by MacKenzie Weegar
183,giveaway,Vincent Trocheck,[61. 25.],3,18:45,FLA,NYI,NYI,2,FLA,13,2,1,8476389,Giveaway by Vincent Trocheck
198,giveaway,Mike Matheson,[96.  9.],3,15:33,FLA,NYI,NYI,2,FLA,13,2,1,8476875,Giveaway by Mike Matheson
209,giveaway,Semyon Varlamov,[-98.   2.],3,13:24,NYI,FLA,NYI,2,FLA,13,2,1,8473575,Giveaway by Semyon Varlamov
210,giveaway,Vincent Trocheck,[-95.  19.],3,13:17,FLA,NYI,NYI,2,FLA,13,2,1,8476389,Giveaway by Vincent Trocheck
211,giveaway,Anders Lee,[-34.  25.],3,13:11,NYI,FLA,NYI,2,FLA,13,2,1,8475314,Giveaway by Anders Lee
216,giveaway,Aleksander Barkov,[-48. -38.],3,12:02,FLA,NYI,NYI,2,FLA,13,2,1,8477493,Giveaway by Aleksander Barkov
234,giveaway,Mathew Barzal,[-96. -10.],3,08:07,NYI,FLA,NYI,2,FLA,13,2,1,8478445,Giveaway by Mathew Barzal
243,giveaway,Vincent Trocheck,[-60.  26.],3,06:36,FLA,NYI,NYI,2,FLA,13,2,1,8476389,Giveaway by Vincent Trocheck
251,giveaway,Ryan Pulock,[-81. -39.],3,05:33,NYI,FLA,NYI,2,FLA,13,2,2,8477506,Giveaway by Ryan Pulock
254,giveaway,Jonathan Huberdeau,[-9. 37.],3,05:01,FLA,NYI,NYI,2,FLA,13,2,2,8476456,Giveaway by Jonathan Huberdeau
258,giveaway,Michael Dal Colle,[ 77. -37.],3,04:07,NYI,FLA,NYI,2,FLA,13,2,2,8477936,Giveaway by Michael Dal Colle
260,giveaway,Scott Mayfield,[-50. -33.],3,03:55,NYI,FLA,NYI,2,FLA,13,2,2,8476429,Giveaway by Scott Mayfield
261,giveaway,Johnny Boychuk,[-40. -32.],3,03:39,NYI,FLA,NYI,2,FLA,13,2,2,8470187,Giveaway by Johnny Boychuk
268,giveaway,Vincent Trocheck,[97. -5.],3,02:23,FLA,NYI,NYI,2,FLA,13,2,2,8476389,Giveaway by Vincent Trocheck
270,giveaway,Derick Brassard,[81. 39.],3,01:56,NYI,FLA,NYI,2,FLA,13,2,2,8473544,Giveaway by Derick Brassard
285,giveaway,Mathew Barzal,[-47. -25.],4,02:13,NYI,FLA,NYI,2,FLA,13,2,2,8478445,Giveaway by Mathew Barzal
288,giveaway,Mathew Barzal,[-45. -23.],4,00:15,NYI,FLA,NYI,2,FLA,13,2,2,8478445,Giveaway by Mathew Barzal
20,takeaway,Vincent Trocheck,[-15.  38.],1,14:56,FLA,NYI,NYI,2,FLA,13,0,0,8476389,Takeaway by Vincent Trocheck
49,takeaway,Josh Bailey,[-40.  -3.],1,07:17,NYI,FLA,NYI,2,FLA,13,0,1,8474573,Takeaway by Josh Bailey
90,takeaway,Noel Acciari,[-48. -37.],2,17:35,FLA,NYI,NYI,2,FLA,13,0,1,8478569,Takeaway by Noel Acciari
96,takeaway,Nick Leddy,[60. 39.],2,16:29,NYI,FLA,NYI,2,FLA,13,0,1,8475181,Takeaway by Nick Leddy
166,takeaway,Nick Leddy,[96. -9.],2,01:53,NYI,FLA,NYI,2,FLA,13,2,1,8475181,Takeaway by Nick Leddy
171,takeaway,Mathew Barzal,[-10.  -1.],2,00:59,NYI,FLA,NYI,2,FLA,13,2,1,8478445,Takeaway by Mathew Barzal
184,takeaway,Mathew Barzal,[70. 35.],3,18:38,NYI,FLA,NYI,2,FLA,13,2,1,8478445,Takeaway by Mathew Barzal
196,takeaway,Mathew Barzal,[-52. -18.],3,15:53,NYI,FLA,NYI,2,FLA,13,2,1,8478445,Takeaway by Mathew Barzal
202,takeaway,Derick Brassard,[-84.  35.],3,15:12,NYI,FLA,NYI,2,FLA,13,2,1,8473544,Takeaway by Derick Brassard
207,takeaway,Vincent Trocheck,[-51. -37.],3,13:53,FLA,NYI,NYI,2,FLA,13,2,1,8476389,Takeaway by Vincent Trocheck
235,takeaway,Adam Pelech,[-87. -21.],3,08:01,NYI,FLA,NYI,2,FLA,13,2,1,8476917,Takeaway by Adam Pelech
274,takeaway,Josh Bailey,[31. 19.],3,00:11,NYI,FLA,NYI,2,FLA,13,2,2,8474573,Takeaway by Josh Bailey
279,takeaway,Adam Pelech,[50. 38.],4,03:22,NYI,FLA,NYI,2,FLA,13,2,2,8476917,Takeaway by Adam Pelech
3,giveaway,Carl Gunnarsson,[ 38. -33.],1,18:44,STL,NYI,NYI,2,STL,19,0,0,8474125,Giveaway by Carl Gunnarsson
5,giveaway,Nick Leddy,[-39.  29.],1,17:58,NYI,STL,NYI,2,STL,19,0,0,8475181,Giveaway by Nick Leddy
6,giveaway,Nick Leddy,[-17.  39.],1,17:55,NYI,STL,NYI,2,STL,19,0,0,8475181,Giveaway by Nick Leddy
12,giveaway,Scott Mayfield,[-16. -23.],1,16:32,NYI,STL,NYI,2,STL,19,0,0,8476429,Giveaway by Scott Mayfield
14,giveaway,Ryan Pulock,[-94.  23.],1,16:18,NYI,STL,NYI,2,STL,19,0,0,8477506,Giveaway by Ryan Pulock
17,giveaway,Adam Pelech,[38. 21.],1,15:53,NYI,STL,NYI,2,STL,19,0,0,8476917,Giveaway by Adam Pelech
26,giveaway,Jay Bouwmeester,[-58. -34.],1,14:06,STL,NYI,NYI,2,STL,19,0,0,8470151,Giveaway by Jay Bouwmeester
50,giveaway,Oliver Wahlstrom,[59. 38.],1,07:44,NYI,STL,NYI,2,STL,19,0,1,8480789,Giveaway by Oliver Wahlstrom
53,giveaway,Ryan Pulock,[-83.  38.],1,06:30,NYI,STL,NYI,2,STL,19,0,1,8477506,Giveaway by Ryan Pulock
82,giveaway,Adam Pelech,[-35.  12.],1,00:45,NYI,STL,NYI,2,STL,19,0,1,8476917,Giveaway by Adam Pelech
90,giveaway,Colton Parayko,[-51. -28.],2,18:46,STL,NYI,NYI,2,STL,19,0,1,8476892,Giveaway by Colton Parayko
105,giveaway,Johnny Boychuk,[53. 36.],2,16:11,NYI,STL,NYI,2,STL,19,0,1,8470187,Giveaway by Johnny Boychuk
115,giveaway,Tyler Bozak,[-14.  24.],2,14:13,STL,NYI,NYI,2,STL,19,0,1,8475098,Giveaway by Tyler Bozak
116,giveaway,Nick Leddy,[-33. -20.],2,13:16,NYI,STL,NYI,2,STL,19,0,1,8475181,Giveaway by Nick Leddy
120,giveaway,Thomas Greiss,[96.  5.],2,11:47,NYI,STL,NYI,2,STL,19,0,1,8471306,Giveaway by Thomas Greiss
125,giveaway,Ryan Pulock,[94. 23.],2,10:37,NYI,STL,NYI,2,STL,19,0,1,8477506,Giveaway by Ryan Pulock
130,giveaway,Brayden Schenn,[51. 38.],2,10:03,STL,NYI,NYI,2,STL,19,0,1,8475170,Giveaway by Brayden Schenn
135,giveaway,Mathew Barzal,[-92. -22.],2,09:14,NYI,STL,NYI,2,STL,19,0,1,8478445,Giveaway by Mathew Barzal
149,giveaway,Michael Dal Colle,[42. 13.],2,06:33,NYI,STL,NYI,2,STL,19,0,1,8477936,Giveaway by Michael Dal Colle
155,giveaway,Adam Pelech,[34. 34.],2,05:03,NYI,STL,NYI,2,STL,19,0,1,8476917,Giveaway by Adam Pelech
171,giveaway,Ivan Barbashev,[ 79. -36.],2,01:22,STL,NYI,NYI,2,STL,19,0,1,8477964,Giveaway by Ivan Barbashev
172,giveaway,Anthony Beauvillier,[-79. -38.],2,00:53,NYI,STL,NYI,2,STL,19,0,1,8478463,Giveaway by Anthony Beauvillier
176,giveaway,Nick Leddy,[ 91. -33.],2,00:19,NYI,STL,NYI,2,STL,19,0,1,8475181,Giveaway by Nick Leddy
190,giveaway,Ivan Barbashev,[ 15. -15.],3,17:45,STL,NYI,NYI,2,STL,19,0,1,8477964,Giveaway by Ivan Barbashev
197,giveaway,Vladimir Tarasenko,[-84.  36.],3,17:09,STL,NYI,NYI,2,STL,19,0,1,8475765,Giveaway by Vladimir Tarasenko
200,giveaway,Adam Pelech,[-97.  -9.],3,17:03,NYI,STL,NYI,2,STL,19,0,1,8476917,Giveaway by Adam Pelech
201,giveaway,Oskar Sundqvist,[ 32. -38.],3,16:19,STL,NYI,NYI,2,STL,19,0,1,8476897,Giveaway by Oskar Sundqvist
204,giveaway,Tyler Bozak,[-83.  20.],3,15:57,STL,NYI,NYI,2,STL,19,0,1,8475098,Giveaway by Tyler Bozak
205,giveaway,Ryan O'Reilly,[-95.  20.],3,15:31,STL,NYI,NYI,2,STL,19,0,1,8475158,Giveaway by Ryan O'Reilly
213,giveaway,Devon Toews,[-40.  15.],3,13:57,NYI,STL,NYI,2,STL,19,0,2,8478038,Giveaway by Devon Toews
215,giveaway,Sammy Blais,[ 82. -11.],3,13:11,STL,NYI,NYI,2,STL,19,0,2,8478104,Giveaway by Sammy Blais
219,giveaway,Mathew Barzal,[-95. -11.],3,12:31,NYI,STL,NYI,2,STL,19,0,2,8478445,Giveaway by Mathew Barzal
229,giveaway,Leo Komarov,[-37. -37.],3,10:17,NYI,STL,NYI,2,STL,19,0,2,8473463,Giveaway by Leo Komarov
238,giveaway,Anthony Beauvillier,[-96. -10.],3,07:45,NYI,STL,NYI,2,STL,19,0,2,8478463,Giveaway by Anthony Beauvillier
241,giveaway,Vladimir Tarasenko,[-62.  40.],3,07:18,STL,NYI,NYI,2,STL,19,0,2,8475765,Giveaway by Vladimir Tarasenko
242,giveaway,Josh Bailey,[-54. -38.],3,06:48,NYI,STL,NYI,2,STL,19,0,2,8474573,Giveaway by Josh Bailey
244,giveaway,Alex Pietrangelo,[-56. -37.],3,06:27,STL,NYI,NYI,2,STL,19,0,2,8474565,Giveaway by Alex Pietrangelo
248,giveaway,Jaden Schwartz,[44. 14.],3,05:31,STL,NYI,NYI,2,STL,19,0,2,8475768,Giveaway by Jaden Schwartz
264,giveaway,Vince Dunn,[ 60. -37.],3,02:13,STL,NYI,NYI,2,STL,19,1,2,8478407,Giveaway by Vince Dunn
272,giveaway,Colton Parayko,[95. 22.],3,00:30,STL,NYI,NYI,2,STL,19,1,2,8476892,Giveaway by Colton Parayko
11,takeaway,Colton Parayko,[56. 37.],1,16:44,STL,NYI,NYI,2,STL,19,0,0,8476892,Takeaway by Colton Parayko
24,takeaway,Oskar Sundqvist,[-45. -32.],1,14:33,STL,NYI,NYI,2,STL,19,0,0,8476897,Takeaway by Oskar Sundqvist
36,takeaway,Ivan Barbashev,[-93.  28.],1,11:14,STL,NYI,NYI,2,STL,19,0,1,8477964,Takeaway by Ivan Barbashev
41,takeaway,Mathew Barzal,[59. -5.],1,09:58,NYI,STL,NYI,2,STL,19,0,1,8478445,Takeaway by Mathew Barzal
42,takeaway,Scott Mayfield,[ 33. -32.],1,09:40,NYI,STL,NYI,2,STL,19,0,1,8476429,Takeaway by Scott Mayfield
56,takeaway,Sammy Blais,[ 32. -35.],1,05:38,STL,NYI,NYI,2,STL,19,0,1,8478104,Takeaway by Sammy Blais
63,takeaway,Anthony Beauvillier,[10. 35.],1,04:00,NYI,STL,NYI,2,STL,19,0,1,8478463,Takeaway by Anthony Beauvillier
77,takeaway,Tyler Bozak,[60. 39.],1,01:29,STL,NYI,NYI,2,STL,19,0,1,8475098,Takeaway by Tyler Bozak
80,takeaway,Leo Komarov,[ 60. -25.],1,00:57,NYI,STL,NYI,2,STL,19,0,1,8473463,Takeaway by Leo Komarov
103,takeaway,Michael Dal Colle,[-96.   6.],2,16:26,NYI,STL,NYI,2,STL,19,0,1,8477936,Takeaway by Michael Dal Colle
104,takeaway,Vladimir Tarasenko,[-93.  32.],2,16:21,STL,NYI,NYI,2,STL,19,0,1,8475765,Takeaway by Vladimir Tarasenko
123,takeaway,Anders Lee,[-49.  16.],2,11:08,NYI,STL,NYI,2,STL,19,0,1,8475314,Takeaway by Anders Lee
134,takeaway,Mathew Barzal,[ 20. -37.],2,09:22,NYI,STL,NYI,2,STL,19,0,1,8478445,Takeaway by Mathew Barzal
151,takeaway,Tyler Bozak,[-75.   2.],2,06:01,STL,NYI,NYI,2,STL,19,0,1,8475098,Takeaway by Tyler Bozak
173,takeaway,Sammy Blais,[ 81. -38.],2,00:40,STL,NYI,NYI,2,STL,19,0,1,8478104,Takeaway by Sammy Blais
210,takeaway,Josh Bailey,[ 11. -38.],3,14:26,NYI,STL,NYI,2,STL,19,0,2,8474573,Takeaway by Josh Bailey
257,takeaway,Derick Brassard,[97. -9.],3,02:56,NYI,STL,NYI,2,STL,19,1,2,8473544,Takeaway by Derick Brassard
13,giveaway,Neal Pionk,[ 39. -37.],1,17:45,WPG,NYI,WPG,52,NYI,2,0,0,8480145,Giveaway by Neal Pionk
28,giveaway,Adam Pelech,[-39.  -4.],1,15:12,NYI,WPG,WPG,52,NYI,2,0,0,8476917,Giveaway by Adam Pelech
29,giveaway,Ville Heinola,[38.  4.],1,15:04,WPG,NYI,WPG,52,NYI,2,0,0,8481572,Giveaway by Ville Heinola
35,giveaway,Jack Roslovic,[31. 38.],1,13:20,WPG,NYI,WPG,52,NYI,2,0,0,8478458,Giveaway by Jack Roslovic
38,giveaway,Dmitry Kulikov,[ 87. -34.],1,11:42,WPG,NYI,WPG,52,NYI,2,0,0,8475179,Giveaway by Dmitry Kulikov
39,giveaway,Ville Heinola,[40. 27.],1,11:35,WPG,NYI,WPG,52,NYI,2,0,0,8481572,Giveaway by Ville Heinola
41,giveaway,Devon Toews,[-51.  37.],1,11:10,NYI,WPG,WPG,52,NYI,2,0,0,8478038,Giveaway by Devon Toews
43,giveaway,Neal Pionk,[34.  3.],1,10:49,WPG,NYI,WPG,52,NYI,2,0,0,8480145,Giveaway by Neal Pionk
60,giveaway,Johnny Boychuk,[-38. -40.],1,07:10,NYI,WPG,WPG,52,NYI,2,0,0,8470187,Giveaway by Johnny Boychuk
65,giveaway,Josh Morrissey,[ 91. -25.],1,06:38,WPG,NYI,WPG,52,NYI,2,1,0,8477504,Giveaway by Josh Morrissey
91,giveaway,Devon Toews,[96. -4.],2,19:21,NYI,WPG,WPG,52,NYI,2,1,0,8478038,Giveaway by Devon Toews
115,giveaway,Dmitry Kulikov,[-34. -35.],2,13:00,WPG,NYI,WPG,52,NYI,2,1,0,8475179,Giveaway by Dmitry Kulikov
120,giveaway,Neal Pionk,[-32. -38.],2,12:30,WPG,NYI,WPG,52,NYI,2,1,0,8480145,Giveaway by Neal Pionk
130,giveaway,Tucker Poolman,[-31.  -7.],2,10:39,WPG,NYI,WPG,52,NYI,2,1,1,8477359,Giveaway by Tucker Poolman
138,giveaway,Devon Toews,[59. 16.],2,09:21,NYI,WPG,WPG,52,NYI,2,1,1,8478038,Giveaway by Devon Toews
139,giveaway,Blake Wheeler,[-33.  34.],2,08:52,WPG,NYI,WPG,52,NYI,2,1,1,8471218,Giveaway by Blake Wheeler
147,giveaway,Devon Toews,[63.  2.],2,06:28,NYI,WPG,WPG,52,NYI,2,1,1,8478038,Giveaway by Devon Toews
151,giveaway,Andrew Copp,[-58.  12.],2,06:06,WPG,NYI,WPG,52,NYI,2,1,1,8477429,Giveaway by Andrew Copp
159,giveaway,Anders Lee,[32. 37.],2,04:29,NYI,WPG,WPG,52,NYI,2,1,1,8475314,Giveaway by Anders Lee
165,giveaway,Patrik Laine,[-97.   4.],2,03:10,WPG,NYI,WPG,52,NYI,2,1,1,8479339,Giveaway by Patrik Laine
166,giveaway,Dmitry Kulikov,[ 32. -21.],2,02:50,WPG,NYI,WPG,52,NYI,2,1,1,8475179,Giveaway by Dmitry Kulikov
173,giveaway,Jack Roslovic,[-30. -38.],2,01:17,WPG,NYI,WPG,52,NYI,2,1,1,8478458,Giveaway by Jack Roslovic
197,giveaway,Neal Pionk,[46. 40.],3,14:51,WPG,NYI,WPG,52,NYI,2,1,2,8480145,Giveaway by Neal Pionk
211,giveaway,Devon Toews,[-97.  19.],3,11:51,NYI,WPG,WPG,52,NYI,2,1,2,8478038,Giveaway by Devon Toews
215,giveaway,Josh Morrissey,[33. 33.],3,10:14,WPG,NYI,WPG,52,NYI,2,1,2,8477504,Giveaway by Josh Morrissey
233,giveaway,Anders Lee,[-35. -40.],3,06:40,NYI,WPG,WPG,52,NYI,2,1,2,8475314,Giveaway by Anders Lee
245,giveaway,Josh Bailey,[-32. -36.],3,02:52,NYI,WPG,WPG,52,NYI,2,1,2,8474573,Giveaway by Josh Bailey
254,giveaway,Scott Mayfield,[-35. -35.],3,00:51,NYI,WPG,WPG,52,NYI,2,1,2,8476429,Giveaway by Scott Mayfield
4,takeaway,Blake Wheeler,[-50.   1.],1,19:06,WPG,NYI,WPG,52,NYI,2,0,0,8471218,Takeaway by Blake Wheeler
22,takeaway,Blake Wheeler,[-93. -21.],1,16:12,WPG,NYI,WPG,52,NYI,2,0,0,8471218,Takeaway by Blake Wheeler
49,takeaway,Nikolaj Ehlers,[81. 25.],1,09:34,WPG,NYI,WPG,52,NYI,2,0,0,8477940,Takeaway by Nikolaj Ehlers
136,takeaway,Nikolaj Ehlers,[-35. -32.],2,09:33,WPG,NYI,WPG,52,NYI,2,1,1,8477940,Takeaway by Nikolaj Ehlers
137,takeaway,Devon Toews,[98.  0.],2,09:24,NYI,WPG,WPG,52,NYI,2,1,1,8478038,Takeaway by Devon Toews
141,takeaway,Blake Wheeler,[-41. -38.],2,08:43,WPG,NYI,WPG,52,NYI,2,1,1,8471218,Takeaway by Blake Wheeler
145,takeaway,Jack Roslovic,[ 30. -38.],2,06:57,WPG,NYI,WPG,52,NYI,2,1,1,8478458,Takeaway by Jack Roslovic
157,takeaway,Adam Lowry,[ 41. -10.],2,04:39,WPG,NYI,WPG,52,NYI,2,1,1,8476392,Takeaway by Adam Lowry
188,takeaway,Mark Scheifele,[ 75. -40.],3,18:34,WPG,NYI,WPG,52,NYI,2,1,2,8476460,Takeaway by Mark Scheifele
192,takeaway,Tom Kuhnhackl,[-29.  -4.],3,17:18,NYI,WPG,WPG,52,NYI,2,1,2,8475832,Takeaway by Tom Kuhnhackl
1,giveaway,Cam Atkinson,[33.  0.],1,19:03,CBJ,NYI,CBJ,29,NYI,2,0,0,8474715,Giveaway by Cam Atkinson
8,giveaway,Oliver Wahlstrom,[-27.  13.],1,18:07,NYI,CBJ,CBJ,29,NYI,2,0,0,8480789,Giveaway by Oliver Wahlstrom
11,giveaway,Matt Martin,[10. 38.],1,17:16,NYI,CBJ,CBJ,29,NYI,2,0,0,8474709,Giveaway by Matt Martin
46,giveaway,Tom Kuhnhackl,[ 23. -29.],1,08:44,NYI,CBJ,CBJ,29,NYI,2,0,1,8475832,Giveaway by Tom Kuhnhackl
47,giveaway,Sonny Milano,[32. 40.],1,08:27,CBJ,NYI,CBJ,29,NYI,2,0,1,8477947,Giveaway by Sonny Milano
