,event,penalty,penalty_on,drew_by,coords,period,period_time_remaining,penalty_team,drew_by_team,home_team,home_team_id,away_team,away_team_id,home_goals,away_goals,penalty_on_id,drew_by_id,game_id,winning_team,date,description
218,penalty,Roughing,Drew Doughty,Casey Cizikas,[65. 27.],3,08:57,LAK,NYI,NYI,2,LAK,26,3,3,8474563,8475231.0,2019020831,,2020-02-07,Drew Doughty Roughing against Casey Cizikas
219,penalty,Fighting,Casey Cizikas,Alec Martinez,[69. 30.],3,08:57,NYI,LAK,NYI,2,LAK,26,3,3,8475231,8474166.0,2019020831,,2020-02-07,Casey Cizikas Fighting against Alec Martinez
11,penalty,Hooking,Carl Grundstrom,Jesper Bratt,[-44.  40.],1,17:39,LAK,NJD,NJD,1,LAK,26,0,0,8479336,8479407.0,2019020848,,2020-02-09,Carl Grundstrom Hooking against Jesper Bratt
70,penalty,Cross checking,Damon Severson,Austin Wagner,[-80. -36.],1,01:54,NJD,LAK,NJD,1,LAK,26,0,0,8476923,8478455.0,2019020848,,2020-02-09,Damon Severson Cross checking against Austin Wagner
90,penalty,Hooking,Blake Lizotte,Wayne Simmonds,[-69. -13.],2,17:20,LAK,NJD,NJD,1,LAK,26,0,0,8481481,8474190.0,2019020848,,2020-02-09,Blake Lizotte Hooking against Wayne Simmonds
106,penalty,Hi-sticking,Carl Grundstrom,Connor Carrick,[55. 22.],2,13:48,LAK,NJD,NJD,1,LAK,26,1,0,8479336,8476941.0,2019020848,,2020-02-09,Carl Grundstrom Hi-sticking against Connor Carrick
127,penalty,Interference,P.K. Subban,Carl Grundstrom,[ 8. 35.],2,07:48,NJD,LAK,NJD,1,LAK,26,3,0,8474056,8479336.0,2019020848,,2020-02-09,P.K. Subban Interference against Carl Grundstrom
129,penalty,PS - Hooking on breakaway,Damon Severson,Anze Kopitar,[65.  2.],2,07:23,NJD,LAK,NJD,1,LAK,26,3,0,8476923,8471685.0,2019020848,,2020-02-09,Damon Severson PS - Hooking on breakaway against Anze Kopitar
188,penalty,Holding,Wayne Simmonds,Austin Wagner,[-41.   4.],3,13:55,NJD,LAK,NJD,1,LAK,26,3,0,8474190,8478455.0,2019020848,,2020-02-09,Wayne Simmonds Holding against Austin Wagner
195,penalty,Hooking,Trevor Lewis,Jack Hughes,[94. -9.],3,11:08,LAK,NJD,NJD,1,LAK,26,3,0,8473453,8481559.0,2019020848,,2020-02-09,Trevor Lewis Hooking against Jack Hughes
106,penalty,Tripping,Tony DeAngelo,Blake Lizotte,[-97.   3.],2,18:16,NYR,LAK,NYR,3,LAK,26,1,0,8477950,8481481.0,2019020857,,2020-02-10,Tony DeAngelo Tripping against Blake Lizotte
171,penalty,Hi-sticking,Blake Lizotte,Ryan Lindgren,[-87.  35.],2,04:26,LAK,NYR,NYR,3,LAK,26,1,0,8481481,8479324.0,2019020857,,2020-02-10,Blake Lizotte Hi-sticking against Ryan Lindgren
199,penalty,Interference,Jesper Fast,Sean Walker,[-96.  -4.],3,18:36,NYR,LAK,NYR,3,LAK,26,1,0,8475855,8480336.0,2019020857,,2020-02-10,Jesper Fast Interference against Sean Walker
19,penalty,Tripping,Derek Forbort,Elias Lindholm,[96. -7.],1,15:12,LAK,CGY,LAK,26,CGY,20,0,0,8475762,8477496.0,2019020878,,2020-02-13,Derek Forbort Tripping against Elias Lindholm
114,penalty,Fighting,Milan Lucic,Kurtis MacDermid,[35.  5.],2,13:37,CGY,LAK,LAK,26,CGY,20,0,0,8473473,8477073.0,2019020878,,2020-02-13,Milan Lucic Fighting against Kurtis MacDermid
115,penalty,Fighting,Kurtis MacDermid,Milan Lucic,[42.  8.],2,13:37,LAK,CGY,LAK,26,CGY,20,0,0,8477073,8473473.0,2019020878,,2020-02-13,Kurtis MacDermid Fighting against Milan Lucic
162,penalty,Tripping,Matthew Tkachuk,Alec Martinez,[-93.  21.],2,03:19,CGY,LAK,LAK,26,CGY,20,2,1,8479314,8474166.0,2019020878,,2020-02-13,Matthew Tkachuk Tripping against Alec Martinez
163,penalty,Roughing,Alec Martinez,Matthew Tkachuk,[-95.  22.],2,03:19,LAK,CGY,LAK,26,CGY,20,2,1,8474166,8479314.0,2019020878,,2020-02-13,Alec Martinez Roughing against Matthew Tkachuk
164,penalty,Roughing,Matthew Tkachuk,Johnny Gaudreau,[-92.  20.],2,03:19,CGY,LAK,LAK,26,CGY,20,2,1,8479314,8476346.0,2019020878,,2020-02-13,Matthew Tkachuk Roughing against Alec Martinez served by Johnny Gaudreau
210,penalty,Tripping,Drew Doughty,Andrew Mangiapane,[32. 33.],3,12:30,LAK,CGY,LAK,26,CGY,20,3,2,8474563,8478233.0,2019020878,,2020-02-13,Drew Doughty Tripping against Andrew Mangiapane
213,penalty,Tripping,Alex Iafallo,Matthew Tkachuk,[13. -1.],3,11:32,LAK,CGY,LAK,26,CGY,20,3,2,8480113,8479314.0,2019020878,,2020-02-13,Alex Iafallo Tripping against Matthew Tkachuk
262,penalty,Misconduct,Rasmus Andersson,,[-22.  -5.],3,00:03,CGY,LAK,LAK,26,CGY,20,5,3,8478397,,2019020878,,2020-02-13,Rasmus Andersson Misconduct
27,penalty,Hooking,Jeff Carter,Vladislav Kamenev,[71.  4.],1,12:53,LAK,COL,COL,21,LAK,26,0,0,8470604,8477973.0,2019020902,,2020-02-16,Jeff Carter Hooking against Vladislav Kamenev
29,penalty,Tripping,Gabriel Landeskog,Anze Kopitar,[66. 24.],1,12:50,COL,LAK,COL,21,LAK,26,0,0,8476455,8471685.0,2019020902,,2020-02-16,Gabriel Landeskog Tripping against Anze Kopitar
197,penalty,Holding,Blake Lizotte,J.T. Compher,[ 83. -25.],3,10:50,LAK,COL,COL,21,LAK,26,1,1,8481481,8477456.0,2019020902,,2020-02-16,Blake Lizotte Holding against J.T. Compher
199,penalty,Interference,Andre Burakovsky,Drew Doughty,[20.  1.],3,10:33,COL,LAK,COL,21,LAK,26,1,1,8477444,8474563.0,2019020902,,2020-02-16,Andre Burakovsky Interference against Drew Doughty
39,penalty,Hooking,Sean Walker,Blake Wheeler,[-68.   1.],1,09:14,LAK,WPG,WPG,52,LAK,26,0,1,8480336,8471218.0,2019020926,,2020-02-19,Sean Walker Hooking against Blake Wheeler
102,penalty,Tripping,Tucker Poolman,Anze Kopitar,[-51.  32.],2,10:49,WPG,LAK,WPG,52,LAK,26,0,1,8477359,8471685.0,2019020926,,2020-02-19,Tucker Poolman Tripping against Anze Kopitar
158,penalty,Delaying Game - Puck over glass,Nathan Beaulieu,,[50. 40.],3,18:17,WPG,LAK,WPG,52,LAK,26,3,2,8476470,,2019020926,,2020-02-19,Nathan Beaulieu Delaying Game - Puck over glass
192,penalty,Interference,Dustin Brown,Blake Wheeler,[-20. -27.],3,08:20,LAK,WPG,WPG,52,LAK,26,4,2,8470606,8471218.0,2019020926,,2020-02-19,Dustin Brown Interference against Blake Wheeler
51,penalty,Holding,Drew Doughty,Frank Vatrano,[78. -3.],1,08:58,LAK,FLA,LAK,26,FLA,13,1,2,8474563,8478366.0,2019020940,,2020-02-21,Drew Doughty Holding against Frank Vatrano
64,penalty,Interference,Mike Hoffman,Trevor Moore,[-67.  15.],1,05:01,FLA,LAK,LAK,26,FLA,13,1,2,8474884,8479675.0,2019020940,,2020-02-21,Mike Hoffman Interference against Trevor Moore
72,penalty,Roughing,Riley Stillman,Trevor Lewis,[-74. -40.],1,04:01,FLA,LAK,LAK,26,FLA,13,2,2,8479388,8473453.0,2019020940,,2020-02-21,Riley Stillman Roughing against Trevor Lewis
81,penalty,Hi-sticking,Vincent Trocheck,Gabriel Vilardi,[57. 31.],1,01:27,FLA,LAK,LAK,26,FLA,13,2,2,8476389,8480014.0,2019020940,,2020-02-21,Vincent Trocheck Hi-sticking against Gabriel Vilardi
89,penalty,Hooking,Sean Walker,Noel Acciari,[ 62. -13.],1,00:00,LAK,FLA,LAK,26,FLA,13,2,2,8480336,8478569.0,2019020940,,2020-02-21,Sean Walker Hooking against Noel Acciari
92,penalty,Tripping,Adrian Kempe,Jonathan Huberdeau,[-35. -10.],2,18:24,LAK,FLA,LAK,26,FLA,13,2,2,8477960,8476456.0,2019020940,,2020-02-21,Adrian Kempe Tripping against Jonathan Huberdeau
118,penalty,Tripping,Frank Vatrano,Sean Walker,[-47.  39.],2,12:33,FLA,LAK,LAK,26,FLA,13,2,3,8478366,8480336.0,2019020940,,2020-02-21,Frank Vatrano Tripping against Sean Walker
179,penalty,Hooking,Drew Doughty,Jonathan Huberdeau,[-29. -29.],2,00:34,LAK,FLA,LAK,26,FLA,13,4,3,8474563,8476456.0,2019020940,,2020-02-21,Drew Doughty Hooking against Jonathan Huberdeau
184,penalty,Roughing,Adrian Kempe,Keith Yandle,[-17. -15.],2,00:00,LAK,FLA,LAK,26,FLA,13,4,3,8477960,8471735.0,2019020940,,2020-02-21,Adrian Kempe Roughing against Keith Yandle
185,penalty,Roughing,Keith Yandle,Adrian Kempe,[-19. -20.],2,00:00,FLA,LAK,LAK,26,FLA,13,4,3,8471735,8477960.0,2019020940,,2020-02-21,Keith Yandle Roughing against Adrian Kempe
227,penalty,Hooking,Noel Acciari,Trevor Lewis,[44. 16.],3,09:22,FLA,LAK,LAK,26,FLA,13,4,4,8478569,8473453.0,2019020940,,2020-02-21,Noel Acciari Hooking against Trevor Lewis
20,penalty,PS - Hooking on breakaway,Nikita Zadorov,Austin Wagner,[-69.   0.],1,15:13,COL,LAK,LAK,26,COL,21,0,0,8477507,8478455.0,2019020958,,2020-02-23,Nikita Zadorov PS - Hooking on breakaway against Austin Wagner
26,penalty,Roughing,Austin Wagner,J.T. Compher,[-40.  36.],1,13:21,LAK,COL,LAK,26,COL,21,1,0,8478455,8477456.0,2019020958,,2020-02-23,Austin Wagner Roughing against J.T. Compher
78,penalty,Holding,Derek Forbort,Gabriel Landeskog,[70.  0.],1,03:13,LAK,COL,LAK,26,COL,21,1,0,8475762,8476455.0,2019020958,,2020-02-23,Derek Forbort Holding against Gabriel Landeskog
106,penalty,Holding,Ben Hutton,Tyson Jost,[-81.  -5.],2,15:38,LAK,COL,LAK,26,COL,21,1,0,8477018,8479370.0,2019020958,,2020-02-23,Ben Hutton Holding against Tyson Jost
117,penalty,Tripping,Cale Makar,Trevor Moore,[-21. -25.],2,13:44,COL,LAK,LAK,26,COL,21,1,0,8480069,8479675.0,2019020958,,2020-02-23,Cale Makar Tripping against Trevor Moore
140,penalty,Tripping,Gabriel Vilardi,Joonas Donskoi,[44. 25.],2,08:33,LAK,COL,LAK,26,COL,21,1,0,8480014,8475820.0,2019020958,,2020-02-23,Gabriel Vilardi Tripping against Joonas Donskoi
168,penalty,Slashing,Dustin Brown,Cale Makar,[ 94. -21.],2,00:27,LAK,COL,LAK,26,COL,21,1,1,8470606,8480069.0,2019020958,,2020-02-23,Dustin Brown Slashing against Cale Makar
169,penalty,Embellishment,Cale Makar,Dustin Brown,[ 93. -17.],2,00:27,COL,LAK,LAK,26,COL,21,1,1,8480069,8470606.0,2019020958,,2020-02-23,Cale Makar Embellishment against Dustin Brown
191,penalty,Abusive language,Martin Frk,,[17. 40.],3,14:46,LAK,COL,LAK,26,COL,21,1,1,8476924,,2019020958,,2020-02-23,Abusive language served by Martin Frk
246,penalty,Hooking,J.T. Compher,Adrian Kempe,[71.  0.],4,01:15,COL,LAK,LAK,26,COL,21,1,1,8477456,8477960.0,2019020958,,2020-02-23,J.T. Compher Hooking against Adrian Kempe
62,penalty,Slashing,Josh Archibald,Gabriel Vilardi,[-53.  -2.],1,02:38,EDM,LAK,LAK,26,EDM,22,0,0,8476326,8480014.0,2019020966,,2020-02-26,Josh Archibald Slashing against Gabriel Vilardi
65,penalty,Hooking,Sean Walker,Ryan Nugent-Hopkins,[-19.  -6.],1,02:06,LAK,EDM,LAK,26,EDM,22,0,0,8480336,8476454.0,2019020966,,2020-02-26,Sean Walker Hooking against Ryan Nugent-Hopkins
150,penalty,Hi-sticking,Leon Draisaitl,Matt Roy,[ 12. -35.],2,02:04,EDM,LAK,LAK,26,EDM,22,0,3,8477934,8478911.0,2019020966,,2020-02-26,Leon Draisaitl Hi-sticking against Matt Roy
197,penalty,Tripping,Dustin Brown,Gaetan Haas,[ 93. -19.],3,07:52,LAK,EDM,LAK,26,EDM,22,2,3,8470606,8481813.0,2019020966,,2020-02-26,Dustin Brown Tripping against Gaetan Haas
220,penalty,Holding,Jujhar Khaira,Kurtis MacDermid,[74.  5.],3,00:22,EDM,LAK,LAK,26,EDM,22,2,4,8476915,8477073.0,2019020966,,2020-02-26,Jujhar Khaira Holding against Kurtis MacDermid
5,penalty,Tripping,Kris Letang,Dustin Brown,[-70.  34.],1,19:00,PIT,LAK,LAK,26,PIT,5,0,0,8471724,8470606.0,2019020983,,2020-02-27,Kris Letang Tripping against Dustin Brown
23,penalty,Hooking,Michael Amadio,Dominik Simon,[75.  2.],1,15:58,LAK,PIT,LAK,26,PIT,5,1,0,8478020,8478866.0,2019020983,,2020-02-27,Michael Amadio Hooking against Dominik Simon
61,penalty,Holding,Jack Johnson,Alex Iafallo,[-97. -12.],1,05:01,PIT,LAK,LAK,26,PIT,5,1,0,8471677,8480113.0,2019020983,,2020-02-27,Jack Johnson Holding against Alex Iafallo
100,penalty,Interference,Blake Lizotte,Bryan Rust,[-11. -31.],2,14:47,LAK,PIT,LAK,26,PIT,5,1,0,8481481,8475810.0,2019020983,,2020-02-27,Blake Lizotte Interference against Bryan Rust
130,penalty,Tripping,Gabriel Vilardi,Patrick Marleau,[75. -6.],2,07:52,LAK,PIT,LAK,26,PIT,5,1,0,8480014,8466139.0,2019020983,,2020-02-27,Gabriel Vilardi Tripping against Patrick Marleau
113,penalty,Tripping,Kurtis MacDermid,Michael McLeod,[ 48. -31.],2,12:23,LAK,NJD,LAK,26,NJD,1,0,1,8477073,8479415.0,2019021001,,2020-02-29,Kurtis MacDermid Tripping against Michael McLeod
24,penalty,Cross checking,William Carrier,Austin Wagner,[87.  1.],1,13:25,VGK,LAK,VGK,54,LAK,26,0,1,8477478,8478455.0,2019021016,,2020-03-02,William Carrier Cross checking against Austin Wagner
58,penalty,Hooking,Drew Doughty,Paul Stastny,[-78.   3.],1,04:23,LAK,VGK,VGK,54,LAK,26,0,2,8474563,8471669.0,2019021016,,2020-03-02,Drew Doughty Hooking against Paul Stastny
74,penalty,Interference - Goalkeeper,Drew Doughty,Marc-Andre Fleury,[86.  1.],1,01:59,LAK,VGK,VGK,54,LAK,26,0,2,8474563,8470594.0,2019021016,,2020-03-02,Drew Doughty Interference - Goalkeeper against Marc-Andre Fleury
75,penalty,Interference,Nate Schmidt,Dustin Brown,[-62.  40.],1,01:59,VGK,LAK,VGK,54,LAK,26,0,2,8477220,8470606.0,2019021016,,2020-03-02,Nate Schmidt Interference against Dustin Brown
139,penalty,Slashing,Martin Frk,Max Pacioretty,[85.  1.],2,07:31,LAK,VGK,VGK,54,LAK,26,0,3,8476924,8474157.0,2019021016,,2020-03-02,Martin Frk Slashing against Max Pacioretty
172,penalty,Interference - Goalkeeper,Alec Martinez,Calvin Petersen,[88. -2.],2,01:06,VGK,LAK,VGK,54,LAK,26,1,3,8474166,8477361.0,2019021016,,2020-03-02,Alec Martinez Interference - Goalkeeper against Calvin Petersen
207,penalty,Interference,Kurtis MacDermid,Nick Cousins,[50.  0.],3,15:53,LAK,VGK,VGK,54,LAK,26,1,4,8477073,8476393.0,2019021016,,2020-03-02,Kurtis MacDermid Interference against Nick Cousins
225,penalty,Too many men on the ice,Martin Frk,,[-12.  41.],3,11:39,LAK,VGK,VGK,54,LAK,26,1,4,8476924,,2019021016,,2020-03-02,Too many men/ice served by Martin Frk
37,penalty,Holding,Trevor Lewis,William Nylander,[75. -3.],1,11:27,LAK,TOR,LAK,26,TOR,10,0,0,8473453,8477939.0,2019021041,,2020-03-06,Trevor Lewis Holding against William Nylander
53,penalty,Slashing,Martin Marincin,Adrian Kempe,[-87.  14.],1,05:37,TOR,LAK,LAK,26,TOR,10,0,0,8475716,8477960.0,2019021041,,2020-03-06,Martin Marincin Slashing against Adrian Kempe
69,penalty,Holding,Timothy Liljegren,Martin Frk,[-96.  19.],1,02:41,TOR,LAK,LAK,26,TOR,10,0,0,8480043,8476924.0,2019021041,,2020-03-06,Timothy Liljegren Holding against Martin Frk
137,penalty,Tripping,Drew Doughty,John Tavares,[-51.  22.],2,03:36,LAK,TOR,LAK,26,TOR,10,0,0,8474563,8475166.0,2019021041,,2020-03-06,Drew Doughty Tripping against John Tavares
158,penalty,Slashing,Adrian Kempe,William Nylander,[71. -3.],3,18:47,LAK,TOR,LAK,26,TOR,10,0,0,8477960,8477939.0,2019021041,,2020-03-06,Adrian Kempe Slashing against William Nylander
221,penalty,Hooking,John Tavares,Alex Iafallo,[33.  3.],4,04:29,TOR,LAK,LAK,26,TOR,10,0,0,8475166,8480113.0,2019021041,,2020-03-06,John Tavares Hooking against Alex Iafallo
32,penalty,Hi-sticking,Blake Lizotte,Ryan Suter,[-95.  17.],1,12:19,LAK,MIN,LAK,26,MIN,30,1,0,8481481,8470600.0,2019021052,,2020-03-08,Blake Lizotte Hi-sticking against Ryan Suter
98,penalty,Slashing,Jordan Greenway,Gabriel Vilardi,[87. 12.],2,17:25,MIN,LAK,LAK,26,MIN,30,1,1,8478413,8480014.0,2019021052,,2020-03-08,Jordan Greenway Slashing against Gabriel Vilardi
112,penalty,Hi-sticking,Trevor Moore,Mats Zuccarello,[-10. -35.],2,13:41,LAK,MIN,LAK,26,MIN,30,1,1,8479675,8475692.0,2019021052,,2020-03-08,Trevor Moore Hi-sticking against Mats Zuccarello
121,penalty,Tripping,Joel Eriksson Ek,Gabriel Vilardi,[47. 14.],2,11:12,MIN,LAK,LAK,26,MIN,30,3,1,8478493,8480014.0,2019021052,,2020-03-08,Joel Eriksson Ek Tripping against Gabriel Vilardi
134,penalty,Holding,Alex Iafallo,Zach Parise,[-96.  -2.],2,08:51,LAK,MIN,LAK,26,MIN,30,3,1,8480113,8470610.0,2019021052,,2020-03-08,Alex Iafallo Holding against Zach Parise
164,penalty,Too many men on the ice,Kevin Fiala,,[ -7. -40.],3,18:29,MIN,LAK,LAK,26,MIN,30,3,1,8477942,,2019021052,,2020-03-08,Too many men/ice served by Kevin Fiala
196,penalty,Slashing,Kevin Fiala,Kurtis MacDermid,[ 20. -19.],3,09:03,MIN,LAK,LAK,26,MIN,30,4,2,8477942,8477073.0,2019021052,,2020-03-08,Kevin Fiala Slashing against Kurtis MacDermid
19,penalty,Cross checking,Samuel Girard,Blake Lizotte,[-93. -24.],1,13:30,COL,LAK,LAK,26,COL,21,0,0,8479398,8481481.0,2019021069,,2020-03-12,Samuel Girard Cross checking against Blake Lizotte
100,penalty,Interference,Matt Roy,Gabriel Landeskog,[-16. -13.],2,13:56,LAK,COL,LAK,26,COL,21,2,0,8478911,8476455.0,2019021069,,2020-03-12,Matt Roy Interference against Gabriel Landeskog
132,penalty,PS - Hooking on breakaway,Sean Walker,Valeri Nichushkin,[-76.  -2.],2,06:45,LAK,COL,LAK,26,COL,21,2,0,8480336,8477501.0,2019021069,,2020-03-12,Sean Walker PS - Hooking on breakaway against Valeri Nichushkin
177,penalty,Holding,Nikita Zadorov,Austin Wagner,[-76.  -9.],3,17:05,COL,LAK,LAK,26,COL,21,2,1,8477507,8478455.0,2019021069,,2020-03-12,Nikita Zadorov Holding against Austin Wagner
46,penalty,Too many men on the ice,Brady Tkachuk,,[-47.  39.],1,08:36,OTT,LAK,LAK,26,OTT,9,1,1,8480801,,2019021082,,2020-03-12,Too many men/ice served by Brady Tkachuk
49,penalty,Delaying Game - Puck over glass,Nikita Zaitsev,,[-68.  18.],1,07:41,OTT,LAK,LAK,26,OTT,9,1,1,8479458,,2019021082,,2020-03-12,Nikita Zaitsev Delaying Game - Puck over glass
74,penalty,Fighting,Colin White,Austin Wagner,[79.  5.],1,01:52,OTT,LAK,LAK,26,OTT,9,1,1,8478400,8478455.0,2019021082,,2020-03-12,Colin White Fighting against Austin Wagner
75,penalty,Fighting,Austin Wagner,Colin White,[80.  5.],1,01:52,LAK,OTT,LAK,26,OTT,9,1,1,8478455,8478400.0,2019021082,,2020-03-12,Austin Wagner Fighting against Colin White
102,penalty,Tripping,Drew Doughty,Bobby Ryan,[48. 36.],2,16:16,LAK,OTT,LAK,26,OTT,9,1,1,8474563,8471676.0,2019021082,,2020-03-12,Drew Doughty Tripping against Bobby Ryan
176,penalty,Tripping,Drew Doughty,Brady Tkachuk,[ 97. -24.],3,16:37,LAK,OTT,LAK,26,OTT,9,1,2,8474563,8480801.0,2019021082,,2020-03-12,Drew Doughty Tripping against Brady Tkachuk
190,penalty,Holding,Nikita Zaitsev,Dustin Brown,[-79.   6.],3,12:44,OTT,LAK,LAK,26,OTT,9,1,2,8479458,8470606.0,2019021082,,2020-03-12,Nikita Zaitsev Holding against Dustin Brown
212,penalty,Holding,Thomas Chabot,Dustin Brown,[-86.  22.],3,06:46,OTT,LAK,LAK,26,OTT,9,2,2,8478469,8470606.0,2019021082,,2020-03-12,Thomas Chabot Holding against Dustin Brown
27,penalty,Slashing,Drew Doughty,Connor McDavid,[64. 12.],1,14:56,LAK,EDM,EDM,22,LAK,26,1,1,8474563,8478402.0,2019020029,,2019-10-07,Drew Doughty Slashing against Connor McDavid
46,penalty,Tripping,Jeff Carter,Joakim Nygard,[ 93. -12.],1,10:32,LAK,EDM,EDM,22,LAK,26,1,2,8470604,8481638.0,2019020029,,2019-10-07,Jeff Carter Tripping against Joakim Nygard
90,penalty,Holding,Alec Martinez,Jujhar Khaira,[-58.  17.],1,00:09,LAK,EDM,EDM,22,LAK,26,2,3,8474166,8476915.0,2019020029,,2019-10-07,Alec Martinez Holding against Jujhar Khaira
125,penalty,Slashing,Matt Benning,Trevor Lewis,[80. 22.],2,14:29,EDM,LAK,EDM,22,LAK,26,3,3,8476988,8473453.0,2019020029,,2019-10-07,Matt Benning Slashing against Trevor Lewis
177,penalty,Hi-sticking,Anze Kopitar,Leon Draisaitl,[-62. -18.],2,03:03,LAK,EDM,EDM,22,LAK,26,3,3,8471685,8477934.0,2019020029,,2019-10-07,Anze Kopitar Hi-sticking against Leon Draisaitl
203,penalty,Hooking,Connor McDavid,Sean Walker,[-12.  36.],3,15:53,EDM,LAK,EDM,22,LAK,26,3,4,8478402,8480336.0,2019020029,,2019-10-07,Connor McDavid Hooking against Sean Walker
211,penalty,Interference,Dustin Brown,Leon Draisaitl,[-69.   1.],3,14:38,LAK,EDM,EDM,22,LAK,26,3,4,8470606,8477934.0,2019020029,,2019-10-07,Dustin Brown Interference against Leon Draisaitl
216,penalty,Holding,Ethan Bear,Michael Amadio,[-57. -36.],3,14:13,EDM,LAK,EDM,22,LAK,26,4,4,8478451,8478020.0,2019020029,,2019-10-07,Ethan Bear Holding against Michael Amadio
224,penalty,Too many men on the ice,Joel Persson,,[-19.  19.],3,12:46,EDM,LAK,EDM,22,LAK,26,4,4,8480940,,2019020029,,2019-10-07,Too many men/ice served by Joel Persson
251,penalty,Interference,Sean Walker,Connor McDavid,[24.  1.],3,07:23,LAK,EDM,EDM,22,LAK,26,5,5,8480336,8478402.0,2019020029,,2019-10-07,Sean Walker Interference against Connor McDavid
282,penalty,Tripping,James Neal,Anze Kopitar,[ 64. -23.],3,00:46,EDM,LAK,EDM,22,LAK,26,6,5,8471707,8471685.0,2019020029,,2019-10-07,James Neal Tripping against Anze Kopitar
57,penalty,Roughing,Kurtis MacDermid,Matthew Tkachuk,[51. -9.],1,07:34,LAK,CGY,CGY,20,LAK,26,0,1,8477073,8479314.0,2019020042,,2019-10-10,Kurtis MacDermid Roughing against Matthew Tkachuk
93,penalty,Tripping,Dustin Brown,Johnny Gaudreau,[11. 26.],2,19:16,LAK,CGY,CGY,20,LAK,26,0,2,8470606,8476346.0,2019020042,,2019-10-10,Dustin Brown Tripping against Johnny Gaudreau
112,penalty,Fighting,Milan Lucic,Kurtis MacDermid,[ 64. -20.],2,13:51,CGY,LAK,CGY,20,LAK,26,0,3,8473473,8477073.0,2019020042,,2019-10-10,Milan Lucic Fighting against Kurtis MacDermid
113,penalty,Fighting,Kurtis MacDermid,Milan Lucic,[13.  2.],2,13:51,LAK,CGY,CGY,20,LAK,26,0,3,8477073,8473473.0,2019020042,,2019-10-10,Kurtis MacDermid Fighting against Milan Lucic
192,penalty,Tripping,Sam Bennett,Drew Doughty,[-93. -33.],3,17:56,CGY,LAK,CGY,20,LAK,26,2,3,8477935,8474563.0,2019020042,,2019-10-10,Sam Bennett Tripping against Drew Doughty
