,event,penalty,penalty_on,drew_by,coords,period,period_time_remaining,penalty_team,drew_by_team,home_team,home_team_id,away_team,away_team_id,home_goals,away_goals,penalty_on_id,drew_by_id,game_id,winning_team,date,description
87,penalty,Tripping,Mike Matheson,Jake DeBrusk,[33.  0.],1,00:59,FLA,BOS,FLA,13,BOS,6,0,0,8476875,8478498.0,2019021035,,2020-03-06,Mike Matheson Tripping against Jake DeBrusk
141,penalty,Elbowing,Evgenii Dadonov,Brandon Carlo,[ 72. -38.],2,09:14,FLA,BOS,FLA,13,BOS,6,1,0,8474149,8478443.0,2019021035,,2020-03-06,Evgenii Dadonov Elbowing against Brandon Carlo
147,penalty,Tripping,Aleksander Barkov,Jake DeBrusk,[46. 39.],2,08:12,FLA,BOS,FLA,13,BOS,6,1,1,8477493,8478498.0,2019021035,,2020-03-06,Aleksander Barkov Tripping against Jake DeBrusk
164,penalty,Hooking,Brad Marchand,Mike Hoffman,[-64. -24.],2,04:54,BOS,FLA,FLA,13,BOS,6,1,1,8473419,8474884.0,2019021035,,2020-03-06,Brad Marchand Hooking against Mike Hoffman
199,penalty,Slashing,Frank Vatrano,Jeremy Lauzon,[-83. -37.],3,17:56,FLA,BOS,FLA,13,BOS,6,1,1,8478366,8478468.0,2019021035,,2020-03-06,Frank Vatrano Slashing against Jeremy Lauzon
204,penalty,Tripping,Charlie Coyle,Anton Stralman,[91. -4.],3,17:02,BOS,FLA,FLA,13,BOS,6,1,1,8475745,8471873.0,2019021035,,2020-03-06,Charlie Coyle Tripping against Anton Stralman
211,penalty,Interference,Frank Vatrano,,[ 17. -39.],3,15:54,FLA,BOS,FLA,13,BOS,6,1,1,8478366,,2019021035,,2020-03-06,Frank Vatrano Interference
216,penalty,Tripping,David Pastrnak,Aleksander Barkov,[-76.   6.],3,15:06,BOS,FLA,FLA,13,BOS,6,1,1,8477956,8477493.0,2019021035,,2020-03-06,David Pastrnak Tripping against Aleksander Barkov
18,penalty,Elbowing,Barclay Goodrow,Ondrej Kase,[ 61. -35.],1,14:59,TBL,BOS,BOS,6,TBL,14,0,0,8476624,8478131.0,2019021053,,2020-03-08,Barclay Goodrow Elbowing against Ondrej Kase
33,penalty,Unsportsmanlike conduct,Chris Wagner,Barclay Goodrow,[ 14. -20.],1,11:21,BOS,TBL,BOS,6,TBL,14,0,2,8475780,8476624.0,2019021053,,2020-03-08,Chris Wagner Unsportsmanlike conduct against Barclay Goodrow
34,penalty,Unsportsmanlike conduct,Barclay Goodrow,Chris Wagner,[ 18. -20.],1,11:21,TBL,BOS,BOS,6,TBL,14,0,2,8476624,8475780.0,2019021053,,2020-03-08,Barclay Goodrow Unsportsmanlike conduct against Chris Wagner
40,penalty,Fighting,Chris Wagner,Barclay Goodrow,[-33.  -3.],1,09:15,BOS,TBL,BOS,6,TBL,14,0,2,8475780,8476624.0,2019021053,,2020-03-08,Chris Wagner Fighting against Barclay Goodrow
41,penalty,Fighting,Barclay Goodrow,Chris Wagner,[-36. -22.],1,09:15,TBL,BOS,BOS,6,TBL,14,0,2,8476624,8475780.0,2019021053,,2020-03-08,Barclay Goodrow Fighting against Chris Wagner
49,penalty,Hooking,Braydon Coburn,Jake DeBrusk,[79.  2.],1,07:40,TBL,BOS,BOS,6,TBL,14,0,2,8470601,8478498.0,2019021053,,2020-03-08,Braydon Coburn Hooking against Jake DeBrusk
77,penalty,Interference,Jeremy Lauzon,Yanni Gourde,[-72.  15.],1,00:46,BOS,TBL,BOS,6,TBL,14,0,2,8478468,8476826.0,2019021053,,2020-03-08,Jeremy Lauzon Interference against Yanni Gourde
139,penalty,Roughing,Anthony Cirelli,Brad Marchand,[-82. -20.],2,05:47,TBL,BOS,BOS,6,TBL,14,0,3,8478519,8473419.0,2019021053,,2020-03-08,Anthony Cirelli Roughing against Brad Marchand
140,penalty,Roughing,Brad Marchand,Anthony Cirelli,[-82. -25.],2,05:47,BOS,TBL,BOS,6,TBL,14,0,3,8473419,8478519.0,2019021053,,2020-03-08,Brad Marchand Roughing against Anthony Cirelli
166,penalty,Fighting,Pat Maroon,Zdeno Chara,[15. 28.],2,01:23,TBL,BOS,BOS,6,TBL,14,2,3,8474034,8465009.0,2019021053,,2020-03-08,Pat Maroon Fighting against Zdeno Chara
167,penalty,Misconduct,Erik Cernak,Sean Kuraly,[17. 23.],2,01:23,TBL,BOS,BOS,6,TBL,14,2,3,8478416,8476374.0,2019021053,,2020-03-08,Erik Cernak Misconduct against Sean Kuraly
168,penalty,Game Misconduct - Team staff,Ondrej Palat,,[18. 36.],2,01:23,TBL,BOS,BOS,6,TBL,14,2,3,8476292,,2019021053,,2020-03-08,Game Misconduct - Team staff served by Ondrej Palat
169,penalty,Fighting,Zdeno Chara,Pat Maroon,[16. 29.],2,01:23,BOS,TBL,BOS,6,TBL,14,2,3,8465009,8474034.0,2019021053,,2020-03-08,Zdeno Chara Fighting against Pat Maroon
170,penalty,Misconduct,Sean Kuraly,Erik Cernak,[46. 29.],2,01:23,BOS,TBL,BOS,6,TBL,14,2,3,8476374,8478416.0,2019021053,,2020-03-08,Sean Kuraly Misconduct against Erik Cernak
171,penalty,Delay of game,Ondrej Palat,,[19. 36.],2,01:23,TBL,BOS,BOS,6,TBL,14,2,3,8476292,,2019021053,,2020-03-08,Delay of Game - Bench served by Ondrej Palat
180,penalty,Slashing,Brad Marchand,Blake Coleman,[15. 34.],2,00:00,BOS,TBL,BOS,6,TBL,14,2,3,8473419,8476399.0,2019021053,,2020-03-08,Brad Marchand Slashing against Blake Coleman
181,penalty,Misconduct,Blake Coleman,Brad Marchand,[20. 32.],2,00:00,TBL,BOS,BOS,6,TBL,14,2,3,8476399,8473419.0,2019021053,,2020-03-08,Blake Coleman Misconduct against Brad Marchand
182,penalty,Misconduct,Nick Ritchie,Blake Coleman,[38. 37.],2,00:00,BOS,TBL,BOS,6,TBL,14,2,3,8477941,8476399.0,2019021053,,2020-03-08,Nick Ritchie Misconduct against Blake Coleman
212,penalty,Cross checking,Nikita Kucherov,Matt Grzelcyk,[-74. -31.],3,14:12,TBL,BOS,BOS,6,TBL,14,2,4,8476453,8476891.0,2019021053,,2020-03-08,Nikita Kucherov Cross checking against Matt Grzelcyk
233,penalty,Roughing,Barclay Goodrow,Patrice Bergeron,[-63. -30.],3,11:17,TBL,BOS,BOS,6,TBL,14,3,4,8476624,8470638.0,2019021053,,2020-03-08,Barclay Goodrow Roughing against Patrice Bergeron
235,penalty,Delaying Game - Puck over glass,Patrice Bergeron,,[-78. -31.],3,11:17,BOS,TBL,BOS,6,TBL,14,3,4,8470638,,2019021053,,2020-03-08,Patrice Bergeron Delaying Game - Puck over glass
236,penalty,Roughing,Patrice Bergeron,Barclay Goodrow,[-38.  33.],3,11:17,BOS,TBL,BOS,6,TBL,14,3,4,8470638,8476624.0,2019021053,,2020-03-08,Patrice Bergeron Roughing against Barclay Goodrow
237,penalty,Roughing,Torey Krug,Mitchell Stephens,[-57. -27.],3,11:17,BOS,TBL,BOS,6,TBL,14,3,4,8476792,8478477.0,2019021053,,2020-03-08,Torey Krug Roughing against Mitchell Stephens
238,penalty,Roughing,Mitchell Stephens,Torey Krug,[-71. -28.],3,11:17,TBL,BOS,BOS,6,TBL,14,3,4,8478477,8476792.0,2019021053,,2020-03-08,Mitchell Stephens Roughing against Torey Krug
250,penalty,Hooking,Tyler Johnson,Ondrej Kase,[53.  3.],3,06:50,TBL,BOS,BOS,6,TBL,14,3,4,8474870,8478131.0,2019021053,,2020-03-08,Tyler Johnson Hooking against Ondrej Kase
251,penalty,Embellishment,Ondrej Kase,Tyler Johnson,[ 42. -21.],3,06:50,BOS,TBL,BOS,6,TBL,14,3,4,8478131,8474870.0,2019021053,,2020-03-08,Ondrej Kase Embellishment against Tyler Johnson
26,penalty,Tripping,Chris Wagner,Shayne Gostisbehere,[-57. -23.],1,13:40,BOS,PHI,PHI,4,BOS,6,0,0,8475780,8476906.0,2019021073,,2020-03-11,Chris Wagner Tripping against Shayne Gostisbehere
67,penalty,Holding,Brad Marchand,Jakub Voracek,[23. 19.],1,03:54,BOS,PHI,PHI,4,BOS,6,0,0,8473419,8474161.0,2019021073,,2020-03-11,Brad Marchand Holding against Jakub Voracek
82,penalty,Hi-sticking,Ivan Provorov,Ondrej Kase,[-28. -38.],1,00:10,PHI,BOS,PHI,4,BOS,6,0,0,8478500,8478131.0,2019021073,,2020-03-11,Ivan Provorov Hi-sticking against Ondrej Kase
135,penalty,Holding,Brad Marchand,Sean Couturier,[20. 21.],2,05:48,BOS,PHI,PHI,4,BOS,6,0,0,8473419,8476461.0,2019021073,,2020-03-11,Brad Marchand Holding against Sean Couturier
145,penalty,Interference,Justin Braun,Patrice Bergeron,[-76.   5.],2,03:05,PHI,BOS,PHI,4,BOS,6,0,0,8474027,8470638.0,2019021073,,2020-03-11,Justin Braun Interference against Patrice Bergeron
219,penalty,Hi-sticking,Scott Laughton,David Pastrnak,[-87. -21.],3,05:00,PHI,BOS,PHI,4,BOS,6,0,2,8476872,8477956.0,2019021073,,2020-03-11,Scott Laughton Hi-sticking against David Pastrnak
16,penalty,Holding,Alexander Radulov,Par Lindholm,[-78. -25.],1,15:37,DAL,BOS,DAL,25,BOS,6,0,1,8471228,8480944.0,2019020010,,2019-10-08,Alexander Radulov Holding against Par Lindholm
70,penalty,Hi-sticking,Radek Faksa,Sean Kuraly,[ 59. -39.],1,02:27,DAL,BOS,DAL,25,BOS,6,0,2,8476889,8476374.0,2019020010,,2019-10-08,Radek Faksa Hi-sticking against Sean Kuraly
113,penalty,Tripping,Alexander Radulov,Par Lindholm,[53.  8.],2,10:30,DAL,BOS,DAL,25,BOS,6,1,2,8471228,8480944.0,2019020010,,2019-10-08,Alexander Radulov Tripping against Par Lindholm
137,penalty,Interference,Mattias Janmark,Charlie McAvoy,[-40. -39.],2,04:00,DAL,BOS,DAL,25,BOS,6,1,2,8477406,8479325.0,2019020010,,2019-10-08,Mattias Janmark Interference against Charlie McAvoy
142,penalty,Interference,Charlie McAvoy,Tyler Seguin,[60. -7.],2,02:48,BOS,DAL,DAL,25,BOS,6,1,2,8479325,8475794.0,2019020010,,2019-10-08,Charlie McAvoy Interference against Tyler Seguin
159,penalty,Interference,Zdeno Chara,Andrew Cogliano,[-72.  37.],3,19:15,BOS,DAL,DAL,25,BOS,6,1,2,8465009,8471699.0,2019020010,,2019-10-08,Zdeno Chara Interference against Andrew Cogliano
69,penalty,Interference,Charlie McAvoy,Lawson Crouse,[15. 39.],1,06:59,BOS,ARI,ARI,53,BOS,6,0,0,8479325,8478474.0,2019020027,,2019-10-06,Charlie McAvoy Interference against Lawson Crouse
146,penalty,Roughing,Connor Clifton,Lawson Crouse,[-85. -23.],2,08:55,BOS,ARI,ARI,53,BOS,6,0,1,8477365,8478474.0,2019020027,,2019-10-06,Connor Clifton Roughing against Lawson Crouse
147,penalty,Roughing,Lawson Crouse,Connor Clifton,[-75. -19.],2,08:55,ARI,BOS,ARI,53,BOS,6,0,1,8478474,8477365.0,2019020027,,2019-10-06,Lawson Crouse Roughing against Connor Clifton
173,penalty,Hi-sticking,Christian Fischer,Connor Clifton,[-96.  -6.],2,02:01,ARI,BOS,ARI,53,BOS,6,0,1,8478432,8477365.0,2019020027,,2019-10-06,Christian Fischer Hi-sticking against Connor Clifton
176,penalty,Interference,David Pastrnak,Michael Grabner,[-33.   4.],2,01:53,BOS,ARI,ARI,53,BOS,6,0,1,8477956,8473546.0,2019020027,,2019-10-06,David Pastrnak Interference against Michael Grabner
186,penalty,Interference,Karson Kuhlman,Lawson Crouse,[-68.  20.],3,19:12,BOS,ARI,ARI,53,BOS,6,0,1,8480901,8478474.0,2019020027,,2019-10-06,Karson Kuhlman Interference against Lawson Crouse
195,penalty,Slashing,Jordan Oesterle,Chris Wagner,[-66.   2.],3,16:36,ARI,BOS,ARI,53,BOS,6,0,1,8477851,8475780.0,2019020027,,2019-10-06,Jordan Oesterle Slashing against Chris Wagner
25,penalty,Interference - Goalkeeper,Brett Ritchie,Marc-Andre Fleury,[80.  0.],1,14:45,BOS,VGK,VGK,54,BOS,6,0,0,8476439,8470594.0,2019020043,,2019-10-10,Brett Ritchie Interference - Goalkeeper against Marc-Andre Fleury
90,penalty,Slashing,Brandon Pirri,Danton Heinen,[72.  3.],1,02:22,VGK,BOS,VGK,54,BOS,6,2,1,8475204,8478046.0,2019020043,,2019-10-10,Brandon Pirri Slashing against Danton Heinen
129,penalty,Interference,David Backes,Brayden McNabb,[-46.  40.],2,16:42,BOS,VGK,VGK,54,BOS,6,2,4,8470655,8475188.0,2019020043,,2019-10-10,David Backes Interference against Brayden McNabb
218,penalty,Hooking,Nicolas Hague,Danton Heinen,[96. 14.],3,18:00,VGK,BOS,VGK,54,BOS,6,2,4,8479980,8478046.0,2019020043,,2019-10-10,Nicolas Hague Hooking against Danton Heinen
246,penalty,Holding,Brayden McNabb,David Pastrnak,[ 34. -37.],3,10:26,VGK,BOS,VGK,54,BOS,6,2,4,8475188,8477956.0,2019020043,,2019-10-10,Brayden McNabb Holding against David Pastrnak
269,penalty,Cross checking,Brad Marchand,Brayden McNabb,[65.  1.],3,05:38,BOS,VGK,VGK,54,BOS,6,2,4,8473419,8475188.0,2019020043,,2019-10-10,Brad Marchand Cross checking against Brayden McNabb
88,penalty,Too many men on the ice,Danton Heinen,,[-15.  38.],1,01:32,BOS,COL,COL,21,BOS,6,0,2,8478046,,2019020056,,2019-10-11,Too many men/ice served by Danton Heinen
128,penalty,Tripping,David Backes,Tyson Jost,[ 76. -28.],2,13:41,BOS,COL,COL,21,BOS,6,1,2,8470655,8479370.0,2019020056,,2019-10-11,David Backes Tripping against Tyson Jost
177,penalty,Interference,Nikita Zadorov,Jake DeBrusk,[-83. -34.],2,00:19,COL,BOS,COL,21,BOS,6,2,2,8477507,8478498.0,2019020056,,2019-10-11,Nikita Zadorov Interference against Jake DeBrusk
68,penalty,Hooking,Sean Kuraly,Travis Zajac,[-66. -19.],1,04:36,BOS,NJD,BOS,6,NJD,1,2,0,8476374,8471233.0,2019020064,,2019-10-13,Sean Kuraly Hooking against Travis Zajac
81,penalty,Interference,Mirco Mueller,Charlie Coyle,[ 69. -22.],1,00:17,NJD,BOS,BOS,6,NJD,1,2,0,8477509,8475745.0,2019020064,,2019-10-13,Mirco Mueller Interference against Charlie Coyle
109,penalty,Tripping,Connor Carrick,Karson Kuhlman,[-64.  13.],2,13:48,NJD,BOS,BOS,6,NJD,1,2,0,8476941,8480901.0,2019020064,,2019-10-13,Connor Carrick Tripping against Karson Kuhlman
123,penalty,Hooking,Brandon Carlo,Jack Hughes,[66.  9.],2,10:41,BOS,NJD,BOS,6,NJD,1,2,0,8478443,8481559.0,2019020064,,2019-10-13,Brandon Carlo Hooking against Jack Hughes
144,penalty,Face-off violation,David Pastrnak,,[65. 23.],2,06:08,BOS,NJD,BOS,6,NJD,1,2,0,8477956,,2019020064,,2019-10-13,Delay Game - Bench – FO viol served by David Pastrnak
163,penalty,Tripping,Kyle Palmieri,Charlie McAvoy,[43. 21.],2,01:01,NJD,BOS,BOS,6,NJD,1,2,0,8475151,8479325.0,2019020064,,2019-10-13,Kyle Palmieri Tripping against Charlie McAvoy
207,penalty,Holding,Zdeno Chara,Nico Hischier,[-53.  35.],3,08:45,BOS,NJD,BOS,6,NJD,1,3,0,8465009,8480002.0,2019020064,,2019-10-13,Zdeno Chara Holding against Nico Hischier
20,penalty,Slashing,Michael Del Zotto,Charlie Coyle,[78. 15.],1,15:50,ANA,BOS,BOS,6,ANA,24,0,0,8474584,8475745.0,2019020078,,2019-10-14,Michael Del Zotto Slashing against Charlie Coyle
75,penalty,Slashing,Patrice Bergeron,Ondrej Kase,[-17.  17.],1,02:44,BOS,ANA,BOS,6,ANA,24,1,0,8470638,8478131.0,2019020078,,2019-10-14,Patrice Bergeron Slashing against Ondrej Kase
111,penalty,Tripping,David Pastrnak,Max Comtois,[ 51. -10.],2,15:20,BOS,ANA,BOS,6,ANA,24,1,0,8477956,8480031.0,2019020078,,2019-10-14,David Pastrnak Tripping against Max Comtois
128,penalty,Hooking,Steven Kampfer,Max Jones,[79. -7.],2,10:32,BOS,ANA,BOS,6,ANA,24,1,0,8474000,8479368.0,2019020078,,2019-10-14,Steven Kampfer Hooking against Max Jones
140,penalty,Holding,Sam Steel,Joakim Nordstrom,[-58. -14.],2,07:10,ANA,BOS,BOS,6,ANA,24,2,0,8479351,8475807.0,2019020078,,2019-10-14,Sam Steel Holding against Joakim Nordstrom
162,penalty,Delaying Game - Puck over glass,Charlie McAvoy,,[92. 13.],2,01:07,BOS,ANA,BOS,6,ANA,24,2,1,8479325,,2019020078,,2019-10-14,Charlie McAvoy Delaying Game - Puck over glass
185,penalty,Holding,Max Comtois,Charlie Coyle,[-67.   5.],3,16:23,ANA,BOS,BOS,6,ANA,24,3,1,8480031,8475745.0,2019020078,,2019-10-14,Max Comtois Holding against Charlie Coyle
252,penalty,Roughing,Ryan Getzlaf,Chris Wagner,[-65.  10.],3,00:19,ANA,BOS,BOS,6,ANA,24,4,2,8470612,8475780.0,2019020078,,2019-10-14,Ryan Getzlaf Roughing against Chris Wagner
253,penalty,Roughing,Chris Wagner,Ryan Getzlaf,[-70.   4.],3,00:19,BOS,ANA,BOS,6,ANA,24,4,2,8475780,8470612.0,2019020078,,2019-10-14,Chris Wagner Roughing against Ryan Getzlaf
52,penalty,Holding,Mikhail Sergachev,Brett Ritchie,[76.  0.],1,10:33,TBL,BOS,BOS,6,TBL,14,0,0,8479410,8476439.0,2019020098,,2019-10-18,Mikhail Sergachev Holding against Brett Ritchie
57,penalty,Hooking,Sean Kuraly,Nikita Kucherov,[64. -2.],1,08:56,BOS,TBL,BOS,6,TBL,14,1,0,8476374,8476453.0,2019020098,,2019-10-18,Sean Kuraly Hooking against Nikita Kucherov
77,penalty,Slashing,Patrice Bergeron,Ondrej Palat,[-62. -20.],1,03:51,BOS,TBL,BOS,6,TBL,14,1,0,8470638,8476292.0,2019020098,,2019-10-18,Patrice Bergeron Slashing against Ondrej Palat
102,penalty,Tripping,Carter Verhaeghe,Patrice Bergeron,[-80. -36.],2,17:45,TBL,BOS,BOS,6,TBL,14,1,1,8477409,8470638.0,2019020098,,2019-10-18,Carter Verhaeghe Tripping against Patrice Bergeron
120,penalty,Interference,Yanni Gourde,Patrice Bergeron,[-76.   0.],2,13:37,TBL,BOS,BOS,6,TBL,14,1,1,8476826,8470638.0,2019020098,,2019-10-18,Yanni Gourde Interference against Patrice Bergeron
171,penalty,Interference,Erik Cernak,Karson Kuhlman,[-64. -36.],2,02:04,TBL,BOS,BOS,6,TBL,14,2,2,8478416,8480901.0,2019020098,,2019-10-18,Erik Cernak Interference against Karson Kuhlman
215,penalty,Hooking,Matt Grzelcyk,Pat Maroon,[-85. -32.],3,11:35,BOS,TBL,BOS,6,TBL,14,2,2,8476891,8474034.0,2019020098,,2019-10-18,Matt Grzelcyk Hooking against Pat Maroon
247,penalty,Tripping,Anthony Cirelli,David Pastrnak,[70. 13.],3,03:52,TBL,BOS,BOS,6,TBL,14,2,3,8478519,8477956.0,2019020098,,2019-10-18,Anthony Cirelli Tripping against David Pastrnak
283,penalty,Holding,Brad Marchand,Brayden Point,[73. 28.],4,00:00,BOS,TBL,BOS,6,TBL,14,3,3,8473419,8478010.0,2019020098,,2019-10-18,Brad Marchand Holding against Brayden Point
104,penalty,Holding,Ilya Mikheyev,Brandon Carlo,[ 97. -22.],2,18:04,TOR,BOS,TOR,10,BOS,6,2,1,8481624,8478443.0,2019020115,BOS,2019-10-20,Ilya Mikheyev Holding against Brandon Carlo
133,penalty,Tripping,Nicholas Shore,Par Lindholm,[-39.   5.],2,12:08,TOR,BOS,TOR,10,BOS,6,2,1,8476406,8480944.0,2019020115,BOS,2019-10-20,Nicholas Shore Tripping against Par Lindholm
169,penalty,Interference - Goalkeeper,David Backes,Frederik Andersen,[-97. -15.],2,03:19,BOS,TOR,TOR,10,BOS,6,2,1,8470655,8475883.0,2019020115,BOS,2019-10-20,David Backes Interference - Goalkeeper against Frederik Andersen
170,penalty,Roughing,Martin Marincin,David Backes,[-87.  -8.],2,03:19,TOR,BOS,TOR,10,BOS,6,2,1,8475716,8470655.0,2019020115,BOS,2019-10-20,Martin Marincin Roughing against David Backes
188,penalty,Hooking,Martin Marincin,Jake DeBrusk,[-77.  -3.],2,00:23,TOR,BOS,TOR,10,BOS,6,2,1,8475716,8478498.0,2019020115,BOS,2019-10-20,Martin Marincin Hooking against Jake DeBrusk
18,penalty,Interference,Torey Krug,Frederik Gauthier,[-80.  23.],1,15:57,BOS,TOR,BOS,6,TOR,10,0,0,8476792,8477512.0,2019020133,,2019-10-23,Torey Krug Interference against Frederik Gauthier
68,penalty,Hooking,Andreas Johnsson,Sean Kuraly,[-93. -19.],1,03:34,TOR,BOS,BOS,6,TOR,10,0,0,8477341,8476374.0,2019020133,,2019-10-23,Andreas Johnsson Hooking against Sean Kuraly
73,penalty,Roughing,Andreas Johnsson,Chris Wagner,[-1. 16.],1,02:42,TOR,BOS,BOS,6,TOR,10,1,0,8477341,8475780.0,2019020133,,2019-10-23,Andreas Johnsson Roughing against Chris Wagner
93,penalty,Tripping,Jake Muzzin,Jake DeBrusk,[-44.  23.],2,18:42,TOR,BOS,BOS,6,TOR,10,1,0,8474162,8478498.0,2019020133,,2019-10-23,Jake Muzzin Tripping against Jake DeBrusk
138,penalty,Tripping,Zdeno Chara,Frederik Gauthier,[ 47. -29.],2,08:20,BOS,TOR,BOS,6,TOR,10,2,1,8465009,8477512.0,2019020133,,2019-10-23,Zdeno Chara Tripping against Frederik Gauthier
156,penalty,Tripping,Morgan Rielly,Sean Kuraly,[-80.   0.],2,04:06,TOR,BOS,BOS,6,TOR,10,2,2,8476853,8476374.0,2019020133,,2019-10-23,Morgan Rielly Tripping against Sean Kuraly
241,penalty,Hi-sticking,Sean Kuraly,Andreas Johnsson,[-54.  27.],3,04:12,BOS,TOR,BOS,6,TOR,10,3,2,8476374,8477341.0,2019020133,,2019-10-23,Sean Kuraly Hi-sticking against Andreas Johnsson
254,penalty,Unsportsmanlike conduct,Brad Marchand,,[-9. 19.],3,01:55,BOS,TOR,BOS,6,TOR,10,4,2,8473419,,2019020133,,2019-10-23,Brad Marchand Unsportsmanlike conduct
7,penalty,Roughing,Brayden Schenn,Zdeno Chara,[30. 39.],1,19:22,STL,BOS,BOS,6,STL,19,0,0,8475170,8465009.0,2019020162,,2019-10-27,Brayden Schenn Roughing against Zdeno Chara
8,penalty,Roughing,Zdeno Chara,Brayden Schenn,[23. 41.],1,19:22,BOS,STL,BOS,6,STL,19,0,0,8465009,8475170.0,2019020162,,2019-10-27,Zdeno Chara Roughing against Brayden Schenn
24,penalty,Holding the stick,Torey Krug,David Perron,[37. 32.],1,13:47,BOS,STL,BOS,6,STL,19,0,0,8476792,8474102.0,2019020162,,2019-10-27,Torey Krug Holding the stick against David Perron
25,penalty,Roughing,David Perron,Torey Krug,[35. 38.],1,13:47,STL,BOS,BOS,6,STL,19,0,0,8474102,8476792.0,2019020162,,2019-10-27,David Perron Roughing against Torey Krug
66,penalty,Holding,David Perron,Charlie Coyle,[64. 10.],1,05:52,STL,BOS,BOS,6,STL,19,0,0,8474102,8475745.0,2019020162,,2019-10-27,David Perron Holding against Charlie Coyle
73,penalty,Cross checking,Sean Kuraly,Vince Dunn,[-69. -11.],1,04:11,BOS,STL,BOS,6,STL,19,1,0,8476374,8478407.0,2019020162,,2019-10-27,Sean Kuraly Cross checking against Vince Dunn
85,penalty,Tripping,Oskar Sundqvist,Connor Clifton,[-93. -22.],1,01:48,STL,BOS,BOS,6,STL,19,1,0,8476897,8477365.0,2019020162,,2019-10-27,Oskar Sundqvist Tripping against Connor Clifton
131,penalty,Hooking,Torey Krug,David Perron,[85. 21.],2,10:18,BOS,STL,BOS,6,STL,19,2,0,8476792,8474102.0,2019020162,,2019-10-27,Torey Krug Hooking against David Perron
139,penalty,Boarding,Oskar Sundqvist,Charlie McAvoy,[ 87. -33.],2,07:54,STL,BOS,BOS,6,STL,19,2,0,8476897,8479325.0,2019020162,,2019-10-27,Oskar Sundqvist Boarding against Charlie McAvoy
167,penalty,Interference,Matt Grzelcyk,Alexander Steen,[ 43. -36.],2,00:43,BOS,STL,BOS,6,STL,19,2,0,8476891,8470257.0,2019020162,,2019-10-27,Matt Grzelcyk Interference against Alexander Steen
181,penalty,Hooking,Colton Parayko,Anders Bjork,[ 84. -15.],3,15:58,STL,BOS,BOS,6,STL,19,2,0,8476892,8478075.0,2019020162,,2019-10-27,Colton Parayko Hooking against Anders Bjork
196,penalty,Holding,Torey Krug,Ryan O'Reilly,[-92. -22.],3,11:38,BOS,STL,BOS,6,STL,19,2,0,8476792,8475158.0,2019020162,,2019-10-27,Torey Krug Holding against Ryan O'Reilly
3,penalty,Tripping,Brady Skjei,Patrice Bergeron,[72. 40.],1,19:25,NYR,BOS,NYR,3,BOS,6,0,0,8476869,8470638.0,2019020174,,2019-10-28,Brady Skjei Tripping against Patrice Bergeron
15,penalty,Hooking,Peter Cehlarik,Libor Hajek,[97.  6.],1,17:05,BOS,NYR,NYR,3,BOS,6,0,0,8477417,8479333.0,2019020174,,2019-10-28,Peter Cehlarik Hooking against Libor Hajek
51,penalty,Hi-sticking,Brad Marchand,Jacob Trouba,[17. 38.],1,07:43,BOS,NYR,NYR,3,BOS,6,1,0,8473419,8476885.0,2019020174,,2019-10-28,Brad Marchand Hi-sticking against Jacob Trouba
101,penalty,Hi-sticking,Kaapo Kakko,Charlie McAvoy,[ 35. -38.],2,18:24,NYR,BOS,NYR,3,BOS,6,1,2,8481554,8479325.0,2019020174,,2019-10-28,Kaapo Kakko Hi-sticking against Charlie McAvoy
141,penalty,Roughing,Brad Marchand,Ryan Strome,[-96.   7.],2,09:59,BOS,NYR,NYR,3,BOS,6,1,3,8473419,8476458.0,2019020174,,2019-10-28,Brad Marchand Roughing against Ryan Strome
142,penalty,Roughing,Henrik Lundqvist,Pavel Buchnevich,[-97.   1.],2,09:59,NYR,BOS,NYR,3,BOS,6,1,3,8468685,8477402.0,2019020174,,2019-10-28,Henrik Lundqvist Roughing against David Pastrnak served by Pavel Buchnevich
158,penalty,Tripping,Zdeno Chara,Brendan Lemieux,[96. -5.],2,07:24,BOS,NYR,NYR,3,BOS,6,1,4,8465009,8477962.0,2019020174,,2019-10-28,Zdeno Chara Tripping against Brendan Lemieux
215,penalty,Tripping,David Pastrnak,Pavel Buchnevich,[31. 30.],3,15:42,BOS,NYR,NYR,3,BOS,6,1,5,8477956,8477402.0,2019020174,,2019-10-28,David Pastrnak Tripping against Pavel Buchnevich
266,penalty,Closing hand on puck,Zdeno Chara,,[-21. -17.],3,02:08,BOS,NYR,NYR,3,BOS,6,2,6,8465009,,2019020174,,2019-10-28,Zdeno Chara Closing hand on puck
24,penalty,Tripping,Barclay Goodrow,Brad Marchand,[32. 15.],1,13:45,SJS,BOS,BOS,6,SJS,28,0,0,8476624,8473419.0,2019020179,SJS,2019-10-30,Barclay Goodrow Tripping against Brad Marchand
32,penalty,Delay of game,Lukas Radil,,[ 37. -17.],1,12:11,SJS,BOS,BOS,6,SJS,28,1,0,8480780,,2019020179,SJS,2019-10-30,Delay of Game - Bench served by Lukas Radil
38,penalty,Holding,Matt Grzelcyk,Logan Couture,[-15.  17.],1,10:40,BOS,SJS,BOS,6,SJS,28,1,0,8476891,8474053.0,2019020179,SJS,2019-10-30,Matt Grzelcyk Holding against Logan Couture
72,penalty,Hi-sticking,Tomas Hertl,Charlie McAvoy,[-79. -26.],1,03:35,SJS,BOS,BOS,6,SJS,28,1,0,8476881,8479325.0,2019020179,SJS,2019-10-30,Tomas Hertl Hi-sticking against Charlie McAvoy
