,event,penalty,penalty_on,drew_by,coords,period,period_time_remaining,penalty_team,drew_by_team,home_team,home_team_id,away_team,away_team_id,home_goals,away_goals,penalty_on_id,drew_by_id,description
92,penalty,Tripping,Derek Stepan,Joel Armia,[-73.  23.],1,01:31,ARI,MTL,MTL,8,ARI,53,2,1,8474613,8476469.0,Derek Stepan Tripping against Joel Armia
118,penalty,Delaying Game - Puck over glass,Clayton Keller,,[67. 41.],2,15:19,ARI,MTL,MTL,8,ARI,53,2,1,8479343,,Clayton Keller Delaying Game - Puck over glass
125,penalty,Interference,Jonathan Drouin,Taylor Hall,[ 38. -42.],2,13:26,MTL,ARI,MTL,8,ARI,53,2,1,8477494,8475791.0,Jonathan Drouin Interference against Taylor Hall
137,penalty,Roughing,Ben Chiarot,Conor Garland,[-82.   0.],2,11:24,MTL,ARI,MTL,8,ARI,53,2,1,8475279,8478856.0,Ben Chiarot Roughing against Conor Garland
142,penalty,Hi-sticking,Carl Soderberg,Marco Scandella,[-79.  -2.],2,10:52,ARI,MTL,MTL,8,ARI,53,2,1,8471262,8474618.0,Carl Soderberg Hi-sticking against Marco Scandella
221,penalty,Hooking,Brett Kulak,Conor Garland,[80. -1.],3,10:41,MTL,ARI,MTL,8,ARI,53,2,2,8476967,8478856.0,Brett Kulak Hooking against Conor Garland
248,penalty,Hooking,Joel Armia,Derek Stepan,[81.  4.],3,02:23,MTL,ARI,MTL,8,ARI,53,2,2,8476469,8474613.0,Joel Armia Hooking against Derek Stepan
49,penalty,Too many men on the ice,Brendan Gallagher,,[42. 37.],1,09:28,MTL,BOS,BOS,6,MTL,8,1,0,8475848,,Too many men/ice served by Brendan Gallagher
84,penalty,Slashing,Brad Marchand,Danton Heinen,[14.  4.],1,01:12,BOS,MTL,BOS,6,MTL,8,1,0,8473419,8478046.0,Brad Marchand Slashing against Jeff Petry served by Danton Heinen
85,penalty,Roughing,Jeff Petry,Brad Marchand,[19. 13.],1,01:12,MTL,BOS,BOS,6,MTL,8,1,0,8473507,8473419.0,Jeff Petry Roughing against Brad Marchand
86,penalty,Roughing,Brad Marchand,Jeff Petry,[39.  3.],1,01:12,BOS,MTL,BOS,6,MTL,8,1,0,8473419,8473507.0,Brad Marchand Roughing against Jeff Petry
113,penalty,Slashing,Danton Heinen,Artturi Lehkonen,[53. 30.],2,14:22,BOS,MTL,BOS,6,MTL,8,2,1,8478046,8477476.0,Danton Heinen Slashing against Artturi Lehkonen
115,penalty,Cross checking,Zdeno Chara,Brendan Gallagher,[53. 35.],2,14:22,BOS,MTL,BOS,6,MTL,8,2,1,8465009,8475848.0,Zdeno Chara Cross checking against Brendan Gallagher
116,penalty,Roughing,Brendan Gallagher,Zdeno Chara,[38. 35.],2,14:22,MTL,BOS,BOS,6,MTL,8,2,1,8475848,8465009.0,Brendan Gallagher Roughing against Zdeno Chara
143,penalty,Roughing,Jonathan Drouin,Chris Wagner,[ 81. -34.],2,05:28,MTL,BOS,BOS,6,MTL,8,2,1,8477494,8475780.0,Jonathan Drouin Roughing against Chris Wagner
144,penalty,Roughing,Chris Wagner,Jonathan Drouin,[ 68. -34.],2,05:28,BOS,MTL,BOS,6,MTL,8,2,1,8475780,8477494.0,Chris Wagner Roughing against Jonathan Drouin
148,penalty,Roughing,Joel Armia,Torey Krug,[-94. -11.],2,04:46,MTL,BOS,BOS,6,MTL,8,2,1,8476469,8476792.0,Joel Armia Roughing against Torey Krug
190,penalty,Delaying Game - Puck over glass,Charlie McAvoy,,[-62. -35.],3,15:41,BOS,MTL,BOS,6,MTL,8,3,1,8479325,,Charlie McAvoy Delaying Game - Puck over glass
203,penalty,Hi-sticking,Brendan Gallagher,John Moore,[-89. -10.],3,13:42,MTL,BOS,BOS,6,MTL,8,3,1,8475848,8475186.0,Brendan Gallagher Hi-sticking against John Moore
29,penalty,Hooking,Marcus Pettersson,Phillip Danault,[-68. -18.],1,12:31,PIT,MTL,PIT,5,MTL,8,0,0,8477969,8476479.0,Marcus Pettersson Hooking against Phillip Danault
110,penalty,Slashing,Ilya Kovalchuk,Jason Zucker,[-73. -20.],2,14:25,MTL,PIT,PIT,5,MTL,8,0,0,8469454,8475722.0,Ilya Kovalchuk Slashing against Jason Zucker
133,penalty,Slashing,Ben Chiarot,Jared McCann,[-50.  -8.],2,10:31,MTL,PIT,PIT,5,MTL,8,1,0,8475279,8477955.0,Ben Chiarot Slashing against Jared McCann
155,penalty,Tripping,Zach Aston-Reese,Xavier Ouellet,[-97.   1.],2,04:19,PIT,MTL,PIT,5,MTL,8,1,0,8479944,8476443.0,Zach Aston-Reese Tripping against Xavier Ouellet
166,penalty,Slashing,Patric Hornqvist,Artturi Lehkonen,[74. 28.],2,01:38,PIT,MTL,PIT,5,MTL,8,2,0,8471887,8477476.0,Patric Hornqvist Slashing against Artturi Lehkonen
231,penalty,Tripping,Tomas Tatar,Dominik Simon,[-66. -17.],3,07:03,MTL,PIT,PIT,5,MTL,8,3,1,8475193,8478866.0,Tomas Tatar Tripping against Dominik Simon
131,penalty,Slashing,Ben Chiarot,Blake Comeau,[36. 32.],2,10:16,MTL,DAL,MTL,8,DAL,25,3,1,8475279,8471260.0,Ben Chiarot Slashing against Blake Comeau
149,penalty,Hooking,Joel Armia,Andrej Sekera,[-57. -36.],2,06:06,MTL,DAL,MTL,8,DAL,25,3,1,8476469,8471284.0,Joel Armia Hooking against Andrej Sekera
51,penalty,Holding,Gustav Lindstrom,Joel Armia,[74.  1.],1,05:25,DET,MTL,DET,17,MTL,8,0,1,8480184,8476469.0,Gustav Lindstrom Holding against Joel Armia
120,penalty,Tripping,Gustav Lindstrom,Max Domi,[-74.   1.],2,07:53,DET,MTL,DET,17,MTL,8,1,2,8480184,8477503.0,Gustav Lindstrom Tripping against Max Domi
148,penalty,Tripping,Nate Thompson,Robby Fabbri,[50. -4.],2,00:21,MTL,DET,DET,17,MTL,8,1,3,8470775,8477952.0,Nate Thompson Tripping against Robby Fabbri
203,penalty,Tripping,Phillip Danault,Robby Fabbri,[41. 35.],3,07:42,MTL,DET,DET,17,MTL,8,3,3,8476479,8477952.0,Phillip Danault Tripping against Robby Fabbri
215,penalty,Holding,Madison Bowey,Artturi Lehkonen,[ 49. -27.],3,04:33,DET,MTL,DET,17,MTL,8,4,3,8477474,8477476.0,Madison Bowey Holding against Artturi Lehkonen
218,penalty,Roughing,Joel Armia,Valtteri Filppula,[ 30. -32.],3,02:44,MTL,DET,DET,17,MTL,8,4,3,8476469,8470047.0,Joel Armia Roughing against Valtteri Filppula
38,penalty,Tripping,Jonathan Drouin,T.J. Oshie,[-72.  36.],1,11:13,MTL,WSH,WSH,15,MTL,8,1,0,8477494,8471698.0,Jonathan Drouin Tripping against T.J. Oshie
79,penalty,Cross checking,Alex Ovechkin,Phillip Danault,[-82.  10.],2,19:23,WSH,MTL,WSH,15,MTL,8,1,1,8471214,8476479.0,Alex Ovechkin Cross checking against Phillip Danault
46,penalty,Fighting,Brady Tkachuk,Brendan Gallagher,[ -9. -23.],1,10:01,OTT,MTL,OTT,9,MTL,8,0,1,8480801,8475848.0,Brady Tkachuk Fighting against Brendan Gallagher
47,penalty,Fighting,Brendan Gallagher,Brady Tkachuk,[-12. -33.],1,10:01,MTL,OTT,OTT,9,MTL,8,0,1,8475848,8480801.0,Brendan Gallagher Fighting against Brady Tkachuk
71,penalty,Tripping,Jayce Hawryluk,Nick Suzuki,[22.  4.],1,04:22,OTT,MTL,OTT,9,MTL,8,0,2,8477963,8480018.0,Jayce Hawryluk Tripping against Nick Suzuki
139,penalty,Hooking,Mike Reilly,Brendan Gallagher,[77. -3.],2,11:41,OTT,MTL,OTT,9,MTL,8,0,2,8476422,8475848.0,Mike Reilly Hooking against Brendan Gallagher
150,penalty,Roughing,Ben Chiarot,Brady Tkachuk,[-80.   3.],2,08:51,MTL,OTT,OTT,9,MTL,8,0,2,8475279,8480801.0,Ben Chiarot Roughing against Brady Tkachuk
151,penalty,Roughing,Brady Tkachuk,Ben Chiarot,[-78.   3.],2,08:51,OTT,MTL,OTT,9,MTL,8,0,2,8480801,8475279.0,Brady Tkachuk Roughing against Ben Chiarot
152,penalty,Roughing,Carey Price,Paul Byron,[-80.   1.],2,08:51,MTL,OTT,OTT,9,MTL,8,0,2,8471679,8474038.0,Carey Price Roughing against Brady Tkachuk served by Paul Byron
203,penalty,Roughing,Scott Sabourin,Ben Chiarot,[-85. -15.],2,00:06,OTT,MTL,OTT,9,MTL,8,0,3,8477149,8475279.0,Scott Sabourin Roughing against Ben Chiarot
204,penalty,Roughing,Ben Chiarot,Scott Sabourin,[-84. -11.],2,00:06,MTL,OTT,OTT,9,MTL,8,0,3,8475279,8477149.0,Ben Chiarot Roughing against Scott Sabourin
224,penalty,Interference,Max Domi,Anthony Duclair,[-25.  -2.],3,14:25,MTL,OTT,OTT,9,MTL,8,0,3,8477503,8477407.0,Max Domi Interference against Anthony Duclair
280,penalty,Cross checking,Brady Tkachuk,Jayce Hawryluk,[74.  1.],3,02:08,OTT,MTL,OTT,9,MTL,8,0,3,8480801,8477963.0,Brady Tkachuk Cross checking against Nick Cousins served by Jayce Hawryluk
281,penalty,Misconduct,Nick Cousins,,[65. 12.],3,02:08,MTL,OTT,OTT,9,MTL,8,0,3,8476393,,Nick Cousins Misconduct
282,penalty,Misconduct,Brady Tkachuk,,[69. -7.],3,02:08,OTT,MTL,OTT,9,MTL,8,0,3,8480801,,Brady Tkachuk Misconduct
283,penalty,Slashing,Nick Cousins,Tomas Tatar,[70.  2.],3,02:08,MTL,OTT,OTT,9,MTL,8,0,3,8476393,8475193.0,Nick Cousins Slashing against Brady Tkachuk served by Tomas Tatar
77,penalty,Slashing,Shea Weber,Tyler Motte,[86. -7.],1,04:09,MTL,VAN,MTL,8,VAN,23,2,0,8470642,8477353.0,Shea Weber Slashing against Tyler Motte
128,penalty,Holding,Alexander Edler,Jonathan Drouin,[50. 23.],2,13:09,VAN,MTL,MTL,8,VAN,23,2,1,8471303,8477494.0,Alexander Edler Holding against Jonathan Drouin
201,penalty,Boarding,Christian Folin,Adam Gaudette,[42. 41.],3,15:40,MTL,VAN,MTL,8,VAN,23,3,2,8477850,8478874.0,Christian Folin Boarding against Adam Gaudette
1,penalty,Delaying Game - Puck over glass,Jeff Petry,,[ 48. -34.],1,19:47,MTL,NYR,MTL,8,NYR,3,0,0,8473507,,Jeff Petry Delaying Game - Puck over glass
23,penalty,Interference,Adam Fox,Jordan Weal,[-88.  31.],1,15:07,NYR,MTL,MTL,8,NYR,3,1,0,8479323,8475738.0,Adam Fox Interference against Jordan Weal
38,penalty,Tripping,Jesper Fast,Joel Armia,[-74.   1.],1,10:57,NYR,MTL,MTL,8,NYR,3,1,0,8475855,8476469.0,Jesper Fast Tripping against Joel Armia
143,penalty,Too many men on the ice,Chris Kreider,,[-10.  42.],2,08:18,NYR,MTL,MTL,8,NYR,3,1,0,8475184,,Too many men/ice served by Chris Kreider
222,penalty,Tripping,Brendan Gallagher,Adam Fox,[-64. -39.],3,12:02,MTL,NYR,MTL,8,NYR,3,2,1,8475848,8479323.0,Brendan Gallagher Tripping against Adam Fox
252,penalty,Interference,Brendan Gallagher,Ryan Lindgren,[-95.   5.],3,06:07,MTL,NYR,MTL,8,NYR,3,2,3,8475848,8479324.0,Brendan Gallagher Interference against Ryan Lindgren
41,penalty,Hi-sticking,Brett Kulak,Justin Williams,[86. 37.],1,13:59,MTL,CAR,MTL,8,CAR,12,1,0,8476967,8468508.0,Brett Kulak Hi-sticking against Justin Williams
66,penalty,Too many men on the ice,Martin Necas,,[-14.  41.],1,08:46,CAR,MTL,MTL,8,CAR,12,1,0,8480039,,Too many men/ice served by Martin Necas
170,penalty,Slashing,Justin Williams,Max Domi,[-36.  33.],2,02:01,CAR,MTL,MTL,8,CAR,12,3,1,8468508,8477503.0,Justin Williams Slashing against Max Domi
217,penalty,Embellishment,Vincent Trocheck,Ben Chiarot,[ 79. -31.],3,13:22,CAR,MTL,MTL,8,CAR,12,3,2,8476389,8475279.0,Vincent Trocheck Embellishment against Ben Chiarot
218,penalty,Cross checking,Ben Chiarot,Vincent Trocheck,[ 77. -35.],3,13:22,MTL,CAR,MTL,8,CAR,12,3,2,8475279,8476389.0,Ben Chiarot Cross checking against Vincent Trocheck
235,penalty,Interference - Goalkeeper,Andrei Svechnikov,Charlie Lindgren,[86.  0.],3,10:24,CAR,MTL,MTL,8,CAR,12,3,2,8480830,8479292.0,Andrei Svechnikov Interference - Goalkeeper against Charlie Lindgren
241,penalty,Tripping,Phillip Danault,Joel Edmundson,[-87.  25.],3,08:12,MTL,CAR,MTL,8,CAR,12,3,2,8476479,8476441.0,Phillip Danault Tripping against Joel Edmundson
71,penalty,Fighting,Anders Lee,Christian Folin,[37. 38.],1,03:44,NYI,MTL,NYI,2,MTL,8,0,2,8475314,8477850.0,Anders Lee Fighting against Christian Folin
72,penalty,Fighting,Christian Folin,Anders Lee,[35. 35.],1,03:44,MTL,NYI,NYI,2,MTL,8,0,2,8477850,8475314.0,Christian Folin Fighting against Anders Lee
140,penalty,Tripping,Max Domi,Cal Clutterbuck,[-51.  41.],2,08:25,MTL,NYI,NYI,2,MTL,8,0,3,8477503,8473504.0,Max Domi Tripping against Cal Clutterbuck
170,penalty,Holding,Xavier Ouellet,Jean-Gabriel Pageau,[-97.   0.],2,02:27,MTL,NYI,NYI,2,MTL,8,0,4,8476443,8476419.0,Xavier Ouellet Holding against Jean-Gabriel Pageau
237,penalty,Holding,Ben Chiarot,Leo Komarov,[86. 13.],3,04:16,MTL,NYI,NYI,2,MTL,8,1,5,8475279,8473463.0,Ben Chiarot Holding against Leo Komarov
239,penalty,Delaying Game - Puck over glass,Artturi Lehkonen,,[ 92. -29.],3,04:05,MTL,NYI,NYI,2,MTL,8,1,5,8477476,,Artturi Lehkonen Delaying Game - Puck over glass
15,penalty,Interference,Zach Bogosian,Jordan Weal,[-79.  -1.],1,15:01,TBL,MTL,TBL,14,MTL,8,1,0,8474567,8475738.0,Zach Bogosian Interference against Jordan Weal
125,penalty,Holding,Kevin Shattenkirk,Jake Evans,[61.  3.],2,04:08,TBL,MTL,TBL,14,MTL,8,2,0,8474031,8478133.0,Kevin Shattenkirk Holding against Jake Evans
142,penalty,Fighting,Mikhail Sergachev,Shea Weber,[ 95. -19.],2,00:00,TBL,MTL,TBL,14,MTL,8,3,0,8479410,8470642.0,Mikhail Sergachev Fighting against Shea Weber
143,penalty,Roughing,Ben Chiarot,Barclay Goodrow,[ 92. -22.],2,00:00,MTL,TBL,TBL,14,MTL,8,3,0,8475279,8476624.0,Ben Chiarot Roughing against Barclay Goodrow
144,penalty,Fighting,Shea Weber,Mikhail Sergachev,[ 91. -17.],2,00:00,MTL,TBL,TBL,14,MTL,8,3,0,8470642,8479410.0,Shea Weber Fighting against Mikhail Sergachev
190,penalty,Interference,Erik Cernak,Dale Weise,[-39. -36.],3,05:01,TBL,MTL,TBL,14,MTL,8,3,0,8478416,8474668.0,Erik Cernak Interference against Dale Weise
202,penalty,Roughing,Ben Chiarot,Lukas Vejdemo,[-53. -32.],3,02:34,MTL,TBL,TBL,14,MTL,8,3,0,8475279,8478838.0,Ben Chiarot Roughing against Blake Coleman served by Lukas Vejdemo
203,penalty,Misconduct,Ben Chiarot,,[-41. -37.],3,02:34,MTL,TBL,TBL,14,MTL,8,3,0,8475279,,Ben Chiarot Misconduct
210,penalty,Slashing,Christian Folin,Anthony Cirelli,[65. -4.],3,00:16,MTL,TBL,TBL,14,MTL,8,4,0,8477850,8478519.0,Christian Folin Slashing against Anthony Cirelli
6,penalty,Tripping,Christian Folin,Evgenii Dadonov,[-66. -22.],1,17:50,MTL,FLA,FLA,13,MTL,8,0,0,8477850,8474149.0,Christian Folin Tripping against Evgenii Dadonov
132,penalty,Slashing,Max Domi,Aleksander Barkov,[49.  8.],2,11:53,MTL,FLA,FLA,13,MTL,8,0,0,8477503,8477493.0,Max Domi Slashing against Aleksander Barkov
151,penalty,Hi stick - double minor,Dominic Toninato,Joel Armia,[-36.   3.],2,06:21,FLA,MTL,FLA,13,MTL,8,1,0,8476952,8476469.0,Dominic Toninato Hi stick - double minor against Joel Armia
163,penalty,Hi-sticking,Aaron Ekblad,Brendan Gallagher,[-57.   2.],2,03:31,FLA,MTL,FLA,13,MTL,8,1,0,8477932,8475848.0,Aaron Ekblad Hi-sticking against Brendan Gallagher
175,penalty,Too many men on the ice,Charles Hudon,,[-14.  37.],2,01:21,MTL,FLA,FLA,13,MTL,8,1,0,8476948,,Too many men/ice served by Charles Hudon
4,penalty,Holding,Ben Chiarot,Matt Duchene,[ 83. -19.],1,19:11,MTL,NSH,MTL,8,NSH,18,0,0,8475279,8475168.0,Ben Chiarot Holding against Matt Duchene
20,penalty,Hooking,Xavier Ouellet,Filip Forsberg,[ 85. -10.],1,15:00,MTL,NSH,MTL,8,NSH,18,0,0,8476443,8476887.0,Xavier Ouellet Hooking against Filip Forsberg
118,penalty,Hooking,Filip Forsberg,Joel Armia,[46. -6.],2,15:50,NSH,MTL,MTL,8,NSH,18,0,2,8476887,8476469.0,Filip Forsberg Hooking against Joel Armia
140,penalty,Tripping,Joel Armia,Dante Fabbro,[32. 40.],2,12:14,MTL,NSH,MTL,8,NSH,18,0,2,8476469,8479371.0,Joel Armia Tripping against Dante Fabbro
197,penalty,Hi-sticking,Joel Armia,Rocco Grimaldi,[-40.  24.],2,02:01,MTL,NSH,MTL,8,NSH,18,0,4,8476469,8476428.0,Joel Armia Hi-sticking against Rocco Grimaldi
206,penalty,Hooking,Ryan Ellis,Artturi Lehkonen,[84. -6.],2,00:39,NSH,MTL,MTL,8,NSH,18,0,4,8475176,8477476.0,Ryan Ellis Hooking against Artturi Lehkonen
16,penalty,Interference,Jordan Martinook,Artturi Lehkonen,[52. 15.],1,16:48,CAR,MTL,CAR,12,MTL,8,0,0,8476921,8477476.0,Jordan Martinook Interference against Artturi Lehkonen
119,penalty,Face-off violation,Jesperi Kotkaniemi,,[ 50. -23.],2,19:21,MTL,CAR,CAR,12,MTL,8,1,0,8480829,,Delay Game - Bench – FO viol served by Jesperi Kotkaniemi
128,penalty,Interference,Brett Pesce,Joel Armia,[-85.  -7.],2,16:44,CAR,MTL,CAR,12,MTL,8,2,0,8477488,8476469.0,Brett Pesce Interference against Joel Armia
158,penalty,Holding,Ben Chiarot,Jordan Martinook,[72. 10.],2,11:32,MTL,CAR,CAR,12,MTL,8,2,2,8475279,8476921.0,Ben Chiarot Holding against Jordan Martinook
229,penalty,Boarding,Jordan Martinook,Jesperi Kotkaniemi,[-75.  39.],3,17:06,CAR,MTL,CAR,12,MTL,8,2,3,8476921,8480829.0,Jordan Martinook Boarding against Jesperi Kotkaniemi
235,penalty,Too many men on the ice,Jesperi Kotkaniemi,,[-39.  38.],3,15:13,MTL,CAR,CAR,12,MTL,8,2,3,8480829,,Too many men/ice served by Jesperi Kotkaniemi
66,penalty,Holding,Tomas Tatar,Jake Muzzin,[ 79. -37.],1,08:49,MTL,TOR,TOR,10,MTL,8,1,1,8475193,8474162.0,Tomas Tatar Holding against Jake Muzzin
95,penalty,Tripping,Nicholas Shore,Brett Kulak,[-46.  11.],1,02:03,TOR,MTL,TOR,10,MTL,8,2,1,8476406,8476967.0,Nicholas Shore Tripping against Brett Kulak
98,penalty,Too many men on the ice,Jesperi Kotkaniemi,,[-11.  39.],1,01:07,MTL,TOR,TOR,10,MTL,8,2,1,8480829,,Too many men/ice served by Jesperi Kotkaniemi
136,penalty,Slashing,Jonathan Drouin,Michael Hutchinson,[-79.   6.],2,14:18,MTL,TOR,TOR,10,MTL,8,3,1,8477494,8474636.0,Jonathan Drouin Slashing against Michael Hutchinson
149,penalty,Tripping,Tomas Tatar,John Tavares,[-45. -29.],2,10:49,MTL,TOR,TOR,10,MTL,8,3,1,8475193,8475166.0,Tomas Tatar Tripping against John Tavares
223,penalty,Tripping,Phillip Danault,Andreas Johnsson,[-42. -32.],3,15:53,MTL,TOR,TOR,10,MTL,8,3,1,8476479,8477341.0,Phillip Danault Tripping against Andreas Johnsson
260,penalty,Interference,Alexander Kerfoot,Shea Weber,[-84.   2.],3,08:47,TOR,MTL,TOR,10,MTL,8,4,3,8477021,8470642.0,Alexander Kerfoot Interference against Shea Weber
267,penalty,PS - Thow object at puck,Kasperi Kapanen,Jeff Petry,[ 74. -11.],3,06:58,TOR,MTL,TOR,10,MTL,8,4,3,8477953,8473507.0,Kasperi Kapanen PS - Thow object at puck against Jeff Petry
295,penalty,Slashing,John Tavares,Phillip Danault,[-63. -30.],4,04:03,TOR,MTL,TOR,10,MTL,8,5,5,8475166,8476479.0,John Tavares Slashing against Phillip Danault
15,penalty,Interference,Tomas Tatar,Jake McCabe,[ 25. -36.],1,16:01,MTL,BUF,BUF,7,MTL,8,0,0,8475193,8476931.0,Tomas Tatar Interference against Jake McCabe
49,penalty,Tripping,Jesperi Kotkaniemi,Vladimir Sobotka,[-48. -36.],1,06:34,MTL,BUF,BUF,7,MTL,8,1,0,8480829,8471743.0,Jesperi Kotkaniemi Tripping against Vladimir Sobotka
72,penalty,Interference,Rasmus Dahlin,Paul Byron,[-71. -27.],1,01:39,BUF,MTL,BUF,7,MTL,8,1,1,8480839,8474038.0,Rasmus Dahlin Interference against Paul Byron
94,penalty,Slashing,Tomas Tatar,Evan Rodrigues,[-34. -16.],2,16:02,MTL,BUF,BUF,7,MTL,8,1,2,8475193,8478542.0,Tomas Tatar Slashing against Evan Rodrigues
