,event,penalty,penalty_on,drew_by,coords,period,period_time_remaining,penalty_team,drew_by_team,home_team,home_team_id,away_team,away_team_id,home_goals,away_goals,penalty_on_id,drew_by_id,game_id,winning_team,date,description
227,penalty,Interference - Goalkeeper,Robby Fabbri,Petr Mrazek,[-85.  -1.],3,03:00,DET,CAR,DET,17,CAR,12,2,4,8477952,8475852.0,2019021074,,2020-03-11,Robby Fabbri Interference - Goalkeeper against Petr Mrazek
228,penalty,Roughing,Robby Fabbri,Haydn Fleury,[-95. -10.],3,03:00,DET,CAR,DET,17,CAR,12,2,4,8477952,8477938.0,2019021074,,2020-03-11,Robby Fabbri Roughing against Haydn Fleury
229,penalty,Roughing,Haydn Fleury,Robby Fabbri,[-96. -12.],3,03:00,CAR,DET,DET,17,CAR,12,2,4,8477938,8477952.0,2019021074,,2020-03-11,Haydn Fleury Roughing against Robby Fabbri
230,penalty,Misconduct,Vincent Trocheck,,[-98. -11.],3,03:00,CAR,DET,DET,17,CAR,12,2,4,8476389,,2019021074,,2020-03-11,Vincent Trocheck Misconduct
231,penalty,Misconduct,Tyler Bertuzzi,,[-97. -19.],3,03:00,DET,CAR,DET,17,CAR,12,2,4,8477479,,2019021074,,2020-03-11,Tyler Bertuzzi Misconduct
16,penalty,Interference,Jordan Martinook,Artturi Lehkonen,[52. 15.],1,16:48,CAR,MTL,CAR,12,MTL,8,0,0,8476921,8477476.0,2019020008,,2019-10-04,Jordan Martinook Interference against Artturi Lehkonen
119,penalty,Face-off violation,Jesperi Kotkaniemi,,[ 50. -23.],2,19:21,MTL,CAR,CAR,12,MTL,8,1,0,8480829,,2019020008,,2019-10-04,Delay Game - Bench – FO viol served by Jesperi Kotkaniemi
128,penalty,Interference,Brett Pesce,Joel Armia,[-85.  -7.],2,16:44,CAR,MTL,CAR,12,MTL,8,2,0,8477488,8476469.0,2019020008,,2019-10-04,Brett Pesce Interference against Joel Armia
158,penalty,Holding,Ben Chiarot,Jordan Martinook,[72. 10.],2,11:32,MTL,CAR,CAR,12,MTL,8,2,2,8475279,8476921.0,2019020008,,2019-10-04,Ben Chiarot Holding against Jordan Martinook
229,penalty,Boarding,Jordan Martinook,Jesperi Kotkaniemi,[-75.  39.],3,17:06,CAR,MTL,CAR,12,MTL,8,2,3,8476921,8480829.0,2019020008,,2019-10-04,Jordan Martinook Boarding against Jesperi Kotkaniemi
235,penalty,Too many men on the ice,Jesperi Kotkaniemi,,[-39.  38.],3,15:13,MTL,CAR,CAR,12,MTL,8,2,3,8480829,,2019020008,,2019-10-04,Too many men/ice served by Jesperi Kotkaniemi
39,penalty,Interference,Jonas Siegenthaler,Andrei Svechnikov,[ 31. -36.],1,13:15,WSH,CAR,WSH,15,CAR,12,0,0,8478399,8480830.0,2019020023,,2019-10-09,Jonas Siegenthaler Interference against Andrei Svechnikov
48,penalty,Interference,Erik Haula,John Carlson,[ 85. -13.],1,11:49,CAR,WSH,WSH,15,CAR,12,0,0,8475287,8474590.0,2019020023,,2019-10-09,Erik Haula Interference against John Carlson
100,penalty,Slashing,Nino Niederreiter,Nicklas Backstrom,[-34. -27.],1,00:38,CAR,WSH,WSH,15,CAR,12,1,0,8475799,8473563.0,2019020023,,2019-10-09,Nino Niederreiter Slashing against Nicklas Backstrom
116,penalty,Tripping,Jordan Staal,Nick Jensen,[ 93. -31.],2,15:31,CAR,WSH,WSH,15,CAR,12,1,0,8473533,8475324.0,2019020023,,2019-10-09,Jordan Staal Tripping against Nick Jensen
130,penalty,Interference,Jonas Siegenthaler,Erik Haula,[-80.   9.],2,11:41,WSH,CAR,WSH,15,CAR,12,1,0,8478399,8475287.0,2019020023,,2019-10-09,Jonas Siegenthaler Interference against Erik Haula
148,penalty,Tripping,Martin Necas,T.J. Oshie,[31.  7.],2,06:35,CAR,WSH,WSH,15,CAR,12,2,0,8480039,8471698.0,2019020023,,2019-10-09,Martin Necas Tripping against T.J. Oshie
168,penalty,Hi-sticking,Andrei Svechnikov,Nicklas Backstrom,[30.  2.],2,01:09,CAR,WSH,WSH,15,CAR,12,2,0,8480830,8473563.0,2019020023,,2019-10-09,Andrei Svechnikov Hi-sticking against Nicklas Backstrom
177,penalty,Interference,Radko Gudas,Ryan Dzingel,[67. 18.],3,18:01,WSH,CAR,WSH,15,CAR,12,2,0,8475462,8476288.0,2019020023,,2019-10-09,Radko Gudas Interference against Ryan Dzingel
205,penalty,Tripping,Tom Wilson,Jaccob Slavin,[45. 21.],3,12:43,WSH,CAR,WSH,15,CAR,12,2,1,8476880,8476958.0,2019020023,,2019-10-09,Tom Wilson Tripping against Jaccob Slavin
225,penalty,Hi-sticking,Lars Eller,Joel Edmundson,[-85.  11.],3,07:31,WSH,CAR,WSH,15,CAR,12,2,2,8474189,8476441.0,2019020023,,2019-10-09,Lars Eller Hi-sticking against Joel Edmundson
226,penalty,Holding the stick,Joel Edmundson,Lars Eller,[-85.  11.],3,07:31,CAR,WSH,WSH,15,CAR,12,2,2,8476441,8474189.0,2019020023,,2019-10-09,Joel Edmundson Holding the stick against Lars Eller
248,penalty,Hooking,Jordan Staal,Nicklas Backstrom,[69. -3.],4,04:41,CAR,WSH,WSH,15,CAR,12,2,2,8473533,8473563.0,2019020023,,2019-10-09,Jordan Staal Hooking against Nicklas Backstrom
56,penalty,Interference,Joel Edmundson,Steven Stamkos,[72. -1.],1,10:12,CAR,TBL,CAR,12,TBL,14,1,1,8476441,8474564.0,2019020031,,2019-10-07,Joel Edmundson Interference against Steven Stamkos
94,penalty,Hooking,Anthony Cirelli,Nino Niederreiter,[-58.  -3.],1,04:57,TBL,CAR,CAR,12,TBL,14,1,2,8478519,8475799.0,2019020031,,2019-10-07,Anthony Cirelli Hooking against Nino Niederreiter
121,penalty,Tripping,Dougie Hamilton,Mathieu Joseph,[-48. -10.],2,19:05,CAR,TBL,CAR,12,TBL,14,1,3,8476462,8478472.0,2019020031,,2019-10-07,Dougie Hamilton Tripping against Mathieu Joseph
163,penalty,Hooking,Victor Hedman,Jordan Staal,[72.  1.],2,07:29,TBL,CAR,CAR,12,TBL,14,1,3,8475167,8473533.0,2019020031,,2019-10-07,Victor Hedman Hooking against Jordan Staal
185,penalty,Hooking,Steven Stamkos,Andrei Svechnikov,[ 69. -15.],2,04:20,TBL,CAR,CAR,12,TBL,14,2,3,8474564,8480830.0,2019020031,,2019-10-07,Steven Stamkos Hooking against Andrei Svechnikov
188,penalty,Tripping,Teuvo Teravainen,Anthony Cirelli,[ 61. -13.],2,04:10,CAR,TBL,CAR,12,TBL,14,2,3,8476882,8478519.0,2019020031,,2019-10-07,Teuvo Teravainen Tripping against Anthony Cirelli
221,penalty,Hooking,Warren Foegele,Ryan McDonagh,[-95.   7.],3,14:27,CAR,TBL,CAR,12,TBL,14,2,3,8477998,8474151.0,2019020031,,2019-10-07,Warren Foegele Hooking against Ryan McDonagh
243,penalty,Hooking,Braydon Coburn,Warren Foegele,[-81.  -2.],3,07:34,TBL,CAR,CAR,12,TBL,14,2,3,8470601,8477998.0,2019020031,,2019-10-07,Braydon Coburn Hooking against Warren Foegele
271,penalty,Interference,Kevin Shattenkirk,Nino Niederreiter,[-84.   4.],3,00:45,TBL,CAR,CAR,12,TBL,14,3,3,8474031,8475799.0,2019020031,,2019-10-07,Kevin Shattenkirk Interference against Nino Niederreiter
29,penalty,Hooking,Nino Niederreiter,Aaron Ekblad,[-52. -14.],1,12:10,CAR,FLA,FLA,13,CAR,12,0,1,8475799,8477932.0,2019020036,,2019-10-09,Nino Niederreiter Hooking against Aaron Ekblad
35,penalty,Hooking,Sebastian Aho,Aleksander Barkov,[-66.  -1.],1,11:20,CAR,FLA,FLA,13,CAR,12,0,1,8478427,8477493.0,2019020036,,2019-10-09,Sebastian Aho Hooking against Aleksander Barkov
63,penalty,Roughing,Jayce Hawryluk,Lucas Wallmark,[36.  0.],1,05:04,FLA,CAR,FLA,13,CAR,12,0,2,8477963,8478027.0,2019020036,,2019-10-09,Jayce Hawryluk Roughing against Lucas Wallmark
64,penalty,Roughing,Lucas Wallmark,Jordan Martinook,[40. -1.],1,05:04,CAR,FLA,FLA,13,CAR,12,0,2,8478027,8476921.0,2019020036,,2019-10-09,Lucas Wallmark Roughing against Jayce Hawryluk served by Jordan Martinook
77,penalty,Hi-sticking,Dryden Hunt,Haydn Fleury,[-97.  18.],1,02:28,FLA,CAR,FLA,13,CAR,12,0,3,8478211,8477938.0,2019020036,,2019-10-09,Dryden Hunt Hi-sticking against Haydn Fleury
129,penalty,Tripping,Dougie Hamilton,Mike Hoffman,[81. -1.],2,12:52,CAR,FLA,FLA,13,CAR,12,1,5,8476462,8474884.0,2019020036,,2019-10-09,Dougie Hamilton Tripping against Mike Hoffman
150,penalty,Tripping,Jonathan Huberdeau,Jaccob Slavin,[50. -1.],2,07:53,FLA,CAR,FLA,13,CAR,12,1,5,8476456,8476958.0,2019020036,,2019-10-09,Jonathan Huberdeau Tripping against Jaccob Slavin
169,penalty,Interference,Joel Edmundson,Frank Vatrano,[ 92. -12.],2,03:45,CAR,FLA,FLA,13,CAR,12,1,5,8476441,8478366.0,2019020036,,2019-10-09,Joel Edmundson Interference against Frank Vatrano
186,penalty,Hi-sticking,Henrik Borgstrom,Martin Necas,[-17. -29.],2,00:43,FLA,CAR,FLA,13,CAR,12,1,5,8479404,8480039.0,2019020036,,2019-10-09,Henrik Borgstrom Hi-sticking against Martin Necas
215,penalty,Roughing,Andrei Svechnikov,Jonathan Huberdeau,[-66.  10.],3,11:55,CAR,FLA,FLA,13,CAR,12,1,5,8480830,8476456.0,2019020036,,2019-10-09,Andrei Svechnikov Roughing against Jonathan Huberdeau
216,penalty,Roughing,Jonathan Huberdeau,Andrei Svechnikov,[-69.  14.],3,11:55,FLA,CAR,FLA,13,CAR,12,1,5,8476456,8480830.0,2019020036,,2019-10-09,Jonathan Huberdeau Roughing against Andrei Svechnikov
218,penalty,Holding the stick,Nino Niederreiter,Aaron Ekblad,[-67.   7.],3,11:42,CAR,FLA,FLA,13,CAR,12,1,5,8475799,8477932.0,2019020036,,2019-10-09,Nino Niederreiter Holding the stick against Aaron Ekblad
243,penalty,Tripping,Brock McGinn,Jonathan Huberdeau,[-33.   4.],3,06:02,CAR,FLA,FLA,13,CAR,12,2,5,8476934,8476456.0,2019020036,,2019-10-09,Brock McGinn Tripping against Jonathan Huberdeau
45,penalty,Interference,Dougie Hamilton,Matt Martin,[ 83. -10.],1,11:32,CAR,NYI,CAR,12,NYI,2,1,0,8476462,8474709.0,2019020060,,2019-10-12,Dougie Hamilton Interference against Matt Martin
62,penalty,Hi-sticking,Michael Dal Colle,Jake Gardiner,[-26. -30.],1,08:01,NYI,CAR,CAR,12,NYI,2,1,1,8477936,8474581.0,2019020060,,2019-10-12,Michael Dal Colle Hi-sticking against Jake Gardiner
97,penalty,Hi-sticking,Derick Brassard,Brock McGinn,[-87. -38.],1,01:11,NYI,CAR,CAR,12,NYI,2,2,1,8473544,8476934.0,2019020060,,2019-10-12,Derick Brassard Hi-sticking against Brock McGinn
100,penalty,Delay of game,Andrei Svechnikov,,[ 4. 39.],1,00:04,CAR,NYI,CAR,12,NYI,2,2,1,8480830,,2019020060,,2019-10-12,Delay of Game - Bench served by Andrei Svechnikov
138,penalty,Slashing,Ryan Dzingel,Johnny Boychuk,[-47.   7.],2,12:50,CAR,NYI,CAR,12,NYI,2,2,2,8476288,8470187.0,2019020060,,2019-10-12,Ryan Dzingel Slashing against Johnny Boychuk
140,penalty,Holding,Anthony Beauvillier,Joel Edmundson,[-71.   2.],2,12:40,NYI,CAR,CAR,12,NYI,2,2,2,8478463,8476441.0,2019020060,,2019-10-12,Anthony Beauvillier Holding against Joel Edmundson
145,penalty,Holding,Andrei Svechnikov,Anders Lee,[-28.  -1.],2,11:10,CAR,NYI,CAR,12,NYI,2,2,2,8480830,8475314.0,2019020060,,2019-10-12,Andrei Svechnikov Holding against Anders Lee
246,penalty,Hi-sticking,Julien Gauthier,Devon Toews,[-84.  -9.],3,07:03,CAR,NYI,CAR,12,NYI,2,4,2,8479328,8478038.0,2019020060,,2019-10-12,Julien Gauthier Hi-sticking against Devon Toews
11,penalty,Hooking,Alexandre Texier,Haydn Fleury,[96. 34.],1,15:41,CBJ,CAR,CAR,12,CBJ,29,0,0,8480074,8477938.0,2019020068,,2019-10-13,Alexandre Texier Hooking against Haydn Fleury
51,penalty,Tripping,Andrei Svechnikov,David Savard,[-92. -34.],1,08:08,CAR,CBJ,CAR,12,CBJ,29,1,1,8480830,8475233.0,2019020068,,2019-10-13,Andrei Svechnikov Tripping against David Savard
78,penalty,Holding,Jordan Staal,Pierre-Luc Dubois,[82. 17.],1,03:26,CAR,CBJ,CAR,12,CBJ,29,1,1,8473533,8479400.0,2019020068,,2019-10-13,Jordan Staal Holding against Pierre-Luc Dubois
83,penalty,Interference,Seth Jones,Lucas Wallmark,[12.  1.],1,02:23,CBJ,CAR,CAR,12,CBJ,29,1,1,8477495,8478027.0,2019020068,,2019-10-13,Seth Jones Interference against Lucas Wallmark
149,penalty,Tripping,Boone Jenner,Sebastian Aho,[-66.  37.],2,09:50,CBJ,CAR,CAR,12,CBJ,29,2,2,8476432,8478427.0,2019020068,,2019-10-13,Boone Jenner Tripping against Sebastian Aho
164,penalty,Holding,Haydn Fleury,Jakob Lilja,[-70. -39.],2,05:29,CAR,CBJ,CAR,12,CBJ,29,2,2,8477938,8481650.0,2019020068,,2019-10-13,Haydn Fleury Holding against Jakob Lilja
6,penalty,Slashing,Ryan Dzingel,Ilya Kovalchuk,[ 81. -30.],1,18:18,CAR,LAK,LAK,26,CAR,12,0,0,8476288,8469454.0,2019020091,,2019-10-16,Ryan Dzingel Slashing against Ilya Kovalchuk
35,penalty,Interference,Brock McGinn,Blake Lizotte,[  0. -36.],1,11:29,CAR,LAK,LAK,26,CAR,12,0,0,8476934,8481481.0,2019020091,,2019-10-16,Brock McGinn Interference against Blake Lizotte
52,penalty,Hooking,Anze Kopitar,Jordan Staal,[71. -6.],1,07:07,LAK,CAR,LAK,26,CAR,12,0,0,8471685,8473533.0,2019020091,,2019-10-16,Anze Kopitar Hooking against Jordan Staal
70,penalty,Holding,Alec Martinez,Erik Haula,[ 92. -32.],1,03:00,LAK,CAR,LAK,26,CAR,12,0,0,8474166,8475287.0,2019020091,,2019-10-16,Alec Martinez Holding against Erik Haula
107,penalty,Hi-sticking,Adrian Kempe,Joel Edmundson,[ 54. -35.],2,15:02,LAK,CAR,LAK,26,CAR,12,0,1,8477960,8476441.0,2019020091,,2019-10-16,Adrian Kempe Hi-sticking against Joel Edmundson
132,penalty,Tripping,Lucas Wallmark,Trevor Lewis,[67. 32.],2,06:44,CAR,LAK,LAK,26,CAR,12,0,1,8478027,8473453.0,2019020091,,2019-10-16,Lucas Wallmark Tripping against Trevor Lewis
135,penalty,Interference,Drew Doughty,Sebastian Aho,[22. 34.],2,05:41,LAK,CAR,LAK,26,CAR,12,0,1,8474563,8478427.0,2019020091,,2019-10-16,Drew Doughty Interference against Sebastian Aho
198,penalty,Holding,Brett Pesce,Blake Lizotte,[-71.  -8.],3,05:48,CAR,LAK,LAK,26,CAR,12,0,1,8477488,8481481.0,2019020091,,2019-10-16,Brett Pesce Holding against Blake Lizotte
216,penalty,Boarding,Jordan Staal,Drew Doughty,[-95.  27.],3,01:14,CAR,LAK,LAK,26,CAR,12,0,1,8473533,8474563.0,2019020091,,2019-10-16,Jordan Staal Boarding against Drew Doughty
76,penalty,Tripping,Nino Niederreiter,Tomas Hertl,[-41.  25.],1,03:34,CAR,SJS,SJS,28,CAR,12,1,1,8475799,8476881.0,2019020097,CAR,2019-10-17,Nino Niederreiter Tripping against Tomas Hertl
95,penalty,Tripping,Andrei Svechnikov,Erik Karlsson,[-96.  -9.],1,00:23,CAR,SJS,SJS,28,CAR,12,2,1,8480830,8474578.0,2019020097,CAR,2019-10-17,Andrei Svechnikov Tripping against Erik Karlsson
135,penalty,Tripping,Jaccob Slavin,Barclay Goodrow,[-55.  39.],2,12:52,CAR,SJS,SJS,28,CAR,12,3,1,8476958,8476624.0,2019020097,CAR,2019-10-17,Jaccob Slavin Tripping against Barclay Goodrow
138,penalty,Holding the stick,Joe Thornton,Lucas Wallmark,[-89. -27.],2,10:52,SJS,CAR,SJS,28,CAR,12,3,1,8466138,8478027.0,2019020097,CAR,2019-10-17,Joe Thornton Holding the stick against Lucas Wallmark
161,penalty,Hooking,Patrick Marleau,Jaccob Slavin,[45. 34.],2,04:43,SJS,CAR,SJS,28,CAR,12,4,1,8466139,8476958.0,2019020097,CAR,2019-10-17,Patrick Marleau Hooking against Jaccob Slavin
169,penalty,Hooking,Barclay Goodrow,Andrei Svechnikov,[53. 28.],2,03:28,SJS,CAR,SJS,28,CAR,12,4,1,8476624,8480830.0,2019020097,CAR,2019-10-17,Barclay Goodrow Hooking against Andrei Svechnikov
196,penalty,Tripping,Nino Niederreiter,Tomas Hertl,[ 66. -35.],3,13:32,CAR,SJS,SJS,28,CAR,12,4,1,8475799,8476881.0,2019020097,CAR,2019-10-17,Nino Niederreiter Tripping against Tomas Hertl
209,penalty,Holding,Kevin Labanc,Haydn Fleury,[-75. -14.],3,07:48,SJS,CAR,SJS,28,CAR,12,4,1,8478099,8477938.0,2019020097,CAR,2019-10-17,Kevin Labanc Holding against Haydn Fleury
35,penalty,Hooking,Adam Henrique,Jordan Staal,[-80.   9.],1,08:34,ANA,CAR,ANA,24,CAR,12,1,0,8474641,8473533.0,2019020112,CAR,2019-10-19,Adam Henrique Hooking against Jordan Staal
72,penalty,Hooking,Nino Niederreiter,Derek Grant,[88. 26.],2,18:08,CAR,ANA,ANA,24,CAR,12,3,0,8475799,8474683.0,2019020112,CAR,2019-10-19,Nino Niederreiter Hooking against Derek Grant
77,penalty,Holding,Devin Shore,Sebastian Aho,[-65.  38.],2,15:24,ANA,CAR,ANA,24,CAR,12,3,0,8476913,8478427.0,2019020112,CAR,2019-10-19,Devin Shore Holding against Sebastian Aho
95,penalty,Interference,Hampus Lindholm,Martin Necas,[55.  0.],2,11:20,ANA,CAR,ANA,24,CAR,12,4,0,8476854,8480039.0,2019020112,CAR,2019-10-19,Hampus Lindholm Interference against Martin Necas
118,penalty,Fighting,Joel Edmundson,Josh Manson,[53. 23.],2,06:21,CAR,ANA,ANA,24,CAR,12,4,2,8476441,8476312.0,2019020112,CAR,2019-10-19,Joel Edmundson Fighting against Josh Manson
119,penalty,Fighting,Josh Manson,Joel Edmundson,[71. 37.],2,06:21,ANA,CAR,ANA,24,CAR,12,4,2,8476312,8476441.0,2019020112,CAR,2019-10-19,Josh Manson Fighting against Joel Edmundson
46,penalty,Hooking,Jordan Staal,Cam Atkinson,[68. 38.],1,07:05,CAR,CBJ,CBJ,29,CAR,12,1,3,8473533,8474715.0,2019020148,CAR,2019-10-25,Jordan Staal Hooking against Cam Atkinson
85,penalty,Holding,Brett Pesce,Alexandre Texier,[-24.   9.],2,15:25,CAR,CBJ,CBJ,29,CAR,12,1,3,8477488,8480074.0,2019020148,CAR,2019-10-25,Brett Pesce Holding against Alexandre Texier
129,penalty,Tripping,Seth Jones,Nino Niederreiter,[-11.  37.],2,02:30,CBJ,CAR,CBJ,29,CAR,12,3,3,8477495,8475799.0,2019020148,CAR,2019-10-25,Seth Jones Tripping against Nino Niederreiter
147,penalty,Hi-sticking,Sonny Milano,Sebastian Aho,[-97.   8.],3,17:52,CBJ,CAR,CBJ,29,CAR,12,3,3,8477947,8478427.0,2019020148,CAR,2019-10-25,Sonny Milano Hi-sticking against Sebastian Aho
171,penalty,Hooking,Oliver Bjorkstrand,Andrei Svechnikov,[-63.  -1.],3,11:13,CBJ,CAR,CBJ,29,CAR,12,3,3,8477416,8480830.0,2019020148,CAR,2019-10-25,Oliver Bjorkstrand Hooking against Andrei Svechnikov
183,penalty,Slashing,Joel Edmundson,Pierre-Luc Dubois,[ 70. -20.],3,06:54,CAR,CBJ,CBJ,29,CAR,12,3,3,8476441,8479400.0,2019020148,CAR,2019-10-25,Joel Edmundson Slashing against Pierre-Luc Dubois
184,penalty,Slashing,Pierre-Luc Dubois,Joel Edmundson,[ 73. -15.],3,06:54,CBJ,CAR,CBJ,29,CAR,12,3,3,8479400,8476441.0,2019020148,CAR,2019-10-25,Pierre-Luc Dubois Slashing against Joel Edmundson
23,penalty,Hi-sticking,Duncan Keith,Jaccob Slavin,[-99.   9.],1,15:48,CHI,CAR,CAR,12,CHI,16,0,0,8470281,8476958.0,2019020161,CHI,2019-10-26,Duncan Keith Hi-sticking against Jaccob Slavin
30,penalty,Boarding,Jake Gardiner,Alex Nylander,[69. 42.],1,15:01,CAR,CHI,CAR,12,CHI,16,1,0,8474581,8479423.0,2019020161,CHI,2019-10-26,Jake Gardiner Boarding against Alex Nylander
134,penalty,Hooking,Martin Necas,Alex Nylander,[-67.   2.],2,09:06,CAR,CHI,CAR,12,CHI,16,1,0,8480039,8479423.0,2019020161,CHI,2019-10-26,Martin Necas Hooking against Alex Nylander
186,penalty,Holding,Kirby Dach,Warren Foegele,[-58.  31.],3,18:24,CHI,CAR,CAR,12,CHI,16,2,0,8481523,8477998.0,2019020161,CHI,2019-10-26,Kirby Dach Holding against Warren Foegele
239,penalty,Tripping,Joel Edmundson,Alex Nylander,[ 34. -25.],3,06:02,CAR,CHI,CAR,12,CHI,16,3,0,8476441,8479423.0,2019020161,CHI,2019-10-26,Joel Edmundson Tripping against Alex Nylander
31,penalty,Hi-sticking,Warren Foegele,Sean Monahan,[ 93. -25.],1,14:19,CAR,CGY,CAR,12,CGY,20,0,0,8477998,8477497.0,2019020183,CGY,2019-10-30,Warren Foegele Hi-sticking against Sean Monahan
33,penalty,Interference,Mark Giordano,Brian Gibbons,[12. 41.],1,13:16,CGY,CAR,CAR,12,CGY,20,0,0,8470966,8476207.0,2019020183,CGY,2019-10-30,Mark Giordano Interference against Brian Gibbons
121,penalty,Slashing,Brock McGinn,Andrew Mangiapane,[-69.   0.],2,10:38,CAR,CGY,CAR,12,CGY,20,0,1,8476934,8478233.0,2019020183,CGY,2019-10-30,Brock McGinn Slashing against Andrew Mangiapane
196,penalty,Hooking,Mark Giordano,Brock McGinn,[-69.   9.],3,13:52,CGY,CAR,CAR,12,CGY,20,0,1,8470966,8476934.0,2019020183,CGY,2019-10-30,Mark Giordano Hooking against Brock McGinn
215,penalty,Roughing,Matthew Tkachuk,Trevor van Riemsdyk,[16. 41.],3,07:57,CGY,CAR,CAR,12,CGY,20,1,1,8479314,8477845.0,2019020183,CGY,2019-10-30,Matthew Tkachuk Roughing against Trevor van Riemsdyk
232,penalty,Tripping,Dougie Hamilton,Andrew Mangiapane,[41. 40.],3,02:32,CAR,CGY,CAR,12,CGY,20,2,1,8476462,8478233.0,2019020183,CGY,2019-10-30,Dougie Hamilton Tripping against Andrew Mangiapane
8,penalty,Hi-sticking,Erik Haula,Taro Hirose,[-25.  15.],1,18:52,CAR,DET,CAR,12,DET,17,0,0,8475287,8481433.0,2019020199,,2019-11-04,Erik Haula Hi-sticking against Taro Hirose
29,penalty,Interference,Patrik Nemeth,Nino Niederreiter,[  1. -24.],1,14:17,DET,CAR,CAR,12,DET,17,0,0,8475747,8475799.0,2019020199,,2019-11-04,Patrik Nemeth Interference against Nino Niederreiter
30,penalty,Embellishment,Nino Niederreiter,,[-22. -23.],1,14:17,CAR,DET,CAR,12,DET,17,0,0,8475799,,2019020199,,2019-11-04,Nino Niederreiter Embellishment
75,penalty,Tripping,Filip Hronek,Brock McGinn,[-71.  -2.],1,02:45,DET,CAR,CAR,12,DET,17,1,1,8479425,8476934.0,2019020199,,2019-11-04,Filip Hronek Tripping against Brock McGinn
94,penalty,Delay of game,Brendan Perlini,,[-2. 31.],2,19:33,DET,CAR,CAR,12,DET,17,2,1,8477943,,2019020199,,2019-11-04,Delay of Game - Bench served by Brendan Perlini
135,penalty,Hi-sticking,Sebastian Aho,Brendan Perlini,[-46.  -1.],2,12:03,CAR,DET,CAR,12,DET,17,3,1,8478427,8477943.0,2019020199,,2019-11-04,Sebastian Aho Hi-sticking against Brendan Perlini
181,penalty,Tripping,Tyler Bertuzzi,Jaccob Slavin,[-62.  37.],2,00:36,DET,CAR,CAR,12,DET,17,5,3,8477479,8476958.0,2019020199,,2019-11-04,Tyler Bertuzzi Tripping against Jaccob Slavin
188,penalty,Hi-sticking,Jordan Staal,Valtteri Filppula,[-22. -26.],3,19:04,CAR,DET,CAR,12,DET,17,5,3,8473533,8470047.0,2019020199,,2019-11-04,Jordan Staal Hi-sticking against Valtteri Filppula
204,penalty,Holding,Trevor van Riemsdyk,Anthony Mantha,[ 65. -13.],3,13:17,CAR,DET,CAR,12,DET,17,6,3,8477845,8477511.0,2019020199,,2019-11-04,Trevor van Riemsdyk Holding against Anthony Mantha
227,penalty,Hi-sticking,Dougie Hamilton,Tyler Bertuzzi,[77.  2.],3,06:22,CAR,DET,CAR,12,DET,17,6,3,8476462,8477479.0,2019020199,,2019-11-04,Dougie Hamilton Hi-sticking against Tyler Bertuzzi
58,penalty,Hooking,Andrei Svechnikov,Pavel Zacha,[-57. -39.],1,06:44,CAR,NJD,CAR,12,NJD,1,1,1,8480830,8478401.0,2019020210,NJD,2019-11-03,Andrei Svechnikov Hooking against Pavel Zacha
67,penalty,Delaying Game - Puck over glass,Matt Tennyson,,[-86. -34.],1,04:10,NJD,CAR,CAR,12,NJD,1,1,1,8476807,,2019020210,NJD,2019-11-03,Matt Tennyson Delaying Game - Puck over glass
71,penalty,Hooking,Blake Coleman,Andrei Svechnikov,[-97.   1.],1,03:24,NJD,CAR,CAR,12,NJD,1,2,1,8476399,8480830.0,2019020210,NJD,2019-11-03,Blake Coleman Hooking against Andrei Svechnikov
78,penalty,Tripping,Dougie Hamilton,Nico Hischier,[-7. 39.],1,01:32,CAR,NJD,CAR,12,NJD,1,2,1,8476462,8480002.0,2019020210,NJD,2019-11-03,Dougie Hamilton Tripping against Nico Hischier
115,penalty,Hooking,Travis Zajac,Jake Gardiner,[35. 39.],2,14:37,NJD,CAR,CAR,12,NJD,1,2,3,8471233,8474581.0,2019020210,NJD,2019-11-03,Travis Zajac Hooking against Jake Gardiner
174,penalty,Roughing,Kevin Rooney,Andrei Svechnikov,[ 7. 40.],2,00:00,NJD,CAR,CAR,12,NJD,1,3,3,8479291,8480830.0,2019020210,NJD,2019-11-03,Kevin Rooney Roughing against Andrei Svechnikov
175,penalty,Roughing,Andrei Svechnikov,Kevin Rooney,[ 3. 41.],2,00:00,CAR,NJD,CAR,12,NJD,1,3,3,8480830,8479291.0,2019020210,NJD,2019-11-03,Andrei Svechnikov Roughing against Kevin Rooney
177,penalty,Tripping,Dougie Hamilton,Taylor Hall,[-4. 16.],3,19:56,CAR,NJD,CAR,12,NJD,1,3,3,8476462,8475791.0,2019020210,NJD,2019-11-03,Dougie Hamilton Tripping against Taylor Hall
179,penalty,Interference,Kyle Palmieri,Jaccob Slavin,[ 87. -24.],3,19:43,NJD,CAR,CAR,12,NJD,1,3,3,8475151,8476958.0,2019020210,NJD,2019-11-03,Kyle Palmieri Interference against Jaccob Slavin
207,penalty,Roughing,Ryan Dzingel,Pavel Zacha,[ 0. 39.],3,11:56,CAR,NJD,CAR,12,NJD,1,3,4,8476288,8478401.0,2019020210,NJD,2019-11-03,Ryan Dzingel Roughing against Pavel Zacha
208,penalty,Roughing,Pavel Zacha,Ryan Dzingel,[-7. 22.],3,11:56,NJD,CAR,CAR,12,NJD,1,3,4,8478401,8476288.0,2019020210,NJD,2019-11-03,Pavel Zacha Roughing against Ryan Dzingel
