,event,penalty,penalty_on,drew_by,coords,period,period_time_remaining,penalty_team,drew_by_team,home_team,home_team_id,away_team,away_team_id,home_goals,away_goals,penalty_on_id,drew_by_id,description
240,penalty,Hooking,Jake McCabe,Drake Batherson,[78. -3.],3,07:39,BUF,OTT,OTT,9,BUF,7,5,4,8476931,8480208.0,Jake McCabe Hooking against Drake Batherson
253,penalty,Tripping,Vladislav Namestnikov,Jeff Skinner,[-63.  27.],3,02:25,OTT,BUF,OTT,9,BUF,7,6,4,8476480,8475784.0,Vladislav Namestnikov Tripping against Jeff Skinner
53,penalty,Slashing,Evgeni Malkin,Zemgus Girgensons,[26. 41.],1,10:16,PIT,BUF,PIT,5,BUF,7,0,2,8471215,8476878.0,Evgeni Malkin Slashing against Zemgus Girgensons
74,penalty,Roughing,Colin Miller,Patric Hornqvist,[-39.  36.],1,04:08,BUF,PIT,PIT,5,BUF,7,0,3,8476525,8471887.0,Colin Miller Roughing against Patric Hornqvist
147,penalty,Tripping,Justin Schultz,Victor Olofsson,[ 70. -37.],2,11:36,PIT,BUF,PIT,5,BUF,7,0,3,8474602,8478109.0,Justin Schultz Tripping against Victor Olofsson
225,penalty,Tripping,Brandon Montour,Patric Hornqvist,[90. 25.],3,13:55,BUF,PIT,PIT,5,BUF,7,1,4,8477986,8471887.0,Brandon Montour Tripping against Patric Hornqvist
234,penalty,Roughing,Evgeni Malkin,Curtis Lazar,[96. -7.],3,11:57,PIT,BUF,PIT,5,BUF,7,1,4,8471215,8477508.0,Evgeni Malkin Roughing against Curtis Lazar
235,penalty,Roughing,Curtis Lazar,Evgeni Malkin,[ 94. -12.],3,11:57,BUF,PIT,PIT,5,BUF,7,1,4,8477508,8471215.0,Curtis Lazar Roughing against Evgeni Malkin
249,penalty,Cross checking,Brandon Tanev,Jake McCabe,[ 20. -35.],3,08:34,PIT,BUF,PIT,5,BUF,7,1,4,8479293,8476931.0,Brandon Tanev Cross checking against Jake McCabe
23,penalty,Tripping,Patrik Laine,Jack Eichel,[32. 11.],1,12:42,WPG,BUF,BUF,7,WPG,52,0,0,8479339,8478403.0,Patrik Laine Tripping against Jack Eichel
45,penalty,Tripping,Brandon Montour,Jansen Harkins,[-80.  -1.],1,08:16,BUF,WPG,BUF,7,WPG,52,1,0,8477986,8478424.0,Brandon Montour Tripping against Jansen Harkins
48,penalty,Hooking,Blake Wheeler,Michael Frolik,[-25.  35.],1,07:50,WPG,BUF,BUF,7,WPG,52,1,0,8471218,8473564.0,Blake Wheeler Hooking against Michael Frolik
85,penalty,Hi-sticking,Blake Wheeler,Jeff Skinner,[-43.  -7.],2,17:52,WPG,BUF,BUF,7,WPG,52,1,1,8471218,8475784.0,Blake Wheeler Hi-sticking against Jeff Skinner
4,penalty,Tripping,Ryan Graves,Jack Eichel,[33. 30.],1,18:39,COL,BUF,COL,21,BUF,7,0,0,8477435,8478403.0,Ryan Graves Tripping against Jack Eichel
61,penalty,Tripping,Henri Jokiharju,Vladislav Kamenev,[-70.   3.],1,06:30,BUF,COL,COL,21,BUF,7,0,0,8480035,8477973.0,Henri Jokiharju Tripping against Vladislav Kamenev
112,penalty,Slashing,Rasmus Dahlin,Tyson Jost,[ 65. -19.],2,14:22,BUF,COL,COL,21,BUF,7,1,1,8480839,8479370.0,Rasmus Dahlin Slashing against Tyson Jost
167,penalty,Holding,Pierre-Edouard Bellemare,Victor Olofsson,[-37.  35.],2,01:13,COL,BUF,COL,21,BUF,7,2,2,8477930,8478109.0,Pierre-Edouard Bellemare Holding against Victor Olofsson
243,penalty,Hooking,Brandon Montour,Valeri Nichushkin,[-80.   2.],3,03:47,BUF,COL,COL,21,BUF,7,3,2,8477986,8477501.0,Brandon Montour Hooking against Valeri Nichushkin
137,penalty,Holding,Jonathan Marchessault,Jimmy Vesey,[32. 38.],2,05:42,VGK,BUF,VGK,54,BUF,7,1,1,8476539,8476918.0,Jonathan Marchessault Holding against Jimmy Vesey
17,penalty,Hi-sticking,Rasmus Dahlin,Clayton Keller,[52. 17.],1,15:55,BUF,ARI,ARI,53,BUF,7,0,0,8480839,8479343.0,Rasmus Dahlin Hi-sticking against Clayton Keller
46,penalty,Tripping,Victor Olofsson,Oliver Ekman-Larsson,[37. 18.],1,09:37,BUF,ARI,ARI,53,BUF,7,0,2,8478109,8475171.0,Victor Olofsson Tripping against Oliver Ekman-Larsson
52,penalty,Slashing,Niklas Hjalmarsson,Jimmy Vesey,[-83.  12.],1,06:47,ARI,BUF,ARI,53,BUF,7,0,2,8471769,8476918.0,Niklas Hjalmarsson Slashing against Jimmy Vesey
233,penalty,Hooking,Niklas Hjalmarsson,Sam Reinhart,[-75. -31.],3,02:14,ARI,BUF,ARI,53,BUF,7,4,2,8471769,8477933.0,Niklas Hjalmarsson Hooking against Sam Reinhart
23,penalty,Hooking,Jack Roslovic,Rasmus Dahlin,[-36.  24.],1,12:11,WPG,BUF,WPG,52,BUF,7,0,0,8478458,8480839.0,Jack Roslovic Hooking against Rasmus Dahlin
59,penalty,Slashing,Nicholas Shore,Jimmy Vesey,[87.  9.],1,05:14,WPG,BUF,WPG,52,BUF,7,1,0,8476406,8476918.0,Nicholas Shore Slashing against Jimmy Vesey
91,penalty,Tripping,Rasmus Ristolainen,Mason Appleton,[75. 32.],2,16:48,BUF,WPG,WPG,52,BUF,7,2,0,8477499,8478891.0,Rasmus Ristolainen Tripping against Mason Appleton
103,penalty,Too many men on the ice,Jimmy Vesey,,[-29.  37.],2,15:21,BUF,WPG,WPG,52,BUF,7,3,0,8476918,,Too many men/ice served by Jimmy Vesey
129,penalty,Roughing,Wayne Simmonds,Mark Scheifele,[81. 21.],2,07:31,BUF,WPG,WPG,52,BUF,7,3,1,8474190,8476460.0,Wayne Simmonds Roughing against Mark Scheifele
27,penalty,Missing key [PD_151],Jimmy Vesey,,[-12.  41.],1,12:04,BUF,PIT,BUF,7,PIT,5,0,1,8476918,,Delaying Game - Unsucc. chlg served by Jimmy Vesey
64,penalty,Slashing,Kris Letang,Jack Eichel,[57. -3.],1,01:31,PIT,BUF,BUF,7,PIT,5,1,2,8471724,8478403.0,Kris Letang Slashing against Jack Eichel
101,penalty,Interference - Goalkeeper,Johan Larsson,Dominik Kahun,[-89.   1.],2,07:29,BUF,PIT,BUF,7,PIT,5,1,2,8475728,8480946.0,Johan Larsson Interference - Goalkeeper against Matt Murray served by Dominik Kahun
113,penalty,Slashing,Lawrence Pilut,Patrick Marleau,[26.  2.],2,04:37,BUF,PIT,BUF,7,PIT,5,1,3,8480935,8466139.0,Lawrence Pilut Slashing against Patrick Marleau
116,penalty,Cross checking,Evgeni Malkin,Brandon Montour,[ 68. -17.],2,04:04,PIT,BUF,BUF,7,PIT,5,1,3,8471215,8477986.0,Evgeni Malkin Cross checking against Brandon Montour
157,penalty,Hi-sticking,Teddy Blueger,Curtis Lazar,[ 54. -33.],3,12:29,PIT,BUF,BUF,7,PIT,5,2,4,8476927,8477508.0,Teddy Blueger Hi-sticking against Curtis Lazar
4,penalty,Tripping,Travis Sanheim,Marcus Johansson,[95. -2.],1,18:09,PHI,BUF,PHI,4,BUF,7,0,0,8477948,8475149.0,Travis Sanheim Tripping against Marcus Johansson
26,penalty,Slashing,Brandon Montour,Travis Sanheim,[-71. -32.],1,12:24,BUF,PHI,PHI,4,BUF,7,0,0,8477986,8477948.0,Brandon Montour Slashing against Travis Sanheim
34,penalty,Holding,Colin Miller,Nicolas Aube-Kubel,[-68. -38.],1,10:14,BUF,PHI,PHI,4,BUF,7,0,0,8476525,8477979.0,Colin Miller Holding against Nicolas Aube-Kubel
163,penalty,Cross checking,Scott Laughton,Johan Larsson,[94. 28.],3,18:17,PHI,BUF,PHI,4,BUF,7,1,1,8476872,8475728.0,Scott Laughton Cross checking against Johan Larsson
192,penalty,Hooking,Philippe Myers,Jeff Skinner,[76. -1.],3,13:24,PHI,BUF,PHI,4,BUF,7,1,1,8479026,8475784.0,Philippe Myers Hooking against Jeff Skinner
209,penalty,Cross checking,Scott Laughton,Jack Eichel,[ 52. -34.],3,08:51,PHI,BUF,PHI,4,BUF,7,2,1,8476872,8478403.0,Scott Laughton Cross checking against Jack Eichel
238,penalty,Hooking,Rasmus Ristolainen,Justin Braun,[ 95. -24.],3,00:21,BUF,PHI,PHI,4,BUF,7,3,1,8477499,8474027.0,Rasmus Ristolainen Hooking against Justin Braun
52,penalty,Slashing,Johan Larsson,Jonas Siegenthaler,[-32.  -9.],1,05:17,BUF,WSH,BUF,7,WSH,15,1,0,8475728,8478399.0,Johan Larsson Slashing against Jonas Siegenthaler
70,penalty,Slashing,Brenden Dillon,Jeff Skinner,[-81.   9.],2,19:42,WSH,BUF,BUF,7,WSH,15,1,0,8475455,8475784.0,Brenden Dillon Slashing against Jeff Skinner
81,penalty,Tripping,Richard Panik,Jeff Skinner,[ 36. -39.],2,16:43,WSH,BUF,BUF,7,WSH,15,2,0,8475209,8475784.0,Richard Panik Tripping against Jeff Skinner
205,penalty,Tripping,Dmitry Orlov,Colin Miller,[ 60. -23.],4,02:50,WSH,BUF,BUF,7,WSH,15,2,2,8475200,8476525.0,Dmitry Orlov Tripping against Colin Miller
95,penalty,Closing hand on puck,Vladimir Sobotka,,[-18.  30.],1,05:20,BUF,PIT,PIT,5,BUF,7,0,1,8471743,,Vladimir Sobotka Closing hand on puck
154,penalty,Holding,Casey Mittelstadt,Brandon Tanev,[-71.   7.],2,14:36,BUF,PIT,PIT,5,BUF,7,0,1,8479999,8479293.0,Casey Mittelstadt Holding against Brandon Tanev
170,penalty,Hi-sticking,Marcus Pettersson,Kyle Okposo,[89. 26.],2,10:02,PIT,BUF,PIT,5,BUF,7,1,1,8477969,8473449.0,Marcus Pettersson Hi-sticking against Kyle Okposo
181,penalty,Holding,Brian Dumoulin,Jack Eichel,[95. -9.],2,07:31,PIT,BUF,PIT,5,BUF,7,1,1,8475208,8478403.0,Brian Dumoulin Holding against Jack Eichel
246,penalty,Interference,Zemgus Girgensons,Brandon Tanev,[-69. -16.],3,14:32,BUF,PIT,PIT,5,BUF,7,1,3,8476878,8479293.0,Zemgus Girgensons Interference against Brandon Tanev
256,penalty,Holding,Colin Miller,Brandon Tanev,[60. 38.],3,11:14,BUF,PIT,PIT,5,BUF,7,1,3,8476525,8479293.0,Colin Miller Holding against Brandon Tanev
296,penalty,Hi-sticking,Rasmus Ristolainen,Patric Hornqvist,[-19.  29.],3,02:21,BUF,PIT,PIT,5,BUF,7,1,3,8477499,8471887.0,Rasmus Ristolainen Hi-sticking against Patric Hornqvist
11,penalty,Holding,Will Butcher,Jack Eichel,[ 76. -40.],1,18:25,NJD,BUF,BUF,7,NJD,1,0,0,8477355,8478403.0,Will Butcher Holding against Jack Eichel
66,penalty,Holding,Blake Coleman,Colin Miller,[-93. -37.],1,02:56,NJD,BUF,BUF,7,NJD,1,1,0,8476399,8476525.0,Blake Coleman Holding against Colin Miller
91,penalty,Boarding,Colin Miller,Kyle Palmieri,[ 67. -38.],2,15:08,BUF,NJD,BUF,7,NJD,1,3,1,8476525,8475151.0,Colin Miller Boarding against Kyle Palmieri
114,penalty,Tripping,Blake Coleman,Jeff Skinner,[ 19. -30.],2,07:46,NJD,BUF,BUF,7,NJD,1,4,1,8476399,8475784.0,Blake Coleman Tripping against Jeff Skinner
125,penalty,Roughing,Wayne Simmonds,Jack Hughes,[-3. 39.],2,05:34,NJD,BUF,BUF,7,NJD,1,5,1,8474190,8481559.0,Wayne Simmonds Roughing against Jake McCabe served by Jack Hughes
126,penalty,Roughing,Wayne Simmonds,Jake McCabe,[-4. 40.],2,05:34,NJD,BUF,BUF,7,NJD,1,5,1,8474190,8476931.0,Wayne Simmonds Roughing against Jake McCabe
127,penalty,Misconduct,P.K. Subban,Kyle Okposo,[-3. 40.],2,05:34,NJD,BUF,BUF,7,NJD,1,5,1,8474056,8473449.0,P.K. Subban Misconduct against Kyle Okposo
128,penalty,Misconduct,Kyle Okposo,P.K. Subban,[-3. 40.],2,05:34,BUF,NJD,BUF,7,NJD,1,5,1,8473449,8474056.0,Kyle Okposo Misconduct against P.K. Subban
129,penalty,Roughing,Jake McCabe,Wayne Simmonds,[-39.   2.],2,05:34,BUF,NJD,BUF,7,NJD,1,5,1,8476931,8474190.0,Jake McCabe Roughing against Wayne Simmonds
184,penalty,Tripping,Conor Sheary,Will Butcher,[ 85. -37.],3,07:07,BUF,NJD,BUF,7,NJD,1,6,2,8477839,8477355.0,Conor Sheary Tripping against Will Butcher
26,penalty,Holding,David Savard,Jeff Skinner,[-51.   5.],1,12:34,CBJ,BUF,CBJ,29,BUF,7,0,0,8475233,8475784.0,David Savard Holding against Jeff Skinner
80,penalty,Tripping,Henri Jokiharju,Boone Jenner,[ 68. -39.],1,01:04,BUF,CBJ,CBJ,29,BUF,7,1,0,8480035,8476432.0,Henri Jokiharju Tripping against Boone Jenner
87,penalty,Hooking,Cam Atkinson,Jack Eichel,[68.  1.],2,19:23,CBJ,BUF,CBJ,29,BUF,7,2,0,8474715,8478403.0,Cam Atkinson Hooking against Jack Eichel
114,penalty,Too many men on the ice,Sonny Milano,,[-12.  38.],2,12:56,CBJ,BUF,CBJ,29,BUF,7,2,1,8477947,,Too many men/ice served by Sonny Milano
118,penalty,Interference,Rasmus Dahlin,Alexander Wennberg,[ 14. -35.],2,11:46,BUF,CBJ,CBJ,29,BUF,7,2,1,8480839,8477505.0,Rasmus Dahlin Interference against Alexander Wennberg
180,penalty,Interference,Rasmus Dahlin,Nick Foligno,[75.  2.],3,14:22,BUF,CBJ,CBJ,29,BUF,7,2,2,8480839,8473422.0,Rasmus Dahlin Interference against Nick Foligno
219,penalty,Delay Gm - Face-off Violation,Boone Jenner,,[-70.  23.],3,02:26,CBJ,BUF,CBJ,29,BUF,7,3,2,8476432,,Boone Jenner Delay Gm - Face-off Violation
15,penalty,Interference,Tomas Tatar,Jake McCabe,[ 25. -36.],1,16:01,MTL,BUF,BUF,7,MTL,8,0,0,8475193,8476931.0,Tomas Tatar Interference against Jake McCabe
49,penalty,Tripping,Jesperi Kotkaniemi,Vladimir Sobotka,[-48. -36.],1,06:34,MTL,BUF,BUF,7,MTL,8,1,0,8480829,8471743.0,Jesperi Kotkaniemi Tripping against Vladimir Sobotka
72,penalty,Interference,Rasmus Dahlin,Paul Byron,[-71. -27.],1,01:39,BUF,MTL,BUF,7,MTL,8,1,1,8480839,8474038.0,Rasmus Dahlin Interference against Paul Byron
94,penalty,Slashing,Tomas Tatar,Evan Rodrigues,[-34. -16.],2,16:02,MTL,BUF,BUF,7,MTL,8,1,2,8475193,8478542.0,Tomas Tatar Slashing against Evan Rodrigues
111,penalty,Hi-sticking,Vladimir Sobotka,Shea Weber,[-72.  -3.],2,12:08,BUF,MTL,BUF,7,MTL,8,2,2,8471743,8470642.0,Vladimir Sobotka Hi-sticking against Shea Weber
143,penalty,Holding the stick,Jordan Weal,Rasmus Ristolainen,[-59.  39.],2,03:11,MTL,BUF,BUF,7,MTL,8,3,2,8475738,8477499.0,Jordan Weal Holding the stick against Rasmus Ristolainen
171,penalty,Holding,Marcus Johansson,Artturi Lehkonen,[-7. 37.],3,15:40,BUF,MTL,BUF,7,MTL,8,4,3,8475149,8477476.0,Marcus Johansson Holding against Artturi Lehkonen
235,penalty,Slashing,Phillip Danault,Sam Reinhart,[20. 32.],3,00:35,MTL,BUF,BUF,7,MTL,8,4,4,8476479,8477933.0,Phillip Danault Slashing against Sam Reinhart
43,penalty,Tripping,Keith Yandle,Casey Mittelstadt,[ 27. -37.],1,10:00,FLA,BUF,BUF,7,FLA,13,0,0,8471735,8479999.0,Keith Yandle Tripping against Casey Mittelstadt
101,penalty,Holding,MacKenzie Weegar,Jack Eichel,[-97.  31.],2,13:48,FLA,BUF,BUF,7,FLA,13,0,0,8477346,8478403.0,MacKenzie Weegar Holding against Jack Eichel
105,penalty,Slashing,Rasmus Dahlin,Mike Matheson,[44. 27.],2,13:33,BUF,FLA,BUF,7,FLA,13,0,0,8480839,8476875.0,Rasmus Dahlin Slashing against Mike Matheson
153,penalty,Cross checking,Mike Hoffman,Marcus Johansson,[39. 38.],2,02:33,FLA,BUF,BUF,7,FLA,13,0,0,8474884,8475149.0,Mike Hoffman Cross checking against Marcus Johansson
181,penalty,Tripping,Frank Vatrano,Vladimir Sobotka,[-66.  32.],3,16:22,FLA,BUF,BUF,7,FLA,13,2,0,8478366,8471743.0,Frank Vatrano Tripping against Vladimir Sobotka
192,penalty,Slashing,Rasmus Ristolainen,Brett Connolly,[-88. -10.],3,12:34,BUF,FLA,BUF,7,FLA,13,2,1,8477499,8475792.0,Rasmus Ristolainen Slashing against Brett Connolly
36,penalty,Hooking,John Klingberg,Jeff Skinner,[59. 29.],1,09:34,DAL,BUF,BUF,7,DAL,25,0,0,8475906,8475784.0,John Klingberg Hooking against Jeff Skinner
44,penalty,Hooking,Henri Jokiharju,Joe Pavelski,[-39.  -1.],1,04:28,BUF,DAL,BUF,7,DAL,25,0,0,8480035,8470794.0,Henri Jokiharju Hooking against Joe Pavelski
74,penalty,Delay of game,Nick Caamano,,[ 8. 39.],2,14:55,DAL,BUF,BUF,7,DAL,25,0,0,8479381,,Delay of Game - Bench served by Nick Caamano
99,penalty,Interference,Victor Olofsson,Roope Hintz,[ 6. 18.],2,09:24,BUF,DAL,BUF,7,DAL,25,1,0,8478109,8478449.0,Victor Olofsson Interference against Roope Hintz
23,penalty,Tripping,Kyle Okposo,Cam Fowler,[-96.  16.],1,14:53,BUF,ANA,ANA,24,BUF,7,0,0,8473449,8475764.0,Kyle Okposo Tripping against Cam Fowler
60,penalty,Tripping,Henri Jokiharju,Jakob Silfverberg,[-55. -22.],1,07:07,BUF,ANA,ANA,24,BUF,7,0,1,8480035,8475164.0,Henri Jokiharju Tripping against Jakob Silfverberg
75,penalty,Holding the stick,Adam Henrique,Jack Eichel,[-53. -35.],1,04:38,ANA,BUF,ANA,24,BUF,7,0,1,8474641,8478403.0,Adam Henrique Holding the stick against Jack Eichel
116,penalty,Interference,Henri Jokiharju,Max Comtois,[-69.  -2.],2,18:15,BUF,ANA,ANA,24,BUF,7,2,2,8480035,8480031.0,Henri Jokiharju Interference against Max Comtois
117,penalty,Slashing,Max Comtois,Henri Jokiharju,[-29.   1.],2,18:15,ANA,BUF,ANA,24,BUF,7,2,2,8480031,8480035.0,Max Comtois Slashing against Henri Jokiharju
127,penalty,Delaying Game - Puck over glass,Jacob Larsson,,[ 39. -36.],2,14:16,ANA,BUF,ANA,24,BUF,7,2,2,8478491,,Jacob Larsson Delaying Game - Puck over glass
134,penalty,Tripping,Johan Larsson,Sam Steel,[-83. -21.],2,11:44,BUF,ANA,ANA,24,BUF,7,2,2,8475728,8479351.0,Johan Larsson Tripping against Sam Steel
142,penalty,Boarding,Carter Rowney,Victor Olofsson,[ 83. -35.],2,10:33,ANA,BUF,ANA,24,BUF,7,3,2,8477240,8478109.0,Carter Rowney Boarding against Victor Olofsson
143,penalty,Roughing,Marco Scandella,Josh Manson,[ 85. -36.],2,10:33,BUF,ANA,ANA,24,BUF,7,3,2,8474618,8476312.0,Marco Scandella Roughing against Josh Manson
144,penalty,Roughing,Josh Manson,Marco Scandella,[ 89. -32.],2,10:33,ANA,BUF,ANA,24,BUF,7,3,2,8476312,8474618.0,Josh Manson Roughing against Marco Scandella
148,penalty,Delaying Game - Smothering puck,Rasmus Dahlin,,[-20. -36.],2,09:45,BUF,ANA,ANA,24,BUF,7,3,2,8480839,,Rasmus Dahlin Delaying Game - Smothering puck
155,penalty,Slashing,Ondrej Kase,Jake McCabe,[-65.  28.],2,08:24,ANA,BUF,ANA,24,BUF,7,3,2,8478131,8476931.0,Ondrej Kase Slashing against Jake McCabe
167,penalty,Roughing,Linus Ullmark,Jimmy Vesey,[-73.  -2.],2,04:03,BUF,ANA,ANA,24,BUF,7,3,2,8476999,8476918.0,Linus Ullmark Roughing against Nick Ritchie served by Jimmy Vesey
168,penalty,Roughing,Nick Ritchie,Troy Terry,[ 80. -36.],2,04:03,ANA,BUF,ANA,24,BUF,7,3,2,8477941,8478873.0,Nick Ritchie Roughing against Vladimir Sobotka served by Troy Terry
169,penalty,Roughing,Nick Ritchie,Vladimir Sobotka,[-75.  -3.],2,04:03,ANA,BUF,ANA,24,BUF,7,3,2,8477941,8471743.0,Nick Ritchie Roughing against Vladimir Sobotka
183,penalty,Delaying Game - Smothering puck,Korbinian Holzer,Zemgus Girgensons,[33. 40.],2,00:00,ANA,BUF,ANA,24,BUF,7,4,2,8473560,8476878.0,Korbinian Holzer Delaying Game - Smothering puck against Zemgus Girgensons
184,penalty,Roughing,Adam Henrique,Johan Larsson,[40. 39.],2,00:00,ANA,BUF,ANA,24,BUF,7,4,2,8474641,8475728.0,Adam Henrique Roughing against Johan Larsson
185,penalty,Roughing,Johan Larsson,Adam Henrique,[42. 40.],2,00:00,BUF,ANA,ANA,24,BUF,7,4,2,8475728,8474641.0,Johan Larsson Roughing against Adam Henrique
204,penalty,Hooking,Jacob Larsson,Jack Eichel,[-69.  32.],3,14:27,ANA,BUF,ANA,24,BUF,7,4,2,8478491,8478403.0,Jacob Larsson Hooking against Jack Eichel
255,penalty,Hi-sticking,Jeff Skinner,Max Comtois,[76.  8.],3,00:13,BUF,ANA,ANA,24,BUF,7,5,2,8475784,8480031.0,Jeff Skinner Hi-sticking against Max Comtois
256,penalty,Hi-sticking,Max Comtois,Jeff Skinner,[ 70. -12.],3,00:13,ANA,BUF,ANA,24,BUF,7,5,2,8480031,8475784.0,Max Comtois Hi-sticking against Jeff Skinner
63,penalty,Hi-sticking,Ilya Kovalchuk,Kyle Okposo,[-1. 16.],1,05:48,LAK,BUF,LAK,26,BUF,7,0,2,8469454,8473449.0,Ilya Kovalchuk Hi-sticking against Kyle Okposo
91,penalty,Cross checking,Ilya Kovalchuk,Rasmus Ristolainen,[-21.  39.],2,19:15,LAK,BUF,LAK,26,BUF,7,0,2,8469454,8477499.0,Ilya Kovalchuk Cross checking against Rasmus Ristolainen
133,penalty,Tripping,Marcus Johansson,Trevor Lewis,[-20.   3.],2,11:20,BUF,LAK,LAK,26,BUF,7,0,3,8475149,8473453.0,Marcus Johansson Tripping against Trevor Lewis
181,penalty,Hi-sticking,Jake McCabe,Anze Kopitar,[76.  0.],2,00:49,BUF,LAK,LAK,26,BUF,7,0,3,8476931,8471685.0,Jake McCabe Hi-sticking against Anze Kopitar
187,penalty,Slashing,Johan Larsson,Tyler Toffoli,[37.  1.],2,00:21,BUF,LAK,LAK,26,BUF,7,0,3,8475728,8475726.0,Johan Larsson Slashing against Tyler Toffoli
269,penalty,Hi-sticking,Ilya Kovalchuk,Colin Miller,[-75.  -2.],3,02:57,LAK,BUF,LAK,26,BUF,7,0,3,8469454,8476525.0,Ilya Kovalchuk Hi-sticking against Colin Miller
71,penalty,Too many men on the ice,Casey Mittelstadt,,[28. 39.],1,05:10,BUF,SJS,SJS,28,BUF,7,0,1,8479999,,Too many men/ice served by Casey Mittelstadt
85,penalty,Slashing,Johan Larsson,Kevin Labanc,[38. -6.],1,00:40,BUF,SJS,SJS,28,BUF,7,1,1,8475728,8478099.0,Johan Larsson Slashing against Kevin Labanc
98,penalty,Holding,Kevin Labanc,Jimmy Vesey,[-20. -20.],2,16:51,SJS,BUF,SJS,28,BUF,7,1,1,8478099,8476918.0,Kevin Labanc Holding against Jimmy Vesey
118,penalty,Tripping,Mario Ferraro,Victor Olofsson,[ 76. -38.],2,10:42,SJS,BUF,SJS,28,BUF,7,1,1,8479983,8478109.0,Mario Ferraro Tripping against Victor Olofsson
129,penalty,Holding,Kyle Okposo,Joe Thornton,[ 69. -37.],2,07:46,BUF,SJS,SJS,28,BUF,7,1,1,8473449,8466138.0,Kyle Okposo Holding against Joe Thornton
156,penalty,Tripping,Rasmus Dahlin,Marcus Sorensen,[-79.  -4.],2,01:08,BUF,SJS,SJS,28,BUF,7,1,2,8480839,8475834.0,Rasmus Dahlin Tripping against Marcus Sorensen
192,penalty,Tripping,Patrick Marleau,Sam Reinhart,[ 32. -18.],3,13:36,SJS,BUF,SJS,28,BUF,7,3,3,8466139,8477933.0,Patrick Marleau Tripping against Sam Reinhart
217,penalty,Hooking,Brenden Dillon,Jack Eichel,[-3. -4.],3,06:19,SJS,BUF,SJS,28,BUF,7,3,4,8475455,8478403.0,Brenden Dillon Hooking against Jack Eichel
39,penalty,Tripping,Mario Ferraro,Conor Sheary,[-31. -15.],1,09:14,SJS,BUF,BUF,7,SJS,28,0,1,8479983,8477839.0,Mario Ferraro Tripping against Conor Sheary
85,penalty,Tripping,Barclay Goodrow,Rasmus Dahlin,[97. -1.],2,13:50,SJS,BUF,BUF,7,SJS,28,0,2,8476624,8480839.0,Barclay Goodrow Tripping against Rasmus Dahlin
101,penalty,Tripping,Mario Ferraro,Johan Larsson,[-14. -37.],2,09:17,SJS,BUF,BUF,7,SJS,28,1,2,8479983,8475728.0,Mario Ferraro Tripping against Johan Larsson
113,penalty,Tripping,Henri Jokiharju,Logan Couture,[54. 39.],2,05:58,BUF,SJS,BUF,7,SJS,28,1,2,8480035,8474053.0,Henri Jokiharju Tripping against Logan Couture
160,penalty,Interference,Jack Eichel,Kevin Labanc,[-12. -37.],3,13:38,BUF,SJS,BUF,7,SJS,28,3,2,8478403,8478099.0,Jack Eichel Interference against Kevin Labanc
170,penalty,Boarding,Barclay Goodrow,Sam Reinhart,[-86.  33.],3,10:53,SJS,BUF,BUF,7,SJS,28,3,2,8476624,8477933.0,Barclay Goodrow Boarding against Sam Reinhart
9,penalty,Too many men on the ice,Artemi Panarin,Conor Sheary,[-16.  40.],1,18:06,BUF,NYR,NYR,3,BUF,7,0,0,8478550,8477839.0, against Artemi PanarinToo many men/ice served by Conor Sheary
70,penalty,Hooking,Chris Kreider,Sam Reinhart,[82. -8.],1,04:27,NYR,BUF,NYR,3,BUF,7,2,0,8475184,8477933.0,Chris Kreider Hooking against Sam Reinhart
161,penalty,Hi-sticking,Lias Andersson,Zemgus Girgensons,[-66. -40.],2,05:18,NYR,BUF,NYR,3,BUF,7,4,1,8480072,8476878.0,Lias Andersson Hi-sticking against Zemgus Girgensons
195,penalty,Tripping,Jeff Skinner,Tony DeAngelo,[ 81. -16.],3,18:54,BUF,NYR,NYR,3,BUF,7,4,2,8475784,8477950.0,Jeff Skinner Tripping against Tony DeAngelo
211,penalty,Hi-sticking,Jeff Skinner,Mika Zibanejad,[76.  1.],3,15:00,BUF,NYR,NYR,3,BUF,7,4,2,8475784,8476459.0,Jeff Skinner Hi-sticking against Mika Zibanejad
212,penalty,Unsportsmanlike conduct,Jeff Skinner,Mika Zibanejad,[75. -2.],3,15:00,BUF,NYR,NYR,3,BUF,7,4,2,8475784,8476459.0,Jeff Skinner Unsportsmanlike conduct against Mika Zibanejad
217,penalty,Interference - Goalkeeper,Chris Kreider,Carter Hutton,[-82.  -1.],3,13:52,NYR,BUF,NYR,3,BUF,7,4,2,8475184,8475622.0,Chris Kreider Interference - Goalkeeper against Carter Hutton
258,penalty,Slashing,Tony DeAngelo,Conor Sheary,[82.  8.],3,04:09,NYR,BUF,NYR,3,BUF,7,5,2,8477950,8477839.0,Tony DeAngelo Slashing against Conor Sheary
85,penalty,Hi-sticking,Victor Olofsson,Filip Hronek,[  2. -18.],2,19:10,BUF,DET,DET,17,BUF,7,0,0,8478109,8479425.0,Victor Olofsson Hi-sticking against Filip Hronek
104,penalty,Tripping,Andreas Athanasiou,Sam Reinhart,[66. -7.],2,13:10,DET,BUF,DET,17,BUF,7,0,0,8476960,8477933.0,Andreas Athanasiou Tripping against Sam Reinhart
