,event,penalty,penalty_on,drew_by,coords,period,period_time_remaining,penalty_team,drew_by_team,home_team,home_team_id,away_team,away_team_id,home_goals,away_goals,penalty_on_id,drew_by_id,game_id,winning_team,date,description
33,penalty,Tripping,Nic Dowd,Kaapo Kakko,[-57. -23.],1,12:28,WSH,NYR,NYR,3,WSH,15,0,1,8475343,8481554.0,2019021036,,2020-03-06,Nic Dowd Tripping against Kaapo Kakko
48,penalty,Holding,Nic Dowd,Marc Staal,[ 95. -14.],1,09:11,WSH,NYR,NYR,3,WSH,15,1,1,8475343,8471686.0,2019021036,,2020-03-06,Nic Dowd Holding against Marc Staal
107,penalty,Tripping,Lars Eller,Brett Howden,[-69. -19.],2,13:59,WSH,NYR,NYR,3,WSH,15,2,1,8474189,8479353.0,2019021036,,2020-03-06,Lars Eller Tripping against Brett Howden
117,penalty,Tripping,Brendan Lemieux,Carl Hagelin,[97. -6.],2,11:12,NYR,WSH,NYR,3,WSH,15,2,1,8477962,8474176.0,2019021036,,2020-03-06,Brendan Lemieux Tripping against Carl Hagelin
206,penalty,Cross checking,Jonas Siegenthaler,Brett Howden,[-28.   6.],3,12:36,WSH,NYR,NYR,3,WSH,15,4,3,8478399,8479353.0,2019021036,,2020-03-06,Jonas Siegenthaler Cross checking against Brett Howden
207,penalty,Tripping,Brett Howden,Jonas Siegenthaler,[-28.   4.],3,12:36,NYR,WSH,NYR,3,WSH,15,4,3,8479353,8478399.0,2019021036,,2020-03-06,Brett Howden Tripping against Jonas Siegenthaler
232,penalty,Roughing,Lars Eller,Brendan Smith,[77. 38.],3,07:08,WSH,NYR,NYR,3,WSH,15,4,4,8474189,8474090.0,2019021036,,2020-03-06,Lars Eller Roughing against Brendan Smith
241,penalty,Cross checking,John Carlson,Brendan Lemieux,[-62. -16.],3,05:05,WSH,NYR,NYR,3,WSH,15,4,4,8474590,8477962.0,2019021036,,2020-03-06,John Carlson Cross checking against Brendan Lemieux
247,penalty,Hi-sticking,Lars Eller,Jacob Trouba,[-21.  -8.],3,03:07,WSH,NYR,NYR,3,WSH,15,4,4,8474189,8476885.0,2019021036,,2020-03-06,Lars Eller Hi-sticking against Jacob Trouba
13,penalty,Roughing,Sam Lafferty,Jonas Siegenthaler,[ 34. -23.],1,17:57,PIT,WSH,PIT,5,WSH,15,0,1,8478043,8478399.0,2019021050,,2020-03-07,Sam Lafferty Roughing against Jonas Siegenthaler
14,penalty,Roughing,Jonas Siegenthaler,Sam Lafferty,[ 41. -26.],1,17:57,WSH,PIT,PIT,5,WSH,15,0,1,8478399,8478043.0,2019021050,,2020-03-07,Jonas Siegenthaler Roughing against Sam Lafferty
32,penalty,Interference,Brenden Dillon,Sam Lafferty,[57. 42.],1,13:23,WSH,PIT,PIT,5,WSH,15,0,1,8475455,8478043.0,2019021050,,2020-03-07,Brenden Dillon Interference against Sam Lafferty
36,penalty,Too many men on the ice,Alex Ovechkin,,[14. 41.],1,12:48,WSH,PIT,PIT,5,WSH,15,0,1,8471214,,2019021050,,2020-03-07,Too many men/ice served by Alex Ovechkin
127,penalty,Hooking,Carl Hagelin,Marcus Pettersson,[-63.   8.],2,10:53,WSH,PIT,PIT,5,WSH,15,0,3,8474176,8477969.0,2019021050,,2020-03-07,Carl Hagelin Hooking against Marcus Pettersson
152,penalty,Holding,Evgeni Malkin,Richard Panik,[ 74. -18.],2,04:17,PIT,WSH,PIT,5,WSH,15,0,3,8471215,8475209.0,2019021050,,2020-03-07,Evgeni Malkin Holding against Richard Panik
156,penalty,Holding the stick,Tom Wilson,Kris Letang,[44. 34.],2,03:58,WSH,PIT,PIT,5,WSH,15,0,3,8476880,8471724.0,2019021050,,2020-03-07,Tom Wilson Holding the stick against Kris Letang
157,penalty,Roughing,Kris Letang,Tom Wilson,[38. 34.],2,03:58,PIT,WSH,PIT,5,WSH,15,0,3,8471724,8476880.0,2019021050,,2020-03-07,Kris Letang Roughing against Tom Wilson
168,penalty,PS - Hooking on breakaway,Jonas Siegenthaler,Jared McCann,[-79.   0.],2,01:12,WSH,PIT,PIT,5,WSH,15,0,3,8478399,8477955.0,2019021050,,2020-03-07,Jonas Siegenthaler PS - Hooking on breakaway against Jared McCann
174,penalty,Delay of game,Brenden Dillon,,[-87.   6.],2,00:25,WSH,PIT,PIT,5,WSH,15,0,3,8475455,,2019021050,,2020-03-07,Brenden Dillon Delay of game
229,penalty,Holding,Dmitry Orlov,Patric Hornqvist,[76. 41.],3,09:26,WSH,PIT,PIT,5,WSH,15,1,4,8475200,8471887.0,2019021050,,2020-03-07,Dmitry Orlov Holding against Patric Hornqvist
52,penalty,Slashing,Johan Larsson,Jonas Siegenthaler,[-32.  -9.],1,05:17,BUF,WSH,BUF,7,WSH,15,1,0,8475728,8478399.0,2019021066,,2020-03-10,Johan Larsson Slashing against Jonas Siegenthaler
70,penalty,Slashing,Brenden Dillon,Jeff Skinner,[-81.   9.],2,19:42,WSH,BUF,BUF,7,WSH,15,1,0,8475455,8475784.0,2019021066,,2020-03-10,Brenden Dillon Slashing against Jeff Skinner
81,penalty,Tripping,Richard Panik,Jeff Skinner,[ 36. -39.],2,16:43,WSH,BUF,BUF,7,WSH,15,2,0,8475209,8475784.0,2019021066,,2020-03-10,Richard Panik Tripping against Jeff Skinner
205,penalty,Tripping,Dmitry Orlov,Colin Miller,[ 60. -23.],4,02:50,WSH,BUF,BUF,7,WSH,15,2,2,8475200,8476525.0,2019021066,,2020-03-10,Dmitry Orlov Tripping against Colin Miller
29,penalty,Slashing,Jonas Siegenthaler,Alex Pietrangelo,[ 63. -10.],1,13:20,WSH,STL,STL,19,WSH,15,1,0,8478399,8474565.0,2019020002,,2019-10-03,Jonas Siegenthaler Slashing against Alex Pietrangelo
42,penalty,Hi-sticking,David Perron,Garnet Hathaway,[ 65. -25.],1,08:55,STL,WSH,STL,19,WSH,15,2,0,8474102,8477903.0,2019020002,,2019-10-03,David Perron Hi-sticking against Garnet Hathaway
86,penalty,Delaying Game - Puck over glass,Martin Fehervary,,[-73.  31.],2,18:06,WSH,STL,STL,19,WSH,15,2,1,8480796,,2019020002,,2019-10-03,Martin Fehervary Delaying Game - Puck over glass
120,penalty,Tripping,Tyler Bozak,Jonas Siegenthaler,[-94.  34.],2,09:25,STL,WSH,STL,19,WSH,15,2,1,8475098,8478399.0,2019020002,,2019-10-03,Tyler Bozak Tripping against Jonas Siegenthaler
180,penalty,Hi-sticking,Jaden Schwartz,Jakub Vrana,[-56.  34.],3,16:31,STL,WSH,STL,19,WSH,15,2,2,8475768,8477944.0,2019020002,,2019-10-03,Jaden Schwartz Hi-sticking against Jakub Vrana
108,penalty,Hooking,Lars Eller,Mathew Barzal,[91. 30.],2,17:37,WSH,NYI,NYI,2,WSH,15,1,1,8474189,8478445.0,2019020014,,2019-10-05,Lars Eller Hooking against Mathew Barzal
124,penalty,Tripping,Brock Nelson,Nicklas Backstrom,[ 49. -35.],2,14:00,NYI,WSH,NYI,2,WSH,15,1,1,8475754,8473563.0,2019020014,,2019-10-05,Brock Nelson Tripping against Nicklas Backstrom
168,penalty,Hooking,Brock Nelson,Jonas Siegenthaler,[ 47. -28.],2,03:12,NYI,WSH,NYI,2,WSH,15,1,1,8475754,8478399.0,2019020014,,2019-10-05,Brock Nelson Hooking against Jonas Siegenthaler
39,penalty,Interference,Jonas Siegenthaler,Andrei Svechnikov,[ 31. -36.],1,13:15,WSH,CAR,WSH,15,CAR,12,0,0,8478399,8480830.0,2019020023,,2019-10-09,Jonas Siegenthaler Interference against Andrei Svechnikov
48,penalty,Interference,Erik Haula,John Carlson,[ 85. -13.],1,11:49,CAR,WSH,WSH,15,CAR,12,0,0,8475287,8474590.0,2019020023,,2019-10-09,Erik Haula Interference against John Carlson
100,penalty,Slashing,Nino Niederreiter,Nicklas Backstrom,[-34. -27.],1,00:38,CAR,WSH,WSH,15,CAR,12,1,0,8475799,8473563.0,2019020023,,2019-10-09,Nino Niederreiter Slashing against Nicklas Backstrom
116,penalty,Tripping,Jordan Staal,Nick Jensen,[ 93. -31.],2,15:31,CAR,WSH,WSH,15,CAR,12,1,0,8473533,8475324.0,2019020023,,2019-10-09,Jordan Staal Tripping against Nick Jensen
130,penalty,Interference,Jonas Siegenthaler,Erik Haula,[-80.   9.],2,11:41,WSH,CAR,WSH,15,CAR,12,1,0,8478399,8475287.0,2019020023,,2019-10-09,Jonas Siegenthaler Interference against Erik Haula
148,penalty,Tripping,Martin Necas,T.J. Oshie,[31.  7.],2,06:35,CAR,WSH,WSH,15,CAR,12,2,0,8480039,8471698.0,2019020023,,2019-10-09,Martin Necas Tripping against T.J. Oshie
168,penalty,Hi-sticking,Andrei Svechnikov,Nicklas Backstrom,[30.  2.],2,01:09,CAR,WSH,WSH,15,CAR,12,2,0,8480830,8473563.0,2019020023,,2019-10-09,Andrei Svechnikov Hi-sticking against Nicklas Backstrom
177,penalty,Interference,Radko Gudas,Ryan Dzingel,[67. 18.],3,18:01,WSH,CAR,WSH,15,CAR,12,2,0,8475462,8476288.0,2019020023,,2019-10-09,Radko Gudas Interference against Ryan Dzingel
205,penalty,Tripping,Tom Wilson,Jaccob Slavin,[45. 21.],3,12:43,WSH,CAR,WSH,15,CAR,12,2,1,8476880,8476958.0,2019020023,,2019-10-09,Tom Wilson Tripping against Jaccob Slavin
225,penalty,Hi-sticking,Lars Eller,Joel Edmundson,[-85.  11.],3,07:31,WSH,CAR,WSH,15,CAR,12,2,2,8474189,8476441.0,2019020023,,2019-10-09,Lars Eller Hi-sticking against Joel Edmundson
226,penalty,Holding the stick,Joel Edmundson,Lars Eller,[-85.  11.],3,07:31,CAR,WSH,WSH,15,CAR,12,2,2,8476441,8474189.0,2019020023,,2019-10-09,Joel Edmundson Holding the stick against Lars Eller
248,penalty,Hooking,Jordan Staal,Nicklas Backstrom,[69. -3.],4,04:41,CAR,WSH,WSH,15,CAR,12,2,2,8473533,8473563.0,2019020023,,2019-10-09,Jordan Staal Hooking against Nicklas Backstrom
35,penalty,Tripping,Lars Eller,Andrej Sekera,[-85. -20.],1,12:44,WSH,DAL,WSH,15,DAL,25,1,0,8474189,8471284.0,2019020039,,2019-10-09,Lars Eller Tripping against Andrej Sekera
77,penalty,Roughing,Esa Lindell,Jonas Siegenthaler,[ 62. -35.],1,05:12,DAL,WSH,WSH,15,DAL,25,1,0,8476902,8478399.0,2019020039,,2019-10-09,Esa Lindell Roughing against Jonas Siegenthaler
132,penalty,Roughing,Justin Dowling,Lars Eller,[ 36. -28.],2,09:46,DAL,WSH,WSH,15,DAL,25,1,1,8475413,8474189.0,2019020039,,2019-10-09,Justin Dowling Roughing against Lars Eller
158,penalty,Tripping,John Klingberg,Alex Ovechkin,[-8. 40.],2,01:33,DAL,WSH,WSH,15,DAL,25,2,1,8475906,8471214.0,2019020039,,2019-10-09,John Klingberg Tripping against Alex Ovechkin
172,penalty,Hooking,Jonas Siegenthaler,Roope Hintz,[71.  3.],3,18:30,WSH,DAL,WSH,15,DAL,25,2,1,8478399,8478449.0,2019020039,,2019-10-09,Jonas Siegenthaler Hooking against Roope Hintz
220,penalty,Holding,Garnet Hathaway,Roope Hintz,[96. -1.],3,06:39,WSH,DAL,WSH,15,DAL,25,2,3,8477903,8478449.0,2019020039,,2019-10-09,Garnet Hathaway Holding against Roope Hintz
223,penalty,Holding,John Klingberg,Lars Eller,[-78. -39.],3,05:57,DAL,WSH,WSH,15,DAL,25,2,3,8475906,8474189.0,2019020039,,2019-10-09,John Klingberg Holding against Lars Eller
225,penalty,Holding,Tyler Seguin,Nicklas Backstrom,[79. 37.],3,05:33,DAL,WSH,WSH,15,DAL,25,2,3,8475794,8473563.0,2019020039,,2019-10-09,Tyler Seguin Holding against Nicklas Backstrom
230,penalty,Interference,Evgeny Kuznetsov,Mattias Janmark,[-65.   4.],3,03:53,WSH,DAL,WSH,15,DAL,25,2,3,8475744,8477406.0,2019020039,,2019-10-09,Evgeny Kuznetsov Interference against Mattias Janmark
51,penalty,Tripping,Craig Smith,Tyler Lewington,[96. -5.],1,08:51,NSH,WSH,NSH,18,WSH,15,1,1,8475225,8477343.0,2019020052,,2019-10-11,Craig Smith Tripping against Tyler Lewington
63,penalty,Tripping,Radko Gudas,Kyle Turris,[ 94. -27.],1,05:45,WSH,NSH,NSH,18,WSH,15,1,1,8475462,8474068.0,2019020052,,2019-10-11,Radko Gudas Tripping against Kyle Turris
70,penalty,Slashing,Evgeny Kuznetsov,Ryan Ellis,[-64.  26.],1,02:07,WSH,NSH,NSH,18,WSH,15,1,1,8475744,8475176.0,2019020052,,2019-10-11,Evgeny Kuznetsov Slashing against Ryan Ellis
97,penalty,Hi-sticking,Colton Sissons,Jonas Siegenthaler,[-95.   9.],2,15:46,NSH,WSH,NSH,18,WSH,15,1,1,8476925,8478399.0,2019020052,,2019-10-11,Colton Sissons Hi-sticking against Jonas Siegenthaler
123,penalty,Interference,Garnet Hathaway,Dante Fabbro,[-87.  36.],2,08:57,WSH,NSH,NSH,18,WSH,15,2,2,8477903,8479371.0,2019020052,,2019-10-11,Garnet Hathaway Interference against Dante Fabbro
144,penalty,Tripping,Roman Josi,Alex Ovechkin,[67. -4.],2,02:49,NSH,WSH,NSH,18,WSH,15,2,3,8474600,8471214.0,2019020052,,2019-10-11,Roman Josi Tripping against Alex Ovechkin
172,penalty,Hooking,John Carlson,Ryan Ellis,[ 83. -21.],3,15:45,WSH,NSH,NSH,18,WSH,15,2,4,8474590,8475176.0,2019020052,,2019-10-11,John Carlson Hooking against Ryan Ellis
236,penalty,Slashing,Ryan Ellis,Evgeny Kuznetsov,[-42. -37.],3,00:17,NSH,WSH,NSH,18,WSH,15,6,5,8475176,8475744.0,2019020052,,2019-10-11,Ryan Ellis Slashing against Evgeny Kuznetsov
3,penalty,Hi-sticking,Joel Hanley,Jonas Siegenthaler,[66.  5.],1,19:08,DAL,WSH,DAL,25,WSH,15,0,0,8477810,8478399.0,2019020070,,2019-10-15,Joel Hanley Hi-sticking against Jonas Siegenthaler
4,penalty,Hi-sticking,Joel Hanley,Jonas Siegenthaler,[71.  7.],1,19:08,DAL,WSH,DAL,25,WSH,15,0,0,8477810,8478399.0,2019020070,,2019-10-15,Joel Hanley Hi-sticking against Jonas Siegenthaler
11,penalty,Missing key [PD_151],Nick Caamano,,[12. 41.],1,16:43,DAL,WSH,DAL,25,WSH,15,0,1,8479381,,2019020070,,2019-10-15,Delaying Game - Unsucc. chlg served by Nick Caamano
40,penalty,Tripping,Lars Eller,Radek Faksa,[-95.  16.],1,11:57,WSH,DAL,DAL,25,WSH,15,0,1,8474189,8476889.0,2019020070,,2019-10-15,Lars Eller Tripping against Radek Faksa
79,penalty,Slashing,Dmitry Orlov,Joe Pavelski,[-74.  -1.],1,04:28,WSH,DAL,DAL,25,WSH,15,0,1,8475200,8470794.0,2019020070,,2019-10-15,Dmitry Orlov Slashing against Joe Pavelski
100,penalty,Tripping,Tom Wilson,Roope Hintz,[-14.  24.],2,18:43,WSH,DAL,DAL,25,WSH,15,0,1,8476880,8478449.0,2019020070,,2019-10-15,Tom Wilson Tripping against Roope Hintz
110,penalty,Interference,Jonas Siegenthaler,Andrew Cogliano,[74. -7.],2,16:14,WSH,DAL,DAL,25,WSH,15,0,1,8478399,8471699.0,2019020070,,2019-10-15,Jonas Siegenthaler Interference against Andrew Cogliano
142,penalty,Delay of game,Radko Gudas,,[81. -6.],2,09:56,WSH,DAL,DAL,25,WSH,15,0,2,8475462,,2019020070,,2019-10-15,Radko Gudas Delay of game
171,penalty,Hi-sticking,Tom Wilson,Jamie Benn,[ 78. -36.],2,02:37,WSH,DAL,DAL,25,WSH,15,0,2,8476880,8473994.0,2019020070,,2019-10-15,Tom Wilson Hi-sticking against Jamie Benn
197,penalty,Holding the stick,Joel Hanley,Richard Panik,[83. -8.],3,16:54,DAL,WSH,DAL,25,WSH,15,0,2,8477810,8475209.0,2019020070,,2019-10-15,Joel Hanley Holding the stick against Richard Panik
225,penalty,Interference,Joel L'Esperance,Richard Panik,[-71. -12.],3,07:54,DAL,WSH,DAL,25,WSH,15,1,3,8480769,8475209.0,2019020070,,2019-10-15,Joel L'Esperance Interference against Richard Panik
41,penalty,Cross checking,Jonas Siegenthaler,Nathan MacKinnon,[ 61. -36.],1,11:11,WSH,COL,WSH,15,COL,21,0,3,8478399,8477492.0,2019020083,,2019-10-15,Jonas Siegenthaler Cross checking against Nathan MacKinnon
48,penalty,Fighting,Valeri Nichushkin,Tyler Lewington,[4. 0.],1,10:16,COL,WSH,WSH,15,COL,21,0,4,8477501,8477343.0,2019020083,,2019-10-15,Valeri Nichushkin Fighting against Tyler Lewington
49,penalty,Fighting,Tyler Lewington,Valeri Nichushkin,[7. 0.],1,10:16,WSH,COL,WSH,15,COL,21,0,4,8477343,8477501.0,2019020083,,2019-10-15,Tyler Lewington Fighting against Valeri Nichushkin
50,penalty,Instigator,Tyler Lewington,Jakub Vrana,[ 3. -6.],1,10:16,WSH,COL,WSH,15,COL,21,0,4,8477343,8477944.0,2019020083,,2019-10-15,Tyler Lewington Instigator against Valeri Nichushkin served by Jakub Vrana
51,penalty,Misconduct,Tyler Lewington,Valeri Nichushkin,[6. 1.],1,10:16,WSH,COL,WSH,15,COL,21,0,4,8477343,8477501.0,2019020083,,2019-10-15,Tyler Lewington Misconduct against Valeri Nichushkin
73,penalty,Hooking,Evgeny Kuznetsov,Samuel Girard,[-83.  12.],1,03:32,WSH,COL,WSH,15,COL,21,0,4,8475744,8479398.0,2019020083,,2019-10-15,Evgeny Kuznetsov Hooking against Samuel Girard
94,penalty,Hooking,Nikita Zadorov,Lars Eller,[94. -4.],2,19:10,COL,WSH,WSH,15,COL,21,0,4,8477507,8474189.0,2019020083,,2019-10-15,Nikita Zadorov Hooking against Lars Eller
98,penalty,Hi-sticking,Alex Ovechkin,Erik Johnson,[61. 34.],2,18:15,WSH,COL,WSH,15,COL,21,0,4,8471214,8473446.0,2019020083,,2019-10-15,Alex Ovechkin Hi-sticking against Erik Johnson
113,penalty,Hooking,Tom Wilson,Samuel Girard,[66.  5.],2,14:54,WSH,COL,WSH,15,COL,21,0,4,8476880,8479398.0,2019020083,,2019-10-15,Tom Wilson Hooking against Samuel Girard
114,penalty,Embellishment,Samuel Girard,Tom Wilson,[61.  8.],2,14:54,COL,WSH,WSH,15,COL,21,0,4,8479398,8476880.0,2019020083,,2019-10-15,Samuel Girard Embellishment against Tom Wilson
245,penalty,Slashing,Gabriel Landeskog,Evgeny Kuznetsov,[66. -9.],3,04:21,COL,WSH,WSH,15,COL,21,2,5,8476455,8475744.0,2019020083,,2019-10-15,Gabriel Landeskog Slashing against Evgeny Kuznetsov
14,penalty,Tripping,Morgan Rielly,Brendan Leipsic,[-55.  -4.],1,17:08,TOR,WSH,WSH,15,TOR,10,0,0,8476853,8476894.0,2019020093,TOR,2019-10-17,Morgan Rielly Tripping against Brendan Leipsic
95,penalty,Tripping,Morgan Rielly,Garnet Hathaway,[85. -8.],2,18:47,TOR,WSH,WSH,15,TOR,10,1,2,8476853,8477903.0,2019020093,TOR,2019-10-17,Morgan Rielly Tripping against Garnet Hathaway
118,penalty,Interference,Nicholas Shore,T.J. Oshie,[77.  3.],2,14:24,TOR,WSH,WSH,15,TOR,10,3,2,8476406,8471698.0,2019020093,TOR,2019-10-17,Nicholas Shore Interference against T.J. Oshie
121,penalty,Delaying Game - Puck over glass,Cody Ceci,,[ 78. -33.],2,14:15,TOR,WSH,WSH,15,TOR,10,3,2,8476879,,2019020093,TOR,2019-10-17,Cody Ceci Delaying Game - Puck over glass
234,penalty,Slashing,Auston Matthews,John Carlson,[76. 40.],3,09:50,TOR,WSH,WSH,15,TOR,10,4,2,8479318,8474590.0,2019020093,TOR,2019-10-17,Auston Matthews Slashing against John Carlson
245,penalty,Hooking,Carl Hagelin,Alexander Kerfoot,[-91. -24.],3,06:56,WSH,TOR,WSH,15,TOR,10,4,2,8474176,8477021.0,2019020093,TOR,2019-10-17,Carl Hagelin Hooking against Alexander Kerfoot
7,penalty,Slashing,Artemi Panarin,T.J. Oshie,[-88. -18.],1,18:51,NYR,WSH,WSH,15,NYR,3,0,0,8478550,8471698.0,2019020109,NYR,2019-10-19,Artemi Panarin Slashing against T.J. Oshie
29,penalty,Fighting,Brendan Lemieux,Radko Gudas,[ 41. -20.],1,15:19,NYR,WSH,WSH,15,NYR,3,1,0,8477962,8475462.0,2019020109,NYR,2019-10-19,Brendan Lemieux Fighting against Radko Gudas
30,penalty,Fighting,Radko Gudas,Brendan Lemieux,[ 41. -28.],1,15:19,WSH,NYR,WSH,15,NYR,3,1,0,8475462,8477962.0,2019020109,NYR,2019-10-19,Radko Gudas Fighting against Brendan Lemieux
36,penalty,Interference,Michal Kempny,Pavel Buchnevich,[-72. -25.],1,14:52,WSH,NYR,WSH,15,NYR,3,1,0,8479482,8477402.0,2019020109,NYR,2019-10-19,Michal Kempny Interference against Pavel Buchnevich
60,penalty,Tripping,Nicklas Backstrom,Jacob Trouba,[-68.   5.],1,08:10,WSH,NYR,WSH,15,NYR,3,1,0,8473563,8476885.0,2019020109,NYR,2019-10-19,Nicklas Backstrom Tripping against Jacob Trouba
79,penalty,Tripping,Chris Kreider,Nick Jensen,[96. 19.],1,03:37,NYR,WSH,WSH,15,NYR,3,2,1,8475184,8475324.0,2019020109,NYR,2019-10-19,Chris Kreider Tripping against Nick Jensen
141,penalty,PS - Slash on breakaway,Brady Skjei,Jakub Vrana,[74. -4.],2,09:44,NYR,WSH,WSH,15,NYR,3,3,1,8476869,8477944.0,2019020109,NYR,2019-10-19,Brady Skjei PS - Slash on breakaway against Jakub Vrana
156,penalty,Holding,Radko Gudas,Brendan Smith,[-32. -38.],2,06:44,WSH,NYR,WSH,15,NYR,3,3,1,8475462,8474090.0,2019020109,NYR,2019-10-19,Radko Gudas Holding against Brendan Smith
206,penalty,Fighting,Brendan Smith,Garnet Hathaway,[-85.  32.],3,10:40,NYR,WSH,WSH,15,NYR,3,3,2,8474090,8477903.0,2019020109,NYR,2019-10-19,Brendan Smith Fighting against Garnet Hathaway
207,penalty,Cross checking,Brendan Smith,Artemi Panarin,[-92.  30.],3,10:40,NYR,WSH,WSH,15,NYR,3,3,2,8474090,8478550.0,2019020109,NYR,2019-10-19,Brendan Smith Cross checking against Garnet Hathaway served by Artemi Panarin
208,penalty,Fighting,Garnet Hathaway,Brendan Smith,[-86.  31.],3,10:40,WSH,NYR,WSH,15,NYR,3,3,2,8477903,8474090.0,2019020109,NYR,2019-10-19,Garnet Hathaway Fighting against Brendan Smith
215,penalty,Slashing,John Carlson,Jacob Trouba,[83. 23.],3,08:18,WSH,NYR,WSH,15,NYR,3,4,2,8474590,8476885.0,2019020109,NYR,2019-10-19,John Carlson Slashing against Jacob Trouba
231,penalty,Tripping,Libor Hajek,Evgeny Kuznetsov,[-80.  11.],3,04:31,NYR,WSH,WSH,15,NYR,3,4,2,8479333,8475744.0,2019020109,NYR,2019-10-19,Libor Hajek Tripping against Evgeny Kuznetsov
41,penalty,Holding,Andrew Shaw,Nick Jensen,[-92. -23.],1,10:43,CHI,WSH,CHI,16,WSH,15,0,0,8476381,8475324.0,2019020126,WSH,2019-10-21,Andrew Shaw Holding against Nick Jensen
61,penalty,Tripping,Lars Eller,Alex DeBrincat,[-59.  41.],1,07:01,WSH,CHI,CHI,16,WSH,15,0,1,8474189,8479337.0,2019020126,WSH,2019-10-21,Lars Eller Tripping against Alex DeBrincat
94,penalty,Cross checking,Radko Gudas,Connor Murphy,[-20.   7.],1,00:00,WSH,CHI,CHI,16,WSH,15,0,1,8475462,8476473.0,2019020126,WSH,2019-10-21,Radko Gudas Cross checking against Connor Murphy
95,penalty,Roughing,Radko Gudas,Jakub Vrana,[-22.   8.],1,00:00,WSH,CHI,CHI,16,WSH,15,0,1,8475462,8477944.0,2019020126,WSH,2019-10-21,Radko Gudas Roughing against Connor Murphy served by Jakub Vrana
96,penalty,Roughing,Connor Murphy,Radko Gudas,[-16.   5.],1,00:00,CHI,WSH,CHI,16,WSH,15,0,1,8476473,8475462.0,2019020126,WSH,2019-10-21,Connor Murphy Roughing against Radko Gudas
149,penalty,Hi stick - double minor,Chandler Stephenson,Kirby Dach,[-44. -34.],2,10:35,WSH,CHI,CHI,16,WSH,15,1,1,8476905,8481523.0,2019020126,WSH,2019-10-21,Chandler Stephenson Hi stick - double minor against Kirby Dach
194,penalty,Tripping,Michal Kempny,Patrick Kane,[77. 39.],3,19:27,WSH,CHI,CHI,16,WSH,15,1,2,8479482,8474141.0,2019020126,WSH,2019-10-21,Michal Kempny Tripping against Patrick Kane
33,penalty,Slashing,Mark Giordano,Alex Ovechkin,[29. 30.],1,13:26,CGY,WSH,CGY,20,WSH,15,0,0,8470966,8471214.0,2019020142,,2019-10-23,Mark Giordano Slashing against Alex Ovechkin
48,penalty,Holding,Nic Dowd,Mark Giordano,[96. -3.],1,09:50,WSH,CGY,CGY,20,WSH,15,0,0,8475343,8470966.0,2019020142,,2019-10-23,Nic Dowd Holding against Mark Giordano
99,penalty,Interference,Alex Ovechkin,Sean Monahan,[-47.  -5.],2,17:09,WSH,CGY,CGY,20,WSH,15,0,2,8471214,8477497.0,2019020142,,2019-10-23,Alex Ovechkin Interference against Sean Monahan
116,penalty,Interference,Derek Ryan,Evgeny Kuznetsov,[82.  2.],2,14:45,CGY,WSH,CGY,20,WSH,15,1,2,8478585,8475744.0,2019020142,,2019-10-23,Derek Ryan Interference against Evgeny Kuznetsov
149,penalty,Slashing,T.J. Oshie,Mikael Backlund,[68. -2.],2,05:39,WSH,CGY,CGY,20,WSH,15,1,2,8471698,8474150.0,2019020142,,2019-10-23,T.J. Oshie Slashing against Mikael Backlund
161,penalty,Tripping,John Carlson,Johnny Gaudreau,[52. 24.],2,03:09,WSH,CGY,CGY,20,WSH,15,2,3,8474590,8476346.0,2019020142,,2019-10-23,John Carlson Tripping against Johnny Gaudreau
190,penalty,Interference,TJ Brodie,T.J. Oshie,[-27.  -3.],3,12:09,CGY,WSH,CGY,20,WSH,15,2,3,8474673,8471698.0,2019020142,,2019-10-23,TJ Brodie Interference against T.J. Oshie
22,penalty,Hooking,Evgeny Kuznetsov,James Neal,[80.  8.],1,15:52,WSH,EDM,EDM,22,WSH,15,0,0,8475744,8471707.0,2019020154,,2019-10-25,Evgeny Kuznetsov Hooking against James Neal
80,penalty,Delaying Game - Puck over glass,Markus Granlund,,[-39.  37.],1,02:05,EDM,WSH,EDM,22,WSH,15,1,0,8476440,,2019020154,,2019-10-25,Markus Granlund Delaying Game - Puck over glass
94,penalty,Slashing,Alex Ovechkin,Leon Draisaitl,[43. 14.],2,19:34,WSH,EDM,EDM,22,WSH,15,1,0,8471214,8477934.0,2019020154,,2019-10-25,Alex Ovechkin Slashing against Leon Draisaitl
150,penalty,Closing hand on puck,Matt Benning,,[21. 27.],2,08:01,EDM,WSH,EDM,22,WSH,15,1,2,8476988,,2019020154,,2019-10-25,Matt Benning Closing hand on puck
179,penalty,Roughing,Tom Wilson,Zack Kassian,[-89.  -4.],2,02:02,WSH,EDM,EDM,22,WSH,15,1,3,8476880,8475178.0,2019020154,,2019-10-25,Tom Wilson Roughing against Zack Kassian
181,penalty,Roughing,Zack Kassian,Tom Wilson,[-85.   2.],2,02:02,EDM,WSH,EDM,22,WSH,15,1,3,8475178,8476880.0,2019020154,,2019-10-25,Zack Kassian Roughing against Tom Wilson
26,penalty,Hooking,Michal Kempny,Elias Pettersson,[-59. -38.],1,15:18,WSH,VAN,VAN,23,WSH,15,0,1,8479482,8480012.0,2019020160,,2019-10-26,Michal Kempny Hooking against Elias Pettersson
