,event,player_one,coords,period,period_time_remaining,player_one_team,player_two_team,home_team,home_team_id,away_team,away_team_id,home_goals,away_goals,player_one_id,description
147,giveaway,Ilya Samsonov,[-83. -24.],2,08:59,WSH,NYI,NYI,2,WSH,15,1,1,8478492,Giveaway by Ilya Samsonov
148,giveaway,Chandler Stephenson,[-88. -31.],2,08:52,WSH,NYI,NYI,2,WSH,15,1,1,8476905,Giveaway by Chandler Stephenson
151,giveaway,Nicklas Backstrom,[58. 29.],2,08:21,WSH,NYI,NYI,2,WSH,15,1,1,8473563,Giveaway by Nicklas Backstrom
184,giveaway,John Carlson,[46. 38.],3,19:07,WSH,NYI,NYI,2,WSH,15,1,2,8474590,Giveaway by John Carlson
187,giveaway,Radko Gudas,[32. 35.],3,17:56,WSH,NYI,NYI,2,WSH,15,1,2,8475462,Giveaway by Radko Gudas
199,giveaway,Jonas Siegenthaler,[ 95. -16.],3,13:44,WSH,NYI,NYI,2,WSH,15,1,2,8478399,Giveaway by Jonas Siegenthaler
201,giveaway,Mathew Barzal,[93. 16.],3,13:39,NYI,WSH,NYI,2,WSH,15,1,2,8478445,Giveaway by Mathew Barzal
202,giveaway,Dmitry Orlov,[ 63. -38.],3,13:19,WSH,NYI,NYI,2,WSH,15,1,2,8475200,Giveaway by Dmitry Orlov
212,giveaway,Matt Martin,[94.  4.],3,11:11,NYI,WSH,NYI,2,WSH,15,1,2,8474709,Giveaway by Matt Martin
214,giveaway,Lars Eller,[-38. -31.],3,10:41,WSH,NYI,NYI,2,WSH,15,1,2,8474189,Giveaway by Lars Eller
231,giveaway,Anthony Beauvillier,[-55. -37.],3,07:08,NYI,WSH,NYI,2,WSH,15,1,2,8478463,Giveaway by Anthony Beauvillier
242,giveaway,Brock Nelson,[92.  0.],3,04:51,NYI,WSH,NYI,2,WSH,15,1,2,8475754,Giveaway by Brock Nelson
245,giveaway,John Carlson,[ 93. -22.],3,03:57,WSH,NYI,NYI,2,WSH,15,1,2,8474590,Giveaway by John Carlson
255,giveaway,Devon Toews,[-67.   2.],3,00:15,NYI,WSH,NYI,2,WSH,15,1,2,8478038,Giveaway by Devon Toews
19,takeaway,Mathew Barzal,[-35.  34.],1,15:29,NYI,WSH,NYI,2,WSH,15,0,0,8478445,Takeaway by Mathew Barzal
21,takeaway,Mathew Barzal,[ 14. -11.],1,15:17,NYI,WSH,NYI,2,WSH,15,0,0,8478445,Takeaway by Mathew Barzal
25,takeaway,Derick Brassard,[-43. -12.],1,14:35,NYI,WSH,NYI,2,WSH,15,0,0,8473544,Takeaway by Derick Brassard
47,takeaway,Nick Leddy,[-2. -3.],1,09:09,NYI,WSH,NYI,2,WSH,15,0,1,8475181,Takeaway by Nick Leddy
114,takeaway,Chandler Stephenson,[29.  1.],2,15:31,WSH,NYI,NYI,2,WSH,15,1,1,8476905,Takeaway by Chandler Stephenson
117,takeaway,Matt Martin,[-19.  21.],2,15:07,NYI,WSH,NYI,2,WSH,15,1,1,8474709,Takeaway by Matt Martin
127,takeaway,Leo Komarov,[-93. -12.],2,13:14,NYI,WSH,NYI,2,WSH,15,1,1,8473463,Takeaway by Leo Komarov
146,takeaway,Carl Hagelin,[31. 36.],2,09:23,WSH,NYI,NYI,2,WSH,15,1,1,8474176,Takeaway by Carl Hagelin
160,takeaway,Johnny Boychuk,[17. 27.],2,05:33,NYI,WSH,NYI,2,WSH,15,1,1,8470187,Takeaway by Johnny Boychuk
186,takeaway,Adam Pelech,[-90.  23.],3,18:31,NYI,WSH,NYI,2,WSH,15,1,2,8476917,Takeaway by Adam Pelech
193,takeaway,Adam Pelech,[-23.  28.],3,15:41,NYI,WSH,NYI,2,WSH,15,1,2,8476917,Takeaway by Adam Pelech
213,takeaway,Nick Jensen,[52. 35.],3,10:54,WSH,NYI,NYI,2,WSH,15,1,2,8475324,Takeaway by Nick Jensen
218,takeaway,Adam Pelech,[-77.  34.],3,09:52,NYI,WSH,NYI,2,WSH,15,1,2,8476917,Takeaway by Adam Pelech
4,giveaway,Dmitry Orlov,[ 94. -11.],1,19:16,WSH,CAR,WSH,15,CAR,12,0,0,8475200,Giveaway by Dmitry Orlov
18,giveaway,Jaccob Slavin,[-81.  13.],1,17:15,CAR,WSH,WSH,15,CAR,12,0,0,8476958,Giveaway by Jaccob Slavin
23,giveaway,Nick Jensen,[-79.  15.],1,16:22,WSH,CAR,WSH,15,CAR,12,0,0,8475324,Giveaway by Nick Jensen
31,giveaway,Carl Hagelin,[94.  9.],1,14:43,WSH,CAR,WSH,15,CAR,12,0,0,8474176,Giveaway by Carl Hagelin
54,giveaway,Nicklas Backstrom,[-13.   7.],1,11:00,WSH,CAR,WSH,15,CAR,12,0,0,8473563,Giveaway by Nicklas Backstrom
57,giveaway,Richard Panik,[-57.  37.],1,10:28,WSH,CAR,WSH,15,CAR,12,0,0,8475209,Giveaway by Richard Panik
74,giveaway,Joel Edmundson,[-49.   0.],1,05:50,CAR,WSH,WSH,15,CAR,12,0,0,8476441,Giveaway by Joel Edmundson
90,giveaway,Joel Edmundson,[-85. -34.],1,02:39,CAR,WSH,WSH,15,CAR,12,0,0,8476441,Giveaway by Joel Edmundson
110,giveaway,James Reimer,[97. -2.],2,17:15,CAR,WSH,WSH,15,CAR,12,1,0,8473503,Giveaway by James Reimer
119,giveaway,Jakub Vrana,[93. 14.],2,13:51,WSH,CAR,WSH,15,CAR,12,1,0,8477944,Giveaway by Jakub Vrana
135,giveaway,Jordan Staal,[-64.  28.],2,09:34,CAR,WSH,WSH,15,CAR,12,1,0,8473533,Giveaway by Jordan Staal
153,giveaway,Martin Necas,[47. 36.],2,04:20,CAR,WSH,WSH,15,CAR,12,2,0,8480039,Giveaway by Martin Necas
157,giveaway,Haydn Fleury,[21. 23.],2,03:56,CAR,WSH,WSH,15,CAR,12,2,0,8477938,Giveaway by Haydn Fleury
165,giveaway,Lars Eller,[-64.  24.],2,02:39,WSH,CAR,WSH,15,CAR,12,2,0,8474189,Giveaway by Lars Eller
170,giveaway,Joel Edmundson,[ 87. -27.],2,00:40,CAR,WSH,WSH,15,CAR,12,2,0,8476441,Giveaway by Joel Edmundson
175,giveaway,Carl Hagelin,[ 95. -22.],3,18:26,WSH,CAR,WSH,15,CAR,12,2,0,8474176,Giveaway by Carl Hagelin
176,giveaway,Dougie Hamilton,[-19. -27.],3,18:15,CAR,WSH,WSH,15,CAR,12,2,0,8476462,Giveaway by Dougie Hamilton
182,giveaway,John Carlson,[ 76. -11.],3,17:33,WSH,CAR,WSH,15,CAR,12,2,0,8474590,Giveaway by John Carlson
190,giveaway,Sebastian Aho,[-57.  -8.],3,16:12,CAR,WSH,WSH,15,CAR,12,2,1,8478427,Giveaway by Sebastian Aho
207,giveaway,Martin Necas,[ -7. -17.],3,11:39,CAR,WSH,WSH,15,CAR,12,2,1,8480039,Giveaway by Martin Necas
214,giveaway,Erik Haula,[-97.   8.],3,09:52,CAR,WSH,WSH,15,CAR,12,2,2,8475287,Giveaway by Erik Haula
261,giveaway,James Reimer,[94. -3.],4,01:39,CAR,WSH,WSH,15,CAR,12,2,2,8473503,Giveaway by James Reimer
20,takeaway,Nic Dowd,[-48. -31.],1,17:03,WSH,CAR,WSH,15,CAR,12,0,0,8475343,Takeaway by Nic Dowd
24,takeaway,Lars Eller,[52.  1.],1,16:15,WSH,CAR,WSH,15,CAR,12,0,0,8474189,Takeaway by Lars Eller
25,takeaway,Jake Gardiner,[-53.   5.],1,16:08,CAR,WSH,WSH,15,CAR,12,0,0,8474581,Takeaway by Jake Gardiner
60,takeaway,Alex Ovechkin,[-36. -30.],1,09:51,WSH,CAR,WSH,15,CAR,12,0,0,8471214,Takeaway by Alex Ovechkin
61,takeaway,Sebastian Aho,[-32.  -2.],1,09:47,CAR,WSH,WSH,15,CAR,12,0,0,8478427,Takeaway by Sebastian Aho
84,takeaway,Radko Gudas,[-38.  34.],1,03:24,WSH,CAR,WSH,15,CAR,12,0,0,8475462,Takeaway by Radko Gudas
97,takeaway,Richard Panik,[ 51. -34.],1,01:43,WSH,CAR,WSH,15,CAR,12,1,0,8475209,Takeaway by Richard Panik
109,takeaway,Chandler Stephenson,[-96.  18.],2,17:55,WSH,CAR,WSH,15,CAR,12,1,0,8476905,Takeaway by Chandler Stephenson
127,takeaway,Garnet Hathaway,[ 15. -36.],2,12:10,WSH,CAR,WSH,15,CAR,12,1,0,8477903,Takeaway by Garnet Hathaway
143,takeaway,Teuvo Teravainen,[32. 23.],2,07:30,CAR,WSH,WSH,15,CAR,12,2,0,8476882,Takeaway by Teuvo Teravainen
167,takeaway,Jaccob Slavin,[-35. -33.],2,01:55,CAR,WSH,WSH,15,CAR,12,2,0,8476958,Takeaway by Jaccob Slavin
195,takeaway,Martin Necas,[-47.  27.],3,14:43,CAR,WSH,WSH,15,CAR,12,2,1,8480039,Takeaway by Martin Necas
234,takeaway,Warren Foegele,[85. 18.],3,04:58,CAR,WSH,WSH,15,CAR,12,2,2,8477998,Takeaway by Warren Foegele
235,takeaway,Jaccob Slavin,[-61.  13.],3,04:36,CAR,WSH,WSH,15,CAR,12,2,2,8476958,Takeaway by Jaccob Slavin
5,giveaway,Radko Gudas,[ 7. 25.],1,18:10,WSH,DAL,WSH,15,DAL,25,0,0,8475462,Giveaway by Radko Gudas
8,giveaway,Radko Gudas,[93. 25.],1,17:41,WSH,DAL,WSH,15,DAL,25,0,0,8475462,Giveaway by Radko Gudas
14,giveaway,Miro Heiskanen,[-94.  27.],1,16:50,DAL,WSH,WSH,15,DAL,25,0,0,8480036,Giveaway by Miro Heiskanen
18,giveaway,Radko Gudas,[96. 19.],1,16:28,WSH,DAL,WSH,15,DAL,25,0,0,8475462,Giveaway by Radko Gudas
23,giveaway,Jakub Vrana,[-37. -33.],1,15:40,WSH,DAL,WSH,15,DAL,25,0,0,8477944,Giveaway by Jakub Vrana
51,giveaway,T.J. Oshie,[60.  4.],1,09:30,WSH,DAL,WSH,15,DAL,25,1,0,8471698,Giveaway by T.J. Oshie
67,giveaway,Rhett Gardner,[-33. -31.],1,06:39,DAL,WSH,WSH,15,DAL,25,1,0,8479587,Giveaway by Rhett Gardner
106,giveaway,Nick Caamano,[69. 26.],2,17:37,DAL,WSH,WSH,15,DAL,25,1,1,8479381,Giveaway by Nick Caamano
111,giveaway,Evgeny Kuznetsov,[-12.  32.],2,15:50,WSH,DAL,WSH,15,DAL,25,1,1,8475744,Giveaway by Evgeny Kuznetsov
123,giveaway,Tom Wilson,[-12. -36.],2,11:21,WSH,DAL,WSH,15,DAL,25,1,1,8476880,Giveaway by Tom Wilson
129,giveaway,Ben Bishop,[ 83. -11.],2,10:40,DAL,WSH,WSH,15,DAL,25,1,1,8471750,Giveaway by Ben Bishop
147,giveaway,Braden Holtby,[-90.  -9.],2,04:51,WSH,DAL,WSH,15,DAL,25,1,1,8474651,Giveaway by Braden Holtby
184,giveaway,John Klingberg,[-70.  32.],3,15:52,DAL,WSH,WSH,15,DAL,25,2,1,8475906,Giveaway by John Klingberg
186,giveaway,Andrej Sekera,[-93.  30.],3,15:19,DAL,WSH,WSH,15,DAL,25,2,1,8471284,Giveaway by Andrej Sekera
216,giveaway,Tyler Seguin,[-9. 16.],3,07:06,DAL,WSH,WSH,15,DAL,25,2,3,8475794,Giveaway by Tyler Seguin
228,giveaway,Evgeny Kuznetsov,[-36.  37.],3,04:10,WSH,DAL,WSH,15,DAL,25,2,3,8475744,Giveaway by Evgeny Kuznetsov
234,giveaway,Carl Hagelin,[ 70. -31.],3,02:06,WSH,DAL,WSH,15,DAL,25,2,3,8474176,Giveaway by Carl Hagelin
17,takeaway,Radek Faksa,[ 67. -36.],1,16:36,DAL,WSH,WSH,15,DAL,25,0,0,8476889,Takeaway by Radek Faksa
22,takeaway,Jakub Vrana,[-31. -31.],1,15:45,WSH,DAL,WSH,15,DAL,25,0,0,8477944,Takeaway by Jakub Vrana
38,takeaway,Tyler Seguin,[30. 35.],1,12:07,DAL,WSH,WSH,15,DAL,25,1,0,8475794,Takeaway by Tyler Seguin
43,takeaway,Tom Wilson,[ 36. -35.],1,10:15,WSH,DAL,WSH,15,DAL,25,1,0,8476880,Takeaway by Tom Wilson
79,takeaway,John Carlson,[-29.  31.],1,04:56,WSH,DAL,WSH,15,DAL,25,1,0,8474590,Takeaway by John Carlson
103,takeaway,Jamie Oleksiak,[ 38. -12.],2,18:05,DAL,WSH,WSH,15,DAL,25,1,0,8476467,Takeaway by Jamie Oleksiak
117,takeaway,Alexander Radulov,[-37. -31.],2,14:12,DAL,WSH,WSH,15,DAL,25,1,1,8471228,Takeaway by Alexander Radulov
144,takeaway,Tyler Lewington,[15.  5.],2,05:31,WSH,DAL,WSH,15,DAL,25,1,1,8477343,Takeaway by Tyler Lewington
148,takeaway,Radko Gudas,[-73. -16.],2,04:44,WSH,DAL,WSH,15,DAL,25,1,1,8475462,Takeaway by Radko Gudas
187,takeaway,Jamie Oleksiak,[ 0. 36.],3,15:00,DAL,WSH,WSH,15,DAL,25,2,1,8476467,Takeaway by Jamie Oleksiak
188,takeaway,Joel L'Esperance,[ 94. -22.],3,14:54,DAL,WSH,WSH,15,DAL,25,2,1,8480769,Takeaway by Joel L'Esperance
202,takeaway,Garnet Hathaway,[-42.  39.],3,10:41,WSH,DAL,WSH,15,DAL,25,2,2,8477903,Takeaway by Garnet Hathaway
218,takeaway,Esa Lindell,[26. 40.],3,06:55,DAL,WSH,WSH,15,DAL,25,2,3,8476902,Takeaway by Esa Lindell
229,takeaway,Nicklas Backstrom,[19. 37.],3,04:06,WSH,DAL,WSH,15,DAL,25,2,3,8473563,Takeaway by Nicklas Backstrom
232,takeaway,Joe Pavelski,[94. 14.],3,03:08,DAL,WSH,WSH,15,DAL,25,2,3,8470794,Takeaway by Joe Pavelski
245,takeaway,Tyler Seguin,[60. -4.],4,04:22,DAL,WSH,WSH,15,DAL,25,3,3,8475794,Takeaway by Tyler Seguin
3,giveaway,Viktor Arvidsson,[47.  1.],1,19:21,NSH,WSH,NSH,18,WSH,15,0,0,8478042,Giveaway by Viktor Arvidsson
7,giveaway,T.J. Oshie,[9. 5.],1,18:30,WSH,NSH,NSH,18,WSH,15,0,0,8471698,Giveaway by T.J. Oshie
25,giveaway,Roman Josi,[-70.  38.],1,12:48,NSH,WSH,NSH,18,WSH,15,0,0,8474600,Giveaway by Roman Josi
34,giveaway,Matt Irwin,[-66.  17.],1,11:20,NSH,WSH,NSH,18,WSH,15,0,0,8475625,Giveaway by Matt Irwin
66,giveaway,Mikael Granlund,[43.  0.],1,04:14,NSH,WSH,NSH,18,WSH,15,1,1,8475798,Giveaway by Mikael Granlund
126,giveaway,Roman Josi,[-38.   4.],2,07:54,NSH,WSH,NSH,18,WSH,15,2,2,8474600,Giveaway by Roman Josi
135,giveaway,Roman Josi,[-38.   6.],2,05:23,NSH,WSH,NSH,18,WSH,15,2,3,8474600,Giveaway by Roman Josi
167,giveaway,Matt Irwin,[ 2. 14.],3,16:43,NSH,WSH,NSH,18,WSH,15,2,4,8475625,Giveaway by Matt Irwin
168,giveaway,Pekka Rinne,[-53. -40.],3,16:22,NSH,WSH,NSH,18,WSH,15,2,4,8471469,Giveaway by Pekka Rinne
182,giveaway,Jonas Siegenthaler,[59. 39.],3,14:13,WSH,NSH,NSH,18,WSH,15,3,4,8478399,Giveaway by Jonas Siegenthaler
227,giveaway,Evgeny Kuznetsov,[ 44. -17.],3,02:17,WSH,NSH,NSH,18,WSH,15,6,5,8475744,Giveaway by Evgeny Kuznetsov
11,takeaway,Austin Watson,[52.  2.],1,17:52,NSH,WSH,NSH,18,WSH,15,0,0,8475766,Takeaway by Austin Watson
15,takeaway,Chandler Stephenson,[-94.  26.],1,16:39,WSH,NSH,NSH,18,WSH,15,0,0,8476905,Takeaway by Chandler Stephenson
16,takeaway,Kyle Turris,[-71.  38.],1,16:36,NSH,WSH,NSH,18,WSH,15,0,0,8474068,Takeaway by Kyle Turris
22,takeaway,Dmitry Orlov,[ 79. -36.],1,13:59,WSH,NSH,NSH,18,WSH,15,0,0,8475200,Takeaway by Dmitry Orlov
24,takeaway,Mattias Ekholm,[-72.   1.],1,13:49,NSH,WSH,NSH,18,WSH,15,0,0,8475218,Takeaway by Mattias Ekholm
30,takeaway,Filip Forsberg,[-8.  0.],1,11:53,NSH,WSH,NSH,18,WSH,15,0,0,8476887,Takeaway by Filip Forsberg
37,takeaway,Lars Eller,[-76.   4.],1,10:53,WSH,NSH,NSH,18,WSH,15,0,0,8474189,Takeaway by Lars Eller
44,takeaway,John Carlson,[41. 32.],1,09:56,WSH,NSH,NSH,18,WSH,15,0,1,8474590,Takeaway by John Carlson
90,takeaway,Daniel Carr,[-76.  38.],2,17:13,NSH,WSH,NSH,18,WSH,15,1,1,8477901,Takeaway by Daniel Carr
108,takeaway,Evgeny Kuznetsov,[10. 38.],2,12:38,WSH,NSH,NSH,18,WSH,15,1,2,8475744,Takeaway by Evgeny Kuznetsov
115,takeaway,Jonas Siegenthaler,[43. 38.],2,11:25,WSH,NSH,NSH,18,WSH,15,2,2,8478399,Takeaway by Jonas Siegenthaler
127,takeaway,Chandler Stephenson,[-32. -18.],2,07:36,WSH,NSH,NSH,18,WSH,15,2,2,8476905,Takeaway by Chandler Stephenson
132,takeaway,Alex Ovechkin,[94. 10.],2,05:57,WSH,NSH,NSH,18,WSH,15,2,3,8471214,Takeaway by Alex Ovechkin
153,takeaway,Dmitry Orlov,[  4. -37.],2,01:11,WSH,NSH,NSH,18,WSH,15,2,4,8475200,Takeaway by Dmitry Orlov
154,takeaway,Tom Wilson,[81. 36.],2,00:43,WSH,NSH,NSH,18,WSH,15,2,4,8476880,Takeaway by Tom Wilson
165,takeaway,Nick Bonino,[96.  1.],3,18:00,NSH,WSH,NSH,18,WSH,15,2,4,8474009,Takeaway by Nick Bonino
174,takeaway,Radko Gudas,[ 62. -37.],3,15:18,WSH,NSH,NSH,18,WSH,15,2,4,8475462,Takeaway by Radko Gudas
184,takeaway,Mikael Granlund,[53. 37.],3,13:50,NSH,WSH,NSH,18,WSH,15,3,4,8475798,Takeaway by Mikael Granlund
187,takeaway,Nicklas Backstrom,[-35.  34.],3,13:21,WSH,NSH,NSH,18,WSH,15,4,4,8473563,Takeaway by Nicklas Backstrom
195,takeaway,Matt Duchene,[-33.  19.],3,10:24,NSH,WSH,NSH,18,WSH,15,4,4,8475168,Takeaway by Matt Duchene
216,takeaway,Matt Duchene,[-39.  34.],3,06:20,NSH,WSH,NSH,18,WSH,15,4,5,8475168,Takeaway by Matt Duchene
226,takeaway,Filip Forsberg,[-4. 36.],3,03:01,NSH,WSH,NSH,18,WSH,15,6,5,8476887,Takeaway by Filip Forsberg
13,giveaway,John Carlson,[-82. -12.],1,16:07,WSH,DAL,DAL,25,WSH,15,0,1,8474590,Giveaway by John Carlson
43,giveaway,Tom Wilson,[-74.  32.],1,10:46,WSH,DAL,DAL,25,WSH,15,0,1,8476880,Giveaway by Tom Wilson
54,giveaway,Nicklas Backstrom,[47. 38.],1,08:54,WSH,DAL,DAL,25,WSH,15,0,1,8473563,Giveaway by Nicklas Backstrom
60,giveaway,Nick Jensen,[-23.  -7.],1,07:59,WSH,DAL,DAL,25,WSH,15,0,1,8475324,Giveaway by Nick Jensen
68,giveaway,Brendan Leipsic,[ 57. -31.],1,06:11,WSH,DAL,DAL,25,WSH,15,0,1,8476894,Giveaway by Brendan Leipsic
88,giveaway,Nick Caamano,[-46.  38.],1,02:07,DAL,WSH,DAL,25,WSH,15,0,1,8479381,Giveaway by Nick Caamano
90,giveaway,T.J. Oshie,[-16.  25.],1,01:14,WSH,DAL,DAL,25,WSH,15,0,1,8471698,Giveaway by T.J. Oshie
95,giveaway,Rhett Gardner,[22. 38.],2,19:30,DAL,WSH,DAL,25,WSH,15,0,1,8479587,Giveaway by Rhett Gardner
97,giveaway,Jonas Siegenthaler,[ 79. -39.],2,19:10,WSH,DAL,DAL,25,WSH,15,0,1,8478399,Giveaway by Jonas Siegenthaler
105,giveaway,Miro Heiskanen,[84. 32.],2,17:29,DAL,WSH,DAL,25,WSH,15,0,1,8480036,Giveaway by Miro Heiskanen
118,giveaway,Joel L'Esperance,[ 49. -39.],2,14:17,DAL,WSH,DAL,25,WSH,15,0,1,8480769,Giveaway by Joel L'Esperance
123,giveaway,Evgeny Kuznetsov,[-51.  40.],2,13:44,WSH,DAL,DAL,25,WSH,15,0,1,8475744,Giveaway by Evgeny Kuznetsov
146,giveaway,Joel L'Esperance,[ 66. -39.],2,08:34,DAL,WSH,DAL,25,WSH,15,0,2,8480769,Giveaway by Joel L'Esperance
151,giveaway,Esa Lindell,[13. 35.],2,07:07,DAL,WSH,DAL,25,WSH,15,0,2,8476902,Giveaway by Esa Lindell
177,giveaway,Jonas Siegenthaler,[97.  8.],2,01:18,WSH,DAL,DAL,25,WSH,15,0,2,8478399,Giveaway by Jonas Siegenthaler
185,giveaway,Joe Pavelski,[69. 38.],3,19:05,DAL,WSH,DAL,25,WSH,15,0,2,8470794,Giveaway by Joe Pavelski
193,giveaway,Brendan Leipsic,[47. 38.],3,17:34,WSH,DAL,DAL,25,WSH,15,0,2,8476894,Giveaway by Brendan Leipsic
218,giveaway,Miro Heiskanen,[ 84. -22.],3,12:07,DAL,WSH,DAL,25,WSH,15,1,3,8480036,Giveaway by Miro Heiskanen
229,giveaway,Nicklas Backstrom,[ 83. -37.],3,06:56,WSH,DAL,DAL,25,WSH,15,1,3,8473563,Giveaway by Nicklas Backstrom
236,giveaway,Dmitry Orlov,[-98. -13.],3,05:33,WSH,DAL,DAL,25,WSH,15,1,3,8475200,Giveaway by Dmitry Orlov
239,giveaway,John Klingberg,[-45.  40.],3,05:05,DAL,WSH,DAL,25,WSH,15,1,3,8475906,Giveaway by John Klingberg
240,giveaway,Garnet Hathaway,[7. 0.],3,05:04,WSH,DAL,DAL,25,WSH,15,1,3,8477903,Giveaway by Garnet Hathaway
241,giveaway,John Carlson,[10.  2.],3,04:44,WSH,DAL,DAL,25,WSH,15,1,3,8474590,Giveaway by John Carlson
248,giveaway,Joe Pavelski,[-61. -14.],3,02:55,DAL,WSH,DAL,25,WSH,15,1,3,8470794,Giveaway by Joe Pavelski
250,giveaway,Miro Heiskanen,[74. 40.],3,02:46,DAL,WSH,DAL,25,WSH,15,1,3,8480036,Giveaway by Miro Heiskanen
254,giveaway,Alexander Radulov,[-47.  39.],3,02:13,DAL,WSH,DAL,25,WSH,15,1,3,8471228,Giveaway by Alexander Radulov
29,takeaway,Nick Jensen,[-43. -38.],1,13:43,WSH,DAL,DAL,25,WSH,15,0,1,8475324,Takeaway by Nick Jensen
55,takeaway,Dmitry Orlov,[-51.  39.],1,08:50,WSH,DAL,DAL,25,WSH,15,0,1,8475200,Takeaway by Dmitry Orlov
69,takeaway,Jason Dickinson,[ 53. -26.],1,06:04,DAL,WSH,DAL,25,WSH,15,0,1,8477450,Takeaway by Jason Dickinson
94,takeaway,Andrew Cogliano,[-70.  30.],2,19:39,DAL,WSH,DAL,25,WSH,15,0,1,8471699,Takeaway by Andrew Cogliano
104,takeaway,Nic Dowd,[ 44. -29.],2,17:48,WSH,DAL,DAL,25,WSH,15,0,1,8475343,Takeaway by Nic Dowd
131,takeaway,Jamie Benn,[-19.  16.],2,11:31,DAL,WSH,DAL,25,WSH,15,0,2,8473994,Takeaway by Jamie Benn
153,takeaway,Nic Dowd,[-27.  31.],2,06:16,WSH,DAL,DAL,25,WSH,15,0,2,8475343,Takeaway by Nic Dowd
175,takeaway,Joe Pavelski,[35. -4.],2,02:04,DAL,WSH,DAL,25,WSH,15,0,2,8470794,Takeaway by Joe Pavelski
194,takeaway,Jason Dickinson,[22. 38.],3,17:25,DAL,WSH,DAL,25,WSH,15,0,2,8477450,Takeaway by Jason Dickinson
219,takeaway,Evgeny Kuznetsov,[ 42. -28.],3,11:11,WSH,DAL,DAL,25,WSH,15,1,3,8475744,Takeaway by Evgeny Kuznetsov
251,takeaway,Tyler Seguin,[23. 39.],3,02:39,DAL,WSH,DAL,25,WSH,15,1,3,8475794,Takeaway by Tyler Seguin
3,giveaway,Samuel Girard,[-65.  39.],1,19:35,COL,WSH,WSH,15,COL,21,0,0,8479398,Giveaway by Samuel Girard
27,giveaway,John Carlson,[-22.  34.],1,14:06,WSH,COL,WSH,15,COL,21,0,1,8474590,Giveaway by John Carlson
34,giveaway,Carl Hagelin,[-14. -18.],1,12:12,WSH,COL,WSH,15,COL,21,0,2,8474176,Giveaway by Carl Hagelin
64,giveaway,Nazem Kadri,[32. 36.],1,05:57,COL,WSH,WSH,15,COL,21,0,4,8475172,Giveaway by Nazem Kadri
69,giveaway,Ryan Graves,[-90.  36.],1,04:55,COL,WSH,WSH,15,COL,21,0,4,8477435,Giveaway by Ryan Graves
82,giveaway,Evgeny Kuznetsov,[-38. -30.],1,01:02,WSH,COL,WSH,15,COL,21,0,4,8475744,Giveaway by Evgeny Kuznetsov
116,giveaway,Dmitry Orlov,[-14.  36.],2,14:41,WSH,COL,WSH,15,COL,21,0,4,8475200,Giveaway by Dmitry Orlov
133,giveaway,Tyler Lewington,[-95.  18.],2,10:02,WSH,COL,WSH,15,COL,21,1,4,8477343,Giveaway by Tyler Lewington
134,giveaway,Brendan Leipsic,[-74.  34.],2,09:54,WSH,COL,WSH,15,COL,21,1,4,8476894,Giveaway by Brendan Leipsic
159,giveaway,John Carlson,[-94.  32.],2,03:50,WSH,COL,WSH,15,COL,21,2,4,8474590,Giveaway by John Carlson
164,giveaway,T.J. Oshie,[-65.   5.],2,02:47,WSH,COL,WSH,15,COL,21,2,4,8471698,Giveaway by T.J. Oshie
183,giveaway,Samuel Girard,[-36.   5.],3,19:51,COL,WSH,WSH,15,COL,21,2,4,8479398,Giveaway by Samuel Girard
187,giveaway,Ilya Samsonov,[97. -2.],3,19:38,WSH,COL,WSH,15,COL,21,2,4,8478492,Giveaway by Ilya Samsonov
200,giveaway,Evgeny Kuznetsov,[17. 38.],3,15:50,WSH,COL,WSH,15,COL,21,2,4,8475744,Giveaway by Evgeny Kuznetsov
201,giveaway,Ilya Samsonov,[95.  5.],3,15:39,WSH,COL,WSH,15,COL,21,2,4,8478492,Giveaway by Ilya Samsonov
223,giveaway,Tom Wilson,[28. 38.],3,10:12,WSH,COL,WSH,15,COL,21,2,5,8476880,Giveaway by Tom Wilson
224,giveaway,Alex Ovechkin,[ 17. -36.],3,10:02,WSH,COL,WSH,15,COL,21,2,5,8471214,Giveaway by Alex Ovechkin
235,giveaway,Nick Jensen,[93. 18.],3,06:37,WSH,COL,WSH,15,COL,21,2,5,8475324,Giveaway by Nick Jensen
239,giveaway,Tyson Jost,[-99.  -6.],3,05:29,COL,WSH,WSH,15,COL,21,2,5,8479370,Giveaway by Tyson Jost
247,giveaway,John Carlson,[ 60. -19.],3,03:47,WSH,COL,WSH,15,COL,21,2,5,8474590,Giveaway by John Carlson
251,giveaway,Joonas Donskoi,[-58.  34.],3,03:05,COL,WSH,WSH,15,COL,21,2,5,8475820,Giveaway by Joonas Donskoi
270,giveaway,Nikita Zadorov,[-64. -38.],3,00:21,COL,WSH,WSH,15,COL,21,3,6,8477507,Giveaway by Nikita Zadorov
271,giveaway,Ryan Graves,[-98.   1.],3,00:08,COL,WSH,WSH,15,COL,21,3,6,8477435,Giveaway by Ryan Graves
9,takeaway,Tyson Jost,[59. 38.],1,18:24,COL,WSH,WSH,15,COL,21,0,0,8479370,Takeaway by Tyson Jost
20,takeaway,Alex Ovechkin,[-96. -18.],1,15:39,WSH,COL,WSH,15,COL,21,0,1,8471214,Takeaway by Alex Ovechkin
26,takeaway,T.J. Oshie,[-92. -37.],1,14:31,WSH,COL,WSH,15,COL,21,0,1,8471698,Takeaway by T.J. Oshie
