"Team","Date","Game_ID","Season","Opponent","Is_Home","TOI","GF%","SF%","FF%","CF%","xGF%","GF","GA","SF","SA","FF","FA","CF","CA","xGF","xGA","G±","S±","F±","C±","xG±"
"CBJ","2017-10-06","2017020013","20172018","NYI","1",55.53,100,54.39,52.94,50.43,56.36,3,0,31,26,45,40,59,58,2.7,2.09,3,5,5,1,0.61
"CBJ","2017-10-07","2017020025","20172018","CHI","0",53.48,20,58.49,60.66,58.54,58.58,1,4,31,22,37,24,48,34,1.73,1.22,-3,9,13,14,0.51
"CBJ","2017-10-10","2017020040","20172018","CAR","0",51.38,100,44.9,46.27,45.74,48.86,2,0,22,27,31,36,43,51,1.84,1.92,2,-5,-5,-8,-0.09
"CBJ","2017-10-13","2017020059","20172018","NYR","1",45.58,66.67,59.02,62.03,61,65.21,2,1,36,25,49,30,61,39,3.65,1.95,1,11,19,22,1.7
"CBJ","2017-10-14","2017020070","20172018","MIN","0",50.6,71.43,69.57,64.29,62.34,58.68,5,2,32,14,36,20,48,29,1.89,1.33,3,18,16,19,0.56
"CBJ","2017-10-17","2017020087","20172018","WPG","0",55.8,83.33,58.62,56.94,54.72,72.62,5,1,34,24,41,31,58,48,3.42,1.29,4,10,10,10,2.13
"CBJ","2017-10-19","2017020098","20172018","T.B","1",48.52,0,69.09,57.69,59.14,59.09,0,2,38,17,45,33,55,38,1.97,1.36,-2,21,12,17,0.6
"CBJ","2017-10-21","2017020117","20172018","L.A","1",51.92,37.5,49.09,52.05,54.21,55.44,3,5,27,28,38,35,58,49,3.05,2.45,-2,-1,3,9,0.6
"CBJ","2017-10-25","2017020136","20172018","BUF","1",54.72,80,50.77,51.76,51.46,56.62,4,1,33,32,44,41,53,50,2.27,1.74,3,1,3,3,0.53
"CBJ","2017-10-27","2017020151","20172018","WPG","1",42.78,66.67,52.83,55.26,56.25,59.56,2,1,28,25,42,34,54,42,2.57,1.75,1,3,8,12,0.83
"CBJ","2017-10-28","2017020162","20172018","STL","0",49.62,20,47.14,45.45,46.73,43.97,1,4,33,37,40,48,50,57,2.46,3.13,-3,-4,-8,-7,-0.67
"CBJ","2017-10-30","2017020172","20172018","BOS","1",52.83,75,52.94,50,49.5,46.26,3,1,27,24,35,35,50,51,2.08,2.42,2,3,0,-1,-0.34
"CBJ","2017-11-02","2017020190","20172018","FLA","0",52.5,71.43,53.85,53.68,54.46,67.89,5,2,35,30,51,44,61,51,3.76,1.78,3,5,7,10,1.98
