"Team","Date","Game_ID","Season","Opponent","Is_Home","TOI","GF%","SF%","FF%","CF%","xGF%","GF","GA","SF","SA","FF","FA","CF","CA","xGF","xGA","G±","S±","F±","C±","xG±"
"NYR","2016-10-13","2016020006","20162017","NYI","1",6,0,40,33.33,25,48.62,0,0,2,3,2,4,2,6,0.21,0.22,0,-1,-2,-4,-0.01
"NYR","2016-10-15","2016020025","20162017","STL","0",8.1,0,50,44.44,36.36,44,0,1,4,4,4,5,4,7,0.25,0.32,-1,0,-1,-3,-0.07
"NYR","2016-10-17","2016020033","20162017","S.J","1",7.22,0,0,0,0,0,0,1,0,6,0,9,0,10,0,0.72,-1,-6,-9,-10,-0.72
"NYR","2016-10-19","2016020049","20162017","DET","1",6.4,0,40,33.33,22.22,50.55,0,1,2,3,2,4,2,7,0.32,0.31,-1,-1,-2,-5,0.01
"NYR","2016-10-22","2016020071","20162017","WSH","0",4,0,0,33.33,16.67,30.97,0,0,0,1,1,2,1,5,0.06,0.13,0,-1,-1,-4,-0.07
"NYR","2016-10-23","2016020079","20162017","ARI","1",2,0,0,0,0,0,0,0,0,1,0,2,0,4,0,0.1,0,-1,-2,-4,-0.1
"NYR","2016-10-26","2016020095","20162017","BOS","1",2,0,0,0,0,0,0,0,0,2,0,2,0,3,0,0.09,0,-2,-2,-3,-0.09
"NYR","2016-10-28","2016020108","20162017","CAR","0",1.55,0,0,0,0,0,0,1,0,2,0,3,0,3,0,0.32,-1,-2,-3,-3,-0.32
"NYR","2016-10-30","2016020127","20162017","T.B","1",6.62,0,16.67,25,20,27.23,0,1,1,5,2,6,2,8,0.19,0.52,-1,-4,-4,-6,-0.32
"NYR","2016-11-01","2016020132","20162017","STL","1",2.63,0,33.33,33.33,40,16.99,0,0,1,2,1,2,2,3,0.04,0.21,0,-1,-1,-1,-0.16
"NYR","2016-11-03","2016020148","20162017","EDM","1",6.57,0,0,16.67,22.22,26.17,0,1,0,5,1,5,2,7,0.18,0.5,-1,-5,-4,-5,-0.32
"NYR","2016-11-05","2016020162","20162017","BOS","0",6,100,37.5,30.77,25,32.31,2,0,3,5,4,9,4,12,0.36,0.75,2,-2,-5,-8,-0.39
"NYR","2016-11-06","2016020177","20162017","WPG","1",3.92,0,0,16.67,11.11,4.14,0,0,0,5,1,5,1,8,0.03,0.67,0,-5,-4,-7,-0.64
"NYR","2016-11-08","2016020184","20162017","VAN","1",4,0,60,60,57.14,26.5,0,0,3,2,3,2,4,3,0.13,0.35,0,1,1,1,-0.23
"NYR","2016-11-12","2016020222","20162017","CGY","0",5.6,0,16.67,25,13.33,25.54,0,1,1,5,2,6,2,13,0.17,0.51,-1,-4,-4,-11,-0.33
