"Team","Date","Game_ID","Season","Opponent","Is_Home","TOI","GF%","SF%","FF%","CF%","xGF%","GF","GA","SF","SA","FF","FA","CF","CA","xGF","xGA","G±","S±","F±","C±","xG±"
"STL","2015-10-08","2015020008","20152016","EDM","1",48.53,100,57.78,59.32,52.33,56.1,2,0,26,19,35,24,45,41,1.49,1.17,2,7,11,4,0.32
"STL","2015-10-10","2015020025","20152016","MIN","0",48.77,33.33,60,56.9,55.95,45.09,1,2,24,16,33,25,47,37,1.42,1.73,-1,8,8,10,-0.31
"STL","2015-10-13","2015020044","20152016","CGY","0",51.35,60,66.67,62.07,61.8,71.78,3,2,26,13,36,22,55,34,2.5,0.98,1,13,14,21,1.52
"STL","2015-10-15","2015020056","20152016","EDM","0",45.17,60,56.82,58.73,57.65,64.89,3,2,25,19,37,26,49,36,2.22,1.2,1,6,11,13,1.02
"STL","2015-10-16","2015020062","20152016","VAN","0",40.55,80,59.18,56.06,54.55,59.05,4,1,29,20,37,29,42,35,2.56,1.77,3,9,8,7,0.78
"STL","2015-10-18","2015020076","20152016","WPG","0",39.12,100,60.98,57.41,54.84,59.83,2,0,25,16,31,23,34,28,2.32,1.55,2,9,8,6,0.76
"STL","2015-10-20","2015020085","20152016","MTL","0",51.85,0,55.22,54.88,55.86,53.64,0,3,37,30,45,37,62,49,2.21,1.91,-3,7,8,13,0.3
"STL","2015-10-24","2015020111","20152016","NYI","1",49.47,50,64.15,65.79,63.55,59.83,2,2,34,19,50,26,68,39,2.69,1.8,0,15,24,29,0.88
"STL","2015-10-27","2015020129","20152016","T.B","1",53.8,100,45.83,45.45,43.48,56.79,1,0,22,26,30,36,40,52,1.43,1.09,1,-4,-6,-12,0.34
"STL","2015-10-29","2015020141","20152016","ANA","1",45.45,100,62.5,57.38,58.23,60.63,2,0,30,18,35,26,46,33,1.5,0.98,2,12,9,13,0.53
"STL","2015-10-31","2015020162","20152016","MIN","1",55.45,60,49.02,50,49.43,49.83,3,2,25,26,34,34,43,44,1.84,1.85,1,-1,0,-1,-0.01
"STL","2015-11-03","2015020177","20152016","L.A","1",45,0,50,50,50.7,54.33,0,1,17,17,27,27,36,35,1.71,1.44,-1,0,0,1,0.27
"STL","2015-11-04","2015020182","20152016","CHI","0",56.18,62.5,41.18,44.19,43.24,43.76,5,3,28,40,38,48,48,63,1.91,2.46,2,-12,-10,-15,-0.55
"STL","2015-11-07","2015020206","20152016","NSH","0",48,100,40.35,37.5,39.39,35.07,2,0,23,34,27,45,39,60,1.27,2.35,2,-11,-18,-21,-1.08
"STL","2015-11-10","2015020216","20152016","N.J","0",52.63,100,61.36,60,56.94,67.73,2,0,27,17,33,22,41,31,2.09,1,2,10,11,10,1.1
"STL","2015-11-12","2015020231","20152016","NYR","0",50.65,33.33,65.12,61.54,57.89,56.26,2,4,28,15,40,25,55,40,2.55,1.98,-2,13,15,15,0.57
"STL","2015-11-14","2015020256","20152016","CHI","1",44.37,33.33,50,54.84,51.32,57.19,1,2,24,24,34,28,39,37,2.13,1.59,-1,0,6,2,0.53
"STL","2015-11-16","2015020266","20152016","WPG","1",39.82,50,64.86,60.38,57.58,56.05,2,2,24,13,32,21,38,28,1.34,1.05,0,11,11,10,0.29
"STL","2015-11-17","2015020271","20152016","CBJ","0",47.27,33.33,34.78,39.34,41.67,27.06,1,2,16,30,24,37,35,49,1.1,2.96,-1,-14,-13,-14,-1.86
"STL","2015-11-19","2015020286","20152016","BUF","1",53.55,0,53.19,52.31,51.76,49.27,0,2,25,22,34,31,44,41,2.05,2.11,-2,3,3,3,-0.06
