"Team","Date","Game_ID","Season","Opponent","Is_Home","TOI","OZS","NZS","DZS","OTF","OZF","NZF","DZF","Ice_F","Ice_A"
"NSH","2017-10-05","2017020005","20172018","BOS","0",40.27,11,18,8,97,12,20,14,5,1
"NSH","2017-10-07","2017020021","20172018","PIT","0",47.67,10,17,10,90,13,22,17,6,3
"NSH","2017-10-10","2017020042","20172018","PHI","1",49.17,18,19,13,70,19,21,21,6,5
"NSH","2017-10-12","2017020053","20172018","DAL","1",49.47,15,19,8,69,19,21,14,5,7
"NSH","2017-10-14","2017020071","20172018","CHI","0",46.82,15,14,9,95,18,17,13,2,3
"NSH","2017-10-17","2017020086","20172018","COL","1",44.72,8,11,8,78,8,15,16,6,0
"NSH","2017-10-19","2017020097","20172018","PHI","0",49.5,16,8,5,108,20,10,9,1,0
"NSH","2017-10-21","2017020110","20172018","NYR","0",39.38,7,17,4,112,8,17,10,5,2
"NSH","2017-10-24","2017020132","20172018","CGY","1",53.4,15,21,15,88,19,22,22,7,4
"NSH","2017-10-27","2017020153","20172018","CHI","0",37.92,12,5,13,67,14,8,21,6,3
"NSH","2017-10-28","2017020163","20172018","NYI","1",46.87,12,12,2,70,17,15,9,6,2
"NSH","2017-11-01","2017020185","20172018","S.J","0",41.52,11,11,5,107,12,12,7,2,1
"NSH","2017-11-03","2017020199","20172018","ANA","0",47.03,9,18,12,72,10,21,18,4,2
"NSH","2017-11-04","2017020211","20172018","L.A","0",54.23,10,21,13,88,13,22,20,5,1
"NSH","2017-11-07","2017020228","20172018","CBJ","0",42.65,8,12,15,77,12,12,21,6,2
"NSH","2017-11-11","2017020258","20172018","PIT","1",53.02,9,18,11,101,10,21,16,4,4
"NSH","2017-11-14","2017020270","20172018","WSH","1",49.55,9,16,13,68,11,18,24,9,1
"NSH","2017-11-16","2017020283","20172018","MIN","0",44.72,10,22,9,56,17,27,24,14,1
"NSH","2017-11-18","2017020302","20172018","COL","1",36.13,3,16,14,54,4,18,16,2,0
"NSH","2017-11-20","2017020313","20172018","WPG","1",50.95,9,25,14,64,15,32,23,5,6
"NSH","2017-11-22","2017020329","20172018","MTL","1",49.97,18,18,6,80,20,19,10,4,7
"NSH","2017-11-24","2017020344","20172018","STL","0",52.2,13,10,14,110,18,13,18,4,5
"NSH","2017-11-26","2017020359","20172018","CAR","0",56.13,11,18,15,103,15,18,24,7,3
"NSH","2017-11-28","2017020373","20172018","CHI","1",44.6,10,14,11,72,14,18,20,7,4
"NSH","2017-11-30","2017020383","20172018","VAN","1",47.02,10,14,10,90,15,16,14,3,5
"NSH","2017-12-02","2017020404","20172018","ANA","1",54.62,15,16,14,91,17,19,19,3,2
"NSH","2017-12-04","2017020414","20172018","BOS","1",48.5,7,14,19,91,8,21,28,5,2
"NSH","2017-12-05","2017020421","20172018","DAL","0",53.2,7,19,11,101,8,21,16,5,0
"NSH","2017-12-08","2017020441","20172018","VGK","1",50.38,16,16,12,99,18,17,20,5,4
"NSH","2017-12-13","2017020478","20172018","VAN","0",50.57,14,14,12,133,21,18,18,2,2
"NSH","2017-12-14","2017020488","20172018","EDM","0",50.62,10,9,16,78,13,11,23,6,3
"NSH","2017-12-16","2017020506","20172018","CGY","0",41.85,10,9,10,112,13,11,14,3,2
"NSH","2017-12-19","2017020521","20172018","WPG","1",46.43,18,17,10,66,22,20,14,3,2
"NSH","2017-12-21","2017020534","20172018","CAR","1",43.92,14,10,8,61,16,13,12,2,4
"NSH","2017-12-23","2017020553","20172018","DAL","0",51.37,17,16,7,95,24,19,9,2,8
"NSH","2017-12-27","2017020564","20172018","STL","0",45.85,6,9,13,97,8,11,15,1,0
"NSH","2017-12-29","2017020581","20172018","MIN","0",45.83,18,13,13,75,22,18,13,0,3
"NSH","2017-12-30","2017020591","20172018","MIN","1",46.32,11,12,7,85,17,12,13,6,3
"NSH","2018-01-02","2017020613","20172018","VGK","0",53.23,9,21,8,113,16,26,16,3,3
"NSH","2018-01-04","2017020627","20172018","ARI","0",54.33,19,13,7,115,21,18,9,2,5
"NSH","2018-01-06","2017020641","20172018","L.A","0",46.65,15,14,6,78,17,17,11,4,2
"NSH","2018-01-09","2017020658","20172018","EDM","1",52.87,13,10,12,87,14,12,15,3,3
"NSH","2018-01-16","2017020691","20172018","VGK","1",45.7,13,10,14,76,15,12,17,1,7
"NSH","2018-01-18","2017020702","20172018","ARI","1",56.93,24,15,7,104,35,20,13,4,14
"NSH","2018-01-20","2017020716","20172018","FLA","1",54.27,12,13,12,100,20,13,19,5,6
"NSH","2018-01-23","2017020737","20172018","T.B","1",53.98,10,20,8,107,14,27,15,5,4
"NSH","2018-01-25","2017020746","20172018","N.J","0",51.72,12,10,10,133,13,12,19,8,2
"NSH","2018-01-30","2017020768","20172018","CHI","1",52.58,13,16,9,99,17,20,13,1,4
"NSH","2018-02-01","2017020782","20172018","L.A","1",53.82,11,19,7,95,14,27,12,5,4
"NSH","2018-02-03","2017020800","20172018","NYR","1",47.72,9,26,7,70,11,26,15,6,4
"NSH","2018-02-05","2017020809","20172018","NYI","0",49.07,14,15,9,97,17,18,14,4,2
"NSH","2018-02-07","2017020823","20172018","TOR","0",57,15,12,15,121,23,15,23,6,7
"NSH","2018-02-08","2017020829","20172018","OTT","0",55.02,10,13,5,109,15,14,5,0,1
"NSH","2018-02-10","2017020845","20172018","MTL","0",52.07,14,10,17,112,17,14,25,6,4
"NSH","2018-02-13","2017020871","20172018","STL","1",50,18,11,14,78,25,15,17,1,9
"NSH","2018-02-15","2017020884","20172018","CGY","1",46.65,11,13,12,61,19,18,20,7,5
"NSH","2018-02-17","2017020901","20172018","DET","1",49.23,17,12,15,89,18,15,20,4,4
"NSH","2018-02-19","2017020915","20172018","OTT","1",49.88,19,14,15,64,27,16,18,2,9
"NSH","2018-02-20","2017020922","20172018","DET","0",51.7,12,11,13,89,16,12,21,8,3
"NSH","2018-02-22","2017020937","20172018","S.J","1",46.25,16,15,7,82,23,20,11,3,6
"NSH","2018-02-25","2017020959","20172018","STL","1",46.13,10,11,5,98,11,12,8,3,2
"NSH","2018-02-27","2017020974","20172018","WPG","0",52.37,13,19,8,99,18,20,12,2,4
"NSH","2018-03-01","2017020987","20172018","EDM","0",53.3,17,11,15,88,20,14,22,4,4
"NSH","2018-03-02","2017020997","20172018","VAN","0",49.58,15,18,11,121,19,21,18,4,5
"NSH","2018-03-04","2017021009","20172018","COL","0",48.45,10,13,12,111,15,14,17,2,4
"NSH","2018-03-06","2017021025","20172018","DAL","1",41.08,9,13,12,80,12,15,17,3,3
"NSH","2018-03-08","2017021039","20172018","ANA","1",52.7,11,13,7,87,13,13,15,5,5
"NSH","2018-03-10","2017021057","20172018","N.J","1",54.18,15,17,12,88,20,18,22,5,5
"NSH","2018-03-13","2017021074","20172018","WPG","1",45.25,17,7,14,86,24,8,18,3,6
"NSH","2018-03-15","2017021090","20172018","ARI","0",43.5,4,18,12,92,10,22,20,7,5
"NSH","2018-03-16","2017021094","20172018","COL","0",43.97,7,12,10,100,10,12,13,3,2
"NSH","2018-03-19","2017021117","20172018","BUF","0",55.6,14,12,17,125,17,16,18,0,1
"NSH","2018-03-22","2017021142","20172018","TOR","1",47.7,16,14,13,86,17,15,18,4,6
"NSH","2018-03-24","2017021161","20172018","MIN","0",47.33,12,12,8,99,15,15,11,2,4
"NSH","2018-03-25","2017021165","20172018","WPG","0",51.57,16,20,14,104,20,23,20,7,5
"NSH","2018-03-27","2017021181","20172018","MIN","1",52.72,10,15,12,91,15,18,22,7,2
"NSH","2018-03-29","2017021194","20172018","S.J","1",42.07,12,17,6,84,16,20,15,6,7
"NSH","2018-03-31","2017021213","20172018","BUF","1",42.9,6,18,10,58,10,20,15,4,1
"NSH","2018-04-01","2017021219","20172018","T.B","0",49.02,9,12,11,80,12,13,13,3,2
"NSH","2018-04-03","2017021234","20172018","FLA","0",56.2,18,20,15,119,28,24,20,3,6
"NSH","2018-04-05","2017021244","20172018","WSH","0",50.3,8,20,16,70,11,22,18,1,3
"NSH","2018-04-07","2017021265","20172018","CBJ","1",49.18,9,11,12,97,12,13,17,3,5
"NSH","Total","-","20172018","-","-",48.9,1006,1204,890,7412,1312,1421,1352,343,302
