"Team","Date","Game_ID","Season","Opponent","Is_Home","TOI","GF%","SF%","FF%","CF%","xGF%","GF","GA","SF","SA","FF","FA","CF","CA","xGF","xGA","G±","S±","F±","C±","xG±"
"CHI","2019-10-04","2019020016","20192020","PHI","0",51.7,25,41.67,36.36,41,34.95,1,3,25,35,28,49,41,59,1.6,2.97,-2,-10,-21,-18,-1.38
"CHI","2019-10-10","2019020054","20192020","S.J","1",51.07,57.14,49.06,45.71,36.36,50.82,4,3,26,27,32,38,32,56,2.49,2.41,1,-1,-6,-24,0.08
"CHI","2019-10-12","2019020069","20192020","WPG","1",49.47,0,47.06,50,49.45,54.96,0,2,24,27,32,32,45,46,2.38,1.95,-2,-3,0,-1,0.43
"CHI","2019-10-14","2019020084","20192020","EDM","1",48.03,100,50,56.92,56.18,58.02,2,0,26,26,37,28,50,39,3.14,2.27,2,0,9,11,0.87
"CHI","2019-10-18","2019020110","20192020","CBJ","1",46.1,50,41.51,43.94,45.05,54.39,2,2,22,31,29,37,41,50,2.17,1.82,0,-9,-8,-9,0.35
"CHI","2019-10-20","2019020126","20192020","WSH","1",47.83,60,57.38,56,59.81,67.28,3,2,35,26,42,33,64,43,3.58,1.74,1,9,9,21,1.84
"CHI","2019-10-22","2019020141","20192020","VGK","1",49.3,100,45.83,45,41.03,42.98,1,0,22,26,27,33,32,46,0.98,1.3,1,-4,-6,-14,-0.32
"CHI","2019-10-24","2019020151","20192020","PHI","1",51.07,20,52.27,56.9,58.82,47.51,1,4,23,21,33,25,50,35,2.31,2.56,-3,2,8,15,-0.24
"CHI","2019-10-26","2019020161","20192020","CAR","0",51.63,0,53.57,53.09,55.34,42.23,0,2,30,26,43,38,57,46,2.28,3.11,-2,4,5,11,-0.84
"CHI","2019-10-27","2019020175","20192020","L.A","1",51.4,83.33,41.82,48.53,45.56,53.04,5,1,23,32,33,35,41,49,2.42,2.14,4,-9,-2,-8,0.28
"CHI","2019-10-29","2019020185","20192020","NSH","0",47.8,0,31.15,35.37,33.02,22.21,0,3,19,42,29,53,35,71,1,3.51,-3,-23,-24,-36,-2.51
"CHI","2019-11-02","2019020217","20192020","L.A","0",55.12,20,38.1,40.48,40.19,41.16,1,4,24,39,34,50,43,64,2.39,3.42,-3,-15,-16,-21,-1.03
"CHI","2019-11-03","2019020219","20192020","ANA","0",46.23,66.67,50.94,46.67,53.19,47.79,2,1,27,26,35,40,50,44,1.42,1.55,1,1,-5,6,-0.13
"CHI","2019-11-05","2019020234","20192020","S.J","0",45.92,33.33,40.54,41.18,36.62,43.46,1,2,15,22,21,30,26,45,1.37,1.79,-1,-7,-9,-19,-0.41
"CHI","2019-11-07","2019020243","20192020","VAN","1",45.87,50,47.46,48.53,52.27,40.92,1,1,28,31,33,35,46,42,1.76,2.54,0,-3,-2,4,-0.78
"CHI","2019-11-09","2019020257","20192020","PIT","0",56.12,50,49.12,52.11,53.12,45.8,2,2,28,29,37,34,51,45,2.13,2.52,0,-1,3,6,-0.39
"CHI","2019-11-10","2019020268","20192020","TOR","1",45.25,66.67,33.33,36.84,41,59.03,4,2,22,44,28,48,41,59,2.61,1.81,2,-22,-20,-18,0.8
"CHI","2019-11-13","2019020285","20192020","VGK","0",54.15,71.43,41.67,39.29,40.2,46.56,5,2,25,35,33,51,41,61,2.39,2.75,3,-10,-18,-20,-0.35
"CHI","2019-11-16","2019020310","20192020","NSH","0",55.67,77.78,37.7,39.74,37.62,42.02,7,2,23,38,31,47,38,63,1.39,1.92,5,-15,-16,-25,-0.53
"CHI","2019-11-17","2019020314","20192020","BUF","1",43.75,75,40.48,50.88,47.37,45.25,3,1,17,25,29,28,36,40,1.88,2.28,2,-8,1,-4,-0.4
"CHI","2019-11-19","2019020326","20192020","CAR","1",49.77,40,44,44.44,47.06,38.02,2,3,22,28,28,35,48,54,1.93,3.14,-1,-6,-7,-6,-1.21
"CHI","2019-11-21","2019020341","20192020","T.B","1",46.25,33.33,50.91,48.61,50.49,48.16,1,2,28,27,35,37,52,51,2.18,2.35,-1,1,-2,1,-0.17
"CHI","2019-11-23","2019020359","20192020","DAL","0",52.9,50,50,52.44,51.3,54.48,1,1,30,30,43,39,59,56,3.58,2.99,0,0,4,3,0.59
"CHI","2019-11-26","2019020376","20192020","DAL","1",54.23,100,54.84,51.35,51.4,37.97,1,0,34,28,38,36,55,52,1.84,3.01,1,6,2,3,-1.17
"CHI","2019-11-29","2019020394","20192020","COL","1",54.98,33.33,60.71,58.57,59.6,56.76,2,4,34,22,41,29,59,40,3.04,2.32,-2,12,12,19,0.72
"CHI","2019-11-30","2019020413","20192020","COL","0",44.05,14.29,45.24,48.15,53.52,41.68,1,6,19,23,26,28,38,33,1.14,1.6,-5,-4,-2,5,-0.46
"CHI","2019-12-02","2019020422","20192020","STL","1",53.18,0,56.25,58.44,54.55,50.59,0,3,36,28,45,32,54,45,2.38,2.32,-3,8,13,9,0.06
"CHI","2019-12-05","2019020438","20192020","BOS","0",48.68,50,42,47.22,44.33,50.74,2,2,21,29,34,38,43,54,1.6,1.55,0,-8,-4,-11,0.05
"CHI","2019-12-06","2019020447","20192020","N.J","0",53.85,0,48.08,53.25,53.15,53.56,0,0,25,27,41,36,59,52,2.66,2.31,0,-2,5,7,0.35
"CHI","2019-12-08","2019020465","20192020","ARI","1",52.58,66.67,41.67,44,47.42,47.61,2,1,25,35,33,42,46,51,2.12,2.34,1,-10,-9,-5,-0.21
"CHI","2019-12-10","2019020482","20192020","VGK","0",51.78,0,47.46,51.28,51.52,52.88,0,3,28,31,40,38,51,48,2.56,2.28,-3,-3,2,3,0.28
"CHI","2019-12-12","2019020495","20192020","ARI","0",48.5,16.67,48.15,50.63,49.49,35.54,1,5,26,28,40,39,49,50,1.51,2.73,-4,-2,1,-1,-1.23
"CHI","2019-12-14","2019020512","20192020","STL","0",49.38,42.86,28.57,33.82,33.73,24.5,3,4,14,35,23,45,28,55,0.97,2.99,-1,-21,-22,-27,-2.02
"CHI","2019-12-15","2019020517","20192020","MIN","1",55.45,60,47.92,40.62,43.3,52.88,3,2,23,25,26,38,42,55,1.8,1.61,1,-2,-12,-13,0.2
"CHI","2019-12-18","2019020536","20192020","COL","1",50.15,25,43.1,47.06,48.51,37.9,1,3,25,33,32,36,49,52,1.39,2.28,-2,-8,-4,-3,-0.89
"CHI","2019-12-19","2019020543","20192020","WPG","0",52.55,75,47.54,47.37,42.57,60.35,3,1,29,32,36,40,43,58,2.27,1.49,2,-3,-4,-15,0.78
"CHI","2019-12-21","2019020562","20192020","COL","0",46.23,57.14,48.98,49.18,51.11,35.73,4,3,24,25,30,31,46,44,1.12,2.01,1,-1,-1,2,-0.89
"CHI","2019-12-23","2019020578","20192020","N.J","1",41.8,14.29,41.67,43.28,45.79,34.09,1,6,25,35,29,38,49,58,1.52,2.94,-5,-10,-9,-9,-1.42
"CHI","2019-12-27","2019020589","20192020","NYI","1",48,83.33,46.55,49.28,51.55,43.63,5,1,27,31,34,35,50,47,1.61,2.08,4,-4,-1,3,-0.47
"CHI","2019-12-29","2019020604","20192020","CBJ","0",50.85,33.33,41.18,44.62,52.17,39.92,1,2,21,30,29,36,48,44,1.21,1.83,-1,-9,-7,4,-0.61
"CHI","2019-12-31","2019020622","20192020","CGY","0",52.87,75,45.31,45.24,47.12,43.65,3,1,29,35,38,46,49,55,2.06,2.66,2,-6,-8,-6,-0.6
"CHI","2020-01-02","2019020637","20192020","VAN","0",49.7,44.44,47.37,44.59,46.39,43.53,4,5,27,30,33,41,45,52,1.88,2.44,-1,-3,-8,-7,-0.56
"CHI","2020-01-05","2019020657","20192020","DET","1",46.88,75,51.35,52.54,56.98,50.57,3,1,19,18,31,28,49,37,1.85,1.8,2,1,3,12,0.04
"CHI","2020-01-07","2019020672","20192020","CGY","1",47.57,33.33,53.06,48.48,46.67,49.13,1,2,26,23,32,34,42,48,1.6,1.65,-1,3,-2,-6,-0.06
"CHI","2020-01-09","2019020684","20192020","NSH","1",50.13,25,52.94,54.69,61.22,42.22,1,3,27,24,35,29,60,38,1.73,2.37,-2,3,6,22,-0.64
"CHI","2020-01-11","2019020699","20192020","ANA","1",53.67,66.67,49.25,49.45,52.1,53.03,4,2,33,34,45,46,62,57,3.72,3.3,2,-1,-1,5,0.43
"CHI","2020-01-14","2019020720","20192020","OTT","0",54.28,60,60,63.93,63.33,55.75,3,2,27,18,39,22,57,33,2.5,1.99,1,9,17,24,0.52
