"Team","Date","Game_ID","Season","Opponent","Is_Home","TOI","GF%","SF%","FF%","CF%","xGF%","GF","GA","SF","SA","FF","FA","CF","CA","xGF","xGA","G±","S±","F±","C±","xG±"
"CGY","2017-10-04","2017020003","20172018","EDM","0",52.95,0,36.92,39.36,42.74,31.38,0,2,24,41,37,57,53,71,1.79,3.91,-2,-17,-20,-18,-2.12
"CGY","2017-10-07","2017020027","20172018","WPG","1",44.37,75,64.58,60,59.55,67.55,3,1,31,17,39,26,53,36,2.42,1.16,2,14,13,17,1.26
"CGY","2017-10-09","2017020038","20172018","ANA","0",43.7,100,44.23,50.63,52.43,47.41,1,0,23,29,40,39,54,49,2.2,2.44,1,-6,1,5,-0.24
"CGY","2017-10-11","2017020050","20172018","L.A","0",43.62,50,44.07,43.42,42.27,40.91,3,3,26,33,33,43,41,56,1.95,2.82,0,-7,-10,-15,-0.87
"CGY","2017-10-13","2017020061","20172018","OTT","1",42.67,0,61.29,58.82,66.67,63.2,0,2,19,12,30,21,50,25,1.74,1.01,-2,7,9,25,0.73
"CGY","2017-10-14","2017020074","20172018","VAN","0",37.98,60,40.48,36.21,38.36,31.82,3,2,17,25,21,37,28,45,1.09,2.33,1,-8,-16,-17,-1.24
"CGY","2017-10-19","2017020102","20172018","CAR","1",47.28,50,48.98,49.28,42.86,48.28,1,1,24,25,34,35,39,52,1.24,1.32,0,-1,-1,-13,-0.09
"CGY","2017-10-21","2017020120","20172018","MIN","1",43.78,33.33,46.81,50,53.76,44.25,1,2,22,25,33,33,50,43,1.32,1.66,-1,-3,0,7,-0.34
"CGY","2017-10-24","2017020132","20172018","NSH","0",53.4,100,53.7,56.34,57.29,62.02,2,0,29,25,40,31,55,41,3.28,2.01,2,4,9,14,1.27
"CGY","2017-10-25","2017020137","20172018","STL","0",52.43,50,50,52.24,52.13,53.92,2,2,22,22,35,32,49,45,1.65,1.41,0,0,3,4,0.24
"CGY","2017-10-27","2017020154","20172018","DAL","1",50.38,100,55.56,53.73,53.19,52.52,1,0,25,20,36,31,50,44,1.48,1.34,1,5,5,6,0.14
"CGY","2017-10-29","2017020169","20172018","WSH","1",51.53,66.67,58.93,62.82,60.67,61.54,2,1,33,23,49,29,54,35,2.66,1.66,1,10,20,19,1
"CGY","2017-11-02","2017020195","20172018","PIT","1",53.77,100,41.94,46.51,52.25,43.49,1,0,26,36,40,46,58,53,1.84,2.39,1,-10,-6,5,-0.55
"CGY","2017-11-05","2017020216","20172018","N.J","1",57.27,42.86,55.36,54.32,52.78,51.16,3,4,31,25,44,37,57,51,2.77,2.64,-1,6,7,6,0.12
"CGY","2017-11-07","2017020230","20172018","VAN","1",47.92,33.33,63.64,65.57,62.2,69.52,1,2,28,16,40,21,51,31,2.3,1.01,-1,12,19,20,1.29
"CGY","2017-11-09","2017020239","20172018","DET","1",51.1,71.43,48.48,49.47,47.41,60.09,5,2,32,34,47,48,55,61,3.49,2.32,3,-2,-1,-6,1.17
"CGY","2017-11-13","2017020266","20172018","STL","1",53.92,62.5,56.86,52,52.53,58.89,5,3,29,22,39,36,52,47,2.18,1.53,2,7,3,5,0.66
"CGY","2017-11-15","2017020275","20172018","DET","0",45.07,25,55,58.06,59.74,56.64,1,3,22,18,36,26,46,31,2.42,1.85,-2,4,10,15,0.57
"CGY","2017-11-18","2017020292","20172018","PHI","0",50.95,40,41.18,45.45,44.09,43.51,2,3,21,30,30,36,41,52,1.72,2.23,-1,-9,-6,-11,-0.51
"CGY","2017-11-20","2017020312","20172018","WSH","0",43.08,66.67,55.32,52.24,55.95,40.59,2,1,26,21,35,32,47,37,1.81,2.65,1,5,3,10,-0.84
"CGY","2017-11-22","2017020327","20172018","CBJ","0",56.1,0,36.67,43.53,46.55,40.92,0,1,22,38,37,48,54,62,1.47,2.12,-1,-16,-11,-8,-0.65
"CGY","2017-11-24","2017020345","20172018","DAL","0",48.17,37.5,53.12,53.33,52.04,48.57,3,5,34,30,40,35,51,47,2.76,2.92,-2,4,5,4,-0.16
"CGY","2017-11-25","2017020356","20172018","COL","0",45.53,66.67,56.41,55.38,52.63,68.68,2,1,22,17,36,29,50,45,2.08,0.95,1,5,7,5,1.13
"CGY","2017-11-28","2017020374","20172018","TOR","1",49.3,25,45.45,48.48,48.04,35.94,1,3,20,24,32,34,49,53,1.08,1.92,-2,-4,-2,-4,-0.84
"CGY","2017-11-30","2017020386","20172018","ARI","1",54,100,62.5,58.43,57.39,64.88,3,0,40,24,52,37,66,49,3.75,2.03,3,16,15,17,1.72
"CGY","2017-12-02","2017020407","20172018","EDM","1",47.57,33.33,48,43.24,48.96,33.5,3,6,24,26,32,42,47,49,1.17,2.33,-3,-2,-10,-2,-1.16
"CGY","2017-12-04","2017020415","20172018","PHI","1",48.83,33.33,66.67,66.22,68.42,48.51,2,4,36,18,49,25,65,30,2.01,2.14,-2,18,24,35,-0.12
"CGY","2017-12-06","2017020426","20172018","TOR","0",55.3,0,64.62,58.33,52.34,57.89,0,1,42,23,56,40,67,61,3.63,2.64,-1,19,16,6,0.99
"CGY","2017-12-07","2017020432","20172018","MTL","0",52.25,60,50,48.39,48.06,58.89,3,2,33,33,45,48,62,67,2.57,1.79,1,0,-3,-5,0.78
"CGY","2017-12-09","2017020453","20172018","VAN","1",47.3,75,64,63.38,63.22,71.05,3,1,32,18,45,26,55,32,2.38,0.97,2,14,19,23,1.41
"CGY","2017-12-12","2017020472","20172018","MIN","0",55,50,55.81,56.72,59.34,56.26,1,1,24,19,38,29,54,37,1.73,1.34,0,5,9,17,0.38
"CGY","2017-12-14","2017020487","20172018","S.J","1",50.83,50,57.41,56.96,55.66,63.15,2,2,31,23,45,34,59,47,2.9,1.69,0,8,11,12,1.21
"CGY","2017-12-16","2017020506","20172018","NSH","1",41.85,0,43.9,48.33,51.25,36.96,0,2,18,23,29,31,41,39,1.48,2.53,-2,-5,-2,2,-1.05
"CGY","2017-12-17","2017020509","20172018","VAN","0",44.77,100,66.67,59.65,54.55,66.63,5,0,24,12,34,23,48,40,2.27,1.14,5,12,11,8,1.14
"CGY","2017-12-20","2017020528","20172018","STL","1",44.55,100,52.78,48.21,49.41,69.62,2,0,19,17,27,29,42,43,2.64,1.15,2,2,-2,-1,1.49
"CGY","2017-12-22","2017020541","20172018","MTL","1",53.48,25,36.54,45.68,49.5,43.36,1,3,19,33,37,44,50,51,2.87,3.75,-2,-14,-7,-1,-0.88
"CGY","2017-12-28","2017020575","20172018","S.J","0",55.03,50,52.63,51.95,47.32,44.32,1,1,30,27,40,37,53,59,2.15,2.7,0,3,3,-6,-0.55
"CGY","2017-12-29","2017020586","20172018","ANA","0",44.7,50,31.91,36.62,46.24,47.15,1,1,15,32,26,45,43,50,1.58,1.77,0,-17,-19,-7,-0.19
"CGY","2017-12-31","2017020599","20172018","CHI","1",55.45,50,52.94,49.48,49.15,44.88,2,2,36,32,48,49,58,60,2.26,2.77,0,4,-1,-2,-0.52
"CGY","2018-01-04","2017020625","20172018","L.A","1",45.78,66.67,57.14,61.36,62.5,67.92,4,2,36,27,54,34,65,39,3.59,1.69,2,9,20,26,1.89
"CGY","2018-01-06","2017020640","20172018","ANA","1",45.55,75,56.52,60.32,61.9,54.85,3,1,26,20,38,25,52,32,1.88,1.55,2,6,13,20,0.33
"CGY","2018-01-09","2017020659","20172018","MIN","0",46.95,60,47.92,50,50,54.65,3,2,23,25,30,30,40,40,1.72,1.43,1,-2,0,0,0.29
"CGY","2018-01-11","2017020664","20172018","T.B","0",52.53,80,39.13,38.33,40.22,38.36,4,1,18,28,23,37,37,55,0.86,1.39,3,-10,-14,-18,-0.52
"CGY","2018-01-12","2017020666","20172018","FLA","0",47.7,66.67,43.86,40.54,41.58,49.96,2,1,25,32,30,44,42,59,2.83,2.83,1,-7,-14,-17,0
"CGY","2018-01-14","2017020680","20172018","CAR","0",48.6,100,48.15,53.95,50.47,48.01,3,0,26,28,41,35,54,53,2.18,2.36,3,-2,6,1,-0.18
"CGY","2018-01-20","2017020711","20172018","WPG","1",56.07,50,41.07,46.34,49.53,50.88,1,1,23,33,38,44,53,54,2.19,2.12,0,-10,-6,-1,0.08
"CGY","2018-01-22","2017020730","20172018","BUF","1",50.13,0,50,49.3,51.04,41.54,0,2,27,27,35,36,49,47,1.42,2,-2,0,-1,2,-0.58
"CGY","2018-01-24","2017020745","20172018","L.A","1",47.42,50,50,49.21,53.33,48.31,1,1,18,18,31,32,48,42,1.59,1.71,0,0,-1,6,-0.11
"CGY","2018-01-25","2017020755","20172018","EDM","0",51.68,40,53.45,51.25,50,57.71,2,3,31,27,41,39,52,52,3.89,2.85,-1,4,2,0,1.04
"CGY","2018-01-30","2017020771","20172018","VGK","1",50.53,50,50.98,54.76,56.52,42.73,2,2,26,25,46,38,65,50,1.77,2.37,0,1,8,15,-0.6
"CGY","2018-02-01","2017020784","20172018","T.B","1",52.13,33.33,58.82,57.14,56.45,55.31,3,6,40,28,56,42,70,54,3.09,2.49,-3,12,14,16,0.59
"CGY","2018-02-03","2017020802","20172018","CHI","1",58.52,66.67,58.06,53.68,55.04,57.14,4,2,36,26,51,44,71,58,3.9,2.93,2,10,7,13,0.98
"CGY","2018-02-06","2017020821","20172018","CHI","0",42.98,100,37.5,37.5,46.46,36.95,2,0,15,25,24,40,46,53,1.1,1.88,2,-10,-16,-7,-0.78
"CGY","2018-02-08","2017020827","20172018","N.J","0",56.22,75,46.3,47.5,46.94,49.18,3,1,25,29,38,42,46,52,2.47,2.56,2,-4,-4,-6,-0.08
